"","Median","low-CI","high-CI","p-value"
"Torulaspora globosa",0.395218378006492,0.213578391631815,0.559894021272494,9.75585978422133e-06
"Torulaspora delbrueckii",0.0394833923379722,-0.165063419125668,0.246848890942218,0.710286038224091
"Zygotorulaspora mrakii",2.17009993703296,1.79174327123822,2.61013652308299,3.83977795171962e-44
"Pachysolen tannophilus",0.921598716043256,0.727033616016728,1.12137670994629,6.74980403249214e-20
"Naumovozyma castellii",1.95232343879325,1.65097735267585,2.2619989907326,6.3586655689579e-36
"Naumovozyma dairenensis",0.972755119503118,0.799614782497826,1.15040936482074,7.61451715803592e-26
"Zygosaccharomyces bailii",0.890744644512064,0.572897840916327,1.28920219834035,2.61121700919143e-10
"Zygosaccharomyces parabailii",0,0,0,1
"Zygosaccharomyces rouxii",0.809966826598249,0.601143979605487,1.01679815165615,2.20322733630395e-13
"Vanderwaltozyma polyspora",1.36961687819746,1.06923549499754,1.70649113786619,1.86238800384903e-23
"Lachancea mirantina",0.316379294117981,0.121979719958982,0.507862279166038,0.00187594929872028
"Lachancea thermotolerans",0.124451836214321,-0.104482422338779,0.353000895963284,0.287843329503174
"Lachancea dasiensis",0.334611006019177,0.149683707692388,0.525604606100622,0.000327227295330151
"Lachancea meyersii",0.802746235184524,0.604808587883662,1.00576858184715,2.13036091731162e-15
"Lachancea sp. PJ-2012a",0.288899490590301,0.0162646659602897,0.565914084676987,0.0383838310502001
"Lachancea quebecensis",0.429016167488934,0.205620063568669,0.669655756673236,0.000152087685233427
"Lachancea fermentati",-0.0797057958833964,-0.244090061749555,0.0950790675442864,0.361876744711035
"Lachancea nothofagi",0.556378076010229,0.317376507661719,0.812293657837521,3.69405197909476e-06
"Kluyveromyces lactis",-0.180249966602495,-0.396958590115651,0.0513587869525979,0.121079621108966
"Kluyveromyces marxianus",0.693842997804537,0.42739073847474,0.972069295818218,1.09181270276517e-07
"Kluyveromyces dobzhanskii",0.0673009797315251,-0.24653242044087,0.391029701551276,0.665453540381371
"Tetrapisispora phaffii",0.382853606689899,0.241817312742671,0.528223059108299,3.93403389789643e-08
"Tetrapisispora blattae",0.735095033240118,0.566512235888887,0.909530823013943,1.21441230463542e-16
"Saccharomyces sp. 'boulardii'",-0.014297936282987,-0.036037337107522,0.00759189865819369,0.20668659429176
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",0.11779506523076,-0.202299617389238,0.455783871327178,0.470892435176863
"Saccharomyces kudriavzevii",0.305924784283399,0.18147895953054,0.692526254617862,4.9578324181241e-09
"Saccharomyces paradoxus",0.898174314073428,0.597553022492668,1.23272406030874,2.14881907531423e-10
"Saccharomyces arboricola",-0.170525848382876,-0.414015110026007,0.0755655823236067,0.169324571274392
"Saccharomyces eubayanus",1.18806656466563,0.947662203519319,1.43868537565511,2.43758210456723e-23
"Saccharomyces cerevisiae",0.566394717313545,0.21795617851676,0.925098188151884,0.00101356429539056
"Drechslerella stenobrocha",-0.435282048466425,-0.604899047667302,-0.274333625607646,1.28697595143135e-07
"Arthrobotrys oligospora",0.197734948857185,0.0680633083271048,0.330553978551326,0.00284210411667324
"Dactylellina haptotyla",0.269296805052215,0.138821099625141,0.402817807949863,8.22052215295765e-05
"Tuber borchii",0.400613353281944,0.298271706849842,0.506065518423019,2.00186622293845e-15
"Tuber magnatum",0.622102716897053,0.504615795952463,0.746985176513056,9.17343764013583e-24
"Umbilicaria pustulata",0.611504838544799,0.462120439081407,0.777062864763868,9.897863342944e-14
"Xylona heveae",0.390630330977863,0.283160504046374,0.497632834132565,1.81737342389189e-11
"Coniosporium apollinis",0.636904005975952,0.474061372906837,0.806228145582575,2.66725677432424e-13
"Diplodia seriata",-0.308040950414327,-0.410187489123347,-0.206333941060942,2.91622232713354e-09
"Macrophomina phaseolina",-0.015600666337625,-0.0855042511206944,0.0530455871936573,0.666455470376706
"Neofusicoccum parvum",0.325209383734496,0.239736192215664,0.410074827377172,3.68503454638982e-13
"Cenococcum geophilum",0.247754743662761,0.137944194026523,0.358479237834939,1.08571465483574e-05
"Clohesyomyces aquaticus",0.0138253791073892,-0.150687025816542,0.184774288852997,0.871555222976448
"Corynespora cassiicola",-0.057281108464373,-0.184858379232585,0.069774968699311,0.383756927848442
"Stagonospora sp. SRC1lsM3a",-0.149559214511377,-0.287575152055016,-0.00955450930842408,0.0359273836071468
"Periconia macrospinosa",0.32528929589953,0.205986128138322,0.445740699091571,9.18422421362042e-08
"Pyrenochaeta sp. DS3sAY3a",0.184777882692048,0.050179705494508,0.321402204156586,0.00755913715645211
"Epicoccum nigrum",0.233049922156422,0.114445634301104,0.357450494446024,0.00011828071155917
"Ascochyta rabiei",0.00299111449668511,-0.125185658422381,0.131098493132057,0.957458542194412
"Exserohilum turcicum",0.811890394956335,0.705507992137693,0.918977107675636,8.98868169501488e-38
"Bipolaris victoriae",0.522308172337471,0.265091061387216,0.808202869906543,6.9702220342508e-05
"Bipolaris zeicola",0.406692094748801,0.0868909964903392,0.91943464528312,0.00815003777583074
"Bipolaris maydis",0.000645075352022587,-0.0323270545949592,0.0332883901058424,0.966026951701405
"Bipolaris sorokiniana",0.573467980261328,0.418098655120535,0.728520246099181,1.21950818083253e-11
"Bipolaris oryzae",0.440618047549052,0.210922451132232,0.673326004260257,0.000170617422807123
"Stemphylium lycopersici",0.499852015455439,0.374514959801393,0.627370582864375,4.17060085564296e-14
"Elsinoe australis",0.141371882522336,-0.0630662651137608,0.347170015357211,0.174165750826379
"Aureobasidium melanogenum",0.630666339094889,0.467538799096327,0.802691587978383,2.20643713503481e-14
"Aureobasidium namibiae",0.168871899537225,0.0298999592143164,0.309246668172778,0.0173237397267202
"Aureobasidium subglaciale",-0.248525316875689,-0.362337081118184,-0.134178156059694,2.5696780357544e-05
"Acidomyces richmondensis",0.0539618199214466,-0.105302091650987,0.218124918305202,0.509895189034436
"Rachicladosporium sp. CCFEE 5018",0.560578548765277,0.36692651069481,0.764133767926241,1.20980669412512e-08
"Rachicladosporium antarcticum",0.244776232801156,0.131714177599431,0.356060923207938,2.12775269840336e-05
"Hortaea werneckii",0.409279724464033,0.311973444507831,0.506104937533148,2.08356368664755e-15
"Baudoinia panamericana",0.23854761851698,0.125565239798067,0.354107227976596,5.05411041190942e-05
"Sphaerulina musiva",0.242715291065232,0.0786233486676814,0.409693101601515,0.00354605625608858
"Cercospora beticola",0.098447554313176,-0.0764807317828141,0.272476039415696,0.270457105346791
"Cercospora zeina",-0.118142632652707,-0.219224477126261,-0.017709736874532,0.021380531337603
"Cercospora berteroae",-0.0524627253575834,-0.153928838457784,0.0526853262670685,0.346555229295856
"Zymoseptoria brevis",1.04958321371079,0.790350625656749,1.32662118626078,1.47306849231116e-17
"Zymoseptoria tritici",0.00806413449777533,-0.130461431863543,0.138987719382625,0.913835135542174
"Pseudocercospora eumusae",0.602285513575893,0.499484522117305,0.710008869974019,2.37129167860158e-26
"Pseudocercospora musae",0.24929039669875,0.128265847156967,0.369819652336791,4.79830085728412e-05
"Pseudocercospora fijiensis",0.56081370697692,0.436372490479536,0.687489847523567,1.00515455555475e-17
"Phaeomoniella chlamydospora",0.460736833936065,0.323240769210084,0.595510201172888,1.29017088458432e-10
"Endocarpon pusillum",0.560441206562514,0.430680822330331,0.689127489691515,2.78141207903609e-16
"Cyphellophora europaea",-0.0815517831496492,-0.202351157006017,0.0408060804361362,0.18708810673151
