"","Median","low-CI","high-CI","p-value"
"Punctularia strigosozonata",-0.356711929040168,-0.424371556779923,-0.287193156267141,1.59422764030022e-21
"Gloeophyllum trabeum",-0.29260888978865,-0.379831799447991,-0.205039757027911,1.5294915835385e-10
"Neolentinus lepideus",-0.0671864854361068,-0.157085402596046,0.0236010501081924,0.1468919520187
"Sistotremastrum niveocremeum",-0.201181645740062,-0.318446293542488,-0.0836187685625292,0.000794951455107229
"Sistotremastrum suecicum",0.559334175836032,0.405088163358505,0.720386951666498,3.34665032896307e-13
"Serendipita vermifera",-0.368457681205311,-0.452931976448807,-0.283998841213203,1.22371006099545e-17
"Serendipita indica",-0.0812374083853779,-0.156214351775924,-0.00587034424344872,0.0347265497286483
"Exidia glandulosa",-0.30971028570036,-0.372549854236805,-0.246879816596723,3.78217710036614e-20
"Schizopora paradoxa",0.251143186534629,0.175434086965219,0.328169663656767,1.21116149635518e-10
"Fomitiporia mediterranea",0.229374130622288,0.166810857971923,0.291591196801619,6.91951125266656e-13
"Pyrrhoderma noxium",-0.0346717478349309,-0.105741365079142,0.0375890102193624,0.349582662675149
"Botryobasidium botryosum",-0.29200977447154,-0.352434530617206,-0.229986357890478,4.21903616411704e-19
"Rhizoctonia solani",-0.0329958809812335,-0.0765198582378504,0.0099775771778506,0.133223717277465
"Peniophora sp. CONT",0.277005298374503,0.202728226216813,0.352301916888887,2.42710873768638e-13
"Stereum hirsutum",-0.212364296689489,-0.27507025196045,-0.148363475343501,9.97579643188593e-11
"Heterobasidion irregulare",-0.124548596187953,-0.201568064038839,-0.0485758699301943,0.00136704455408562
"Phlebia centrifuga",-0.231351369762713,-0.325554406874654,-0.136815155280542,2.65191823052945e-06
"Gelatoporia subvermispora",0.500296078411693,0.401619597978273,0.5973668101404,3.19560328567788e-23
"Fomitopsis pinicola",-0.453696951231445,-0.5488288491205,-0.359218962483445,1.0384209718042e-19
"Daedalea quercina",-0.00223721523239283,-0.0921484907522436,0.0865341652431394,0.962392244722537
"Grifola frondosa",0.271996768688821,0.19676652885841,0.346650453023051,2.97194149676826e-12
"Postia placenta",0.818933850840606,0.548132654100339,1.12029710045253,5.08591986617995e-15
"Phlebiopsis gigantea",0.309942208225614,0.217252591750734,0.40237439319358,1.16852860491234e-10
"Phanerochaete carnosa",0.383751341812674,0.311870970641956,0.45718801150832,4.61120913742854e-25
"Phanerochaete chrysosporium",0.163255064626183,0.0842587242851643,0.245206808249787,5.75597029057936e-05
"Wolfiporia cocos",-0.239347342627357,-0.316365050321557,-0.161119272613029,1.56732222587012e-09
"Laetiporus sulphureus",-0.0278737925845276,-0.0886419437737533,0.0334236983601639,0.372481750618349
"Ganoderma sinense",-0.245173366920073,-0.306835836787558,-0.183051635389852,3.30962019158943e-14
"Dichomitus squalens",-0.367628151350317,-0.436565613181571,-0.297377479850399,3.33765059194286e-23
"Trametes pubescens",-0.419773323900638,-0.486150007411164,-0.352493247340063,2.58276951574744e-32
