"","Median","low-CI","high-CI","p-value"
"Postia placenta",-0.482157083384681,-0.566997725745225,-0.397717847520098,7.58011876567858e-30
"Phlebiopsis gigantea",-0.266463594731954,-0.319142722348593,-0.213707914840332,4.92344975475575e-23
"Phanerochaete carnosa",-0.342818337059784,-0.396270582193334,-0.289422589644693,2.25213989737092e-36
"Phanerochaete chrysosporium",-0.277690900218299,-0.3306918416063,-0.225024180728014,5.42239702940882e-25
"Wolfiporia cocos",-0.0664606217751288,-0.12449175898506,-0.0083805740720621,0.0248792077432189
"Laetiporus sulphureus",-0.537649533828075,-0.588946280384598,-0.486328893385086,4.3481830760726e-90
"Ganoderma sinense",-0.600576543297446,-0.647262209426991,-0.554078886471643,1.84559714957404e-133
"Dichomitus squalens",-0.217181876061173,-0.273429536393024,-0.160751620285056,4.05030879096263e-14
"Trametes pubescens",-0.281894551048041,-0.333846362191138,-0.230178283017913,2.48640843190037e-26
"Trametes coccinea",-0.361921565754623,-0.41830773428332,-0.305773821917091,9.97065564449751e-36
"Trametes cinnabarina",-0.0325623436306377,-0.0893130636115056,0.0241748723348239,0.259580007554406
"Trametes versicolor",-0.474529842863238,-0.530382233850666,-0.418999574496967,9.87613196444558e-62
"Jaapia argillacea",-0.486282155863918,-0.534839604030011,-0.437575384871337,1.12276650777878e-81
"Plicaturopsis crispa",-0.149643107406825,-0.198823257076959,-0.100681863331743,2.34496801353717e-09
"Piloderma croceum",0.556275310987533,0.484443424360563,0.629049028800144,1.683995551147e-51
"Fibularhizoctonia sp. CBS 109695",-0.471297282560066,-0.522754115018512,-0.419988963982486,1.24706445623571e-69
"Serpula lacrymans",0.532733488189698,0.294665473022449,0.66073181759125,1.05913829979541e-09
"Coniophora puteana",-0.312011117737186,-0.367711620897243,-0.256308775023049,5.03281072148653e-28
"Hydnomerulius pinastri",-0.374653327103979,-0.431440409691994,-0.318032472489518,9.53342031137849e-38
"Paxillus involutus",-0.393917190909873,-0.447555400673346,-0.340220927920175,2.78151388676291e-45
"Paxillus rubicundulus",-0.376577584730681,-0.430362708640412,-0.3225437982683,9.25469274091877e-42
"Pisolithus tinctorius",-0.0606870813455864,-0.128656273795692,0.00694274120800632,0.0788290654422699
"Pisolithus microcarpus",-0.362665118845975,-0.420993538961956,-0.304013878273653,1.42954696757474e-33
"Scleroderma citrinum",-0.263886788021327,-0.31912128913215,-0.208539034488024,1.48101125943167e-20
"Suillus luteus",-0.544929428307704,-0.601203422394258,-0.488468331927505,1.52061652195507e-74
"Rhizopogon vinicolor",0.0572107403197835,-0.004116143391768,0.118923496363122,0.0673828934164944
"Rhizopogon vesiculosus",-0.541548481419422,-0.609921111199571,-0.473169932433134,5.90974453135475e-53
"Schizophyllum commune",-0.540783786588358,-0.598590047042015,-0.48302410669867,5.72005303163242e-72
"Amanita muscaria",-0.513411054842187,-0.569001410553434,-0.457717464732025,1.44667498462112e-69
"Amanita thiersii",-0.21119481331741,-0.26241813346417,-0.159838106356907,7.46283418201002e-16
"Hebeloma cylindrosporum",-0.666155979059996,-0.718646078401655,-0.613857408011691,1.11894699878873e-129
"Fistulina hepatica",-0.497112075550193,-0.551360834073734,-0.443158998386431,1.19819976065519e-69
"Laccaria bicolor",-0.116533110714863,-0.169565952298304,-0.0637965293031148,1.58984963802308e-05
"Laccaria amethystina",-0.353941613986983,-0.410959329753533,-0.29711573829535,5.63770761132948e-34
"Pleurotus ostreatus",-0.591502712798623,-0.649546575959003,-0.533832707697302,2.00477966899185e-87
"Coprinopsis cinerea",-0.0896029176119878,-0.142340689490081,-0.0369407831807239,0.0008661203749547
"Moniliophthora perniciosa",0.657281855477033,0.589743288031716,0.725732303085938,1.30389864178082e-85
"Moniliophthora roreri",-0.409483682082428,-0.461930064466855,-0.357268891295624,4.00357132849343e-51
"Hypsizygus marmoreus",-0.321549720530838,-0.383872040627104,-0.259361494510939,1.35386354473357e-23
"Termitomyces sp. J132",-0.482833941302886,-0.53109619542115,-0.434449253579874,5.47788072778263e-83
"Gymnopus luxurians",-0.366799024231032,-0.418477169325869,-0.315347703400103,4.16913986548544e-43
"Lentinula edodes",0.125534330912652,0.0941056046037955,0.156791823735642,6.82075999327694e-15
"Cylindrobasidium torrendii",-0.130175289212008,-0.190586206653626,-0.0691293235149299,2.6062244209459e-05
"Armillaria solidipes",-0.3447900181522,-0.395757289560835,-0.293600042779584,3.50448961219337e-38
"Armillaria ostoyae",-0.404255312757691,-0.466719997832572,-0.342284560630612,1.26779266844078e-36
"Armillaria gallica",-0.278252770113907,-0.328896273583361,-0.227287771335945,2.05606965280441e-26
"Hypholoma sublateritium",-0.430393172519867,-0.484174707889575,-0.376522254749598,6.06184033059462e-54
"Galerina marginata",-0.497020877506583,-0.554135362382776,-0.439951160742967,3.87557508738607e-62
"Agaricus bisporus",-0.598834631503146,-0.660804545282013,-0.537101572736961,4.92393865632063e-79
"Leucoagaricus sp. SymC.cos",-0.508831111932848,-0.555515251501051,-0.461938610186081,3.63890754419663e-95
"Protomyces lactucaedebilis",-0.0927709427448992,-0.181383225984862,-0.00401513094690763,0.04040604315257
"Neolecta irregularis",-0.779693485523744,-0.836235655497107,-0.723640042427062,6.92542682615855e-148
"Saitoella complicata",0.0490144075216493,0.00527877140363797,0.0923086085503351,0.0280131161114889
