"","Median","low-CI","high-CI","p-value"
"Hebeloma cylindrosporum",-0.041778935182858,-0.118248312079471,0.0349424131648064,0.285597454870175
"Fistulina hepatica",-0.0970537186261055,-0.176443240337941,-0.0184398962245756,0.0158248243828529
"Laccaria bicolor",0.202653670870253,0.132184343365355,0.272722746619561,2.54908836390027e-08
"Laccaria amethystina",0.247315233389522,0.153571962899125,0.342131084088087,2.87763597736966e-07
"Pleurotus ostreatus",-0.419342928192389,-0.492838537367691,-0.345469786914093,2.95863830137168e-27
"Coprinopsis cinerea",0.236582515542038,0.164995302536395,0.308563285135421,1.52789817492588e-10
"Moniliophthora perniciosa",0.210370849922012,0.12866461868183,0.292581135436806,3.77591866019377e-07
"Moniliophthora roreri",-0.114636064386006,-0.175827110641316,-0.0534434371714704,0.000239236532147688
"Hypsizygus marmoreus",-0.186776182849487,-0.253447383993103,-0.120869434024326,3.24601406943474e-08
"Termitomyces sp. J132",0.00762416145284451,-0.0502462172677761,0.0653094469050108,0.796503547532078
"Gymnopus luxurians",-0.369381161266132,-0.427635969169645,-0.311862824610895,7.82020740866413e-36
"Lentinula edodes",-0.348893432246391,-0.411721787117336,-0.285719997577706,1.44467255122467e-26
"Cylindrobasidium torrendii",-0.337957232922807,-0.426985060048921,-0.249077111505461,8.97310104025258e-14
"Armillaria solidipes",-0.133790346046259,-0.222525421223679,-0.0447269734929825,0.00346433726789171
"Armillaria ostoyae",0.166161529142029,0.0900764968954033,0.243008854997326,1.86068411023912e-05
"Armillaria gallica",-0.213066912497108,-0.267461218433708,-0.158819880795014,2.52922201639823e-14
"Hypholoma sublateritium",0.339005672347894,0.275566247673776,0.402118238272235,5.43730344314347e-25
"Galerina marginata",-0.224669424587132,-0.288276476969399,-0.16091333020303,7.38394350948001e-12
"Agaricus bisporus",-0.257189425600858,-0.350828081356083,-0.166000156114217,2.82827338889077e-08
"Leucoagaricus sp. SymC.cos",-0.506582761973263,-0.569884235264317,-0.442915011257511,5.56073117970409e-51
"Protomyces lactucaedebilis",1.03359462255201,0.88995589249141,1.18212626687501,4.32242032328629e-51
"Neolecta irregularis",-0.0226958257958069,-0.123665541733367,0.076852414461274,0.656157740185026
"Saitoella complicata",0.294117328348411,0.181768366627755,0.408377055739315,2.789319943435e-07
"Schizosaccharomyces pombe",-0.597023450251713,-0.672926707459064,-0.522759650348451,8.82492137012217e-53
