"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Hyaloscypha variabilis",-0.494896377132072,-0.533360576043283,-0.456529058799637,2.10017672082665e-135,-0.220073416032501,-0.278066407774467,-0.162698633574263,5.85528273736766e-14,0.0950177375472624,0.0476995548933754,0.142409913740675,8.06348325992761e-05,-0.136098320526163,-0.194313471735485,-0.077040845646169,7.9834345661751e-06,-0.840855106292537,-0.941819540729378,-0.740253497796903,1.66968600033413e-58,0.0726156550650517,0.0587132232090644,0.0864752717279332,1.91328931237852e-24,-0.532056240911232,-0.580005525186016,-0.484115823005907,1.40155099925078e-99,-0.50586013657217,-0.531789863411785,-0.480007040689199,1.76575553534299e-300
"Hyaloscypha bicolor",-0.385642851347009,-0.428001924850222,-0.343325232004583,1.04556714623255e-69,0.0047672828667396,-0.0468860067061287,0.0568142936835246,0.856175013493159,-0.0574310759287194,-0.106589240243436,-0.00840128180613638,0.0216200841125628,0.406908169127479,0.352149106939053,0.462613601356167,1.56651245986437e-48,-0.662032255697723,-0.760161055951827,-0.567016956801803,8.73536338984017e-43,0.101145226391145,0.0880572590617985,0.114216938296226,2.19158248141981e-51,-0.466983377354816,-0.517492630824684,-0.416213120277703,3.19842125644094e-69,-0.184287061278751,-0.210852576162508,-0.157719884464598,1.01807089566065e-41
"Phialocephala subalpina",-0.517542562243601,-0.559256195203274,-0.476202617468684,3.43566685896918e-134,0.131115466175515,0.0783491125808876,0.183421158080337,1.26685141870974e-06,-0.468948128090784,-0.522821903949098,-0.415049018004922,7.6511942053634e-60,0.0618717140378994,-0.00356878330756452,0.127622875154455,0.0638314342222235,-1.21914177711911,-1.34886652042312,-1.09583736422356,7.9595719801306e-85,0.208482027603624,0.195052735114013,0.221901640896212,1.18670146984569e-201,-0.496090295806198,-0.542107988821706,-0.450235477673599,9.2756115805971e-97,-0.299731406094073,-0.327395563462579,-0.272158833029491,2.40733293225754e-98
"Cadophora sp. DSE1049",-0.454849531387846,-0.488099021836622,-0.421778687812856,5.84637148121886e-157,-0.293509736691108,-0.341208651581149,-0.245823371102436,5.01731031459664e-32,-0.169301991231019,-0.216463618696051,-0.122088220493841,1.7169730721952e-12,0.366556215142638,0.315054905587645,0.417833301658038,5.59463019422879e-43,-0.744246336511416,-0.846473139625878,-0.644543504602446,1.07735652507144e-46,0.123164025742343,0.111721902335908,0.134661061658318,1.33259639905793e-97,-0.618934119647796,-0.662595867193631,-0.57519903497969,8.92881682912902e-158,-0.447498210953647,-0.475278562080437,-0.419632570874567,4.23219489260609e-202
"Rhynchosporium secalis",-0.860040884033456,-0.920645170497499,-0.799356229436751,8.82191576182674e-167,-0.587940766252177,-0.70413583412708,-0.474302809698037,9.34104498794781e-25,0.0739275090366623,-0.0194989570119119,0.165375686120511,0.120354317353879,0.109785554165967,-0.0335339975926395,0.248712240353939,0.134650053319014,-1.74326800751251,-2.11706041695742,-1.41858370396289,2.01831533509716e-39,0.0294355232754572,0.00285957912884768,0.0560364887203177,0.0299580149243314,0.251495110718917,0.229720902629928,0.273235723805224,2.61020820457878e-109,-0.357436899680821,-0.387271084630783,-0.327602403100405,2.86971008711294e-116
"Rhynchosporium commune",-0.586611513078872,-0.655224094583984,-0.518880797789471,2.09626081875489e-66,-0.83704219867473,-0.932487404961641,-0.743136015665417,2.07127213796042e-70,0.0556477240298952,-0.0757730591943476,0.185460787704114,0.409866809351583,-0.0138177758054656,-0.145261002197809,0.116940526758854,0.833754146112106,-1.23549638488617,-1.41875576929916,-1.05795543381948,4.9558754951883e-40,0.240955410916883,0.208783809450316,0.273298267899947,2.14796857502444e-49,-0.29470407660182,-0.354436271375315,-0.235211040994739,3.91879770089162e-22,-0.583622947693766,-0.630616779207765,-0.536544189264921,3.38681879516829e-129
"Rhynchosporium agropyri",-0.193235335452507,-0.248687866325575,-0.138271888154803,4.20601467425494e-12,-0.727522817907495,-0.81212776861112,-0.643991006271394,1.91149415268405e-68,0.0121869193950499,-0.0631643223381427,0.0874820152918502,0.752680830082144,-0.0437008282248784,-0.185234471223294,0.0968578076285701,0.546390209464616,-1.40710645643235,-1.58085104211984,-1.23628751332116,6.71791594291377e-55,0.076147259976807,0.0436532638497886,0.108892577701229,4.87549757417611e-06,0.586148391819325,0.557738374542926,0.614681530769891,1.46582296323887e-306,-0.737758727800475,-0.782187053928023,-0.693296528907458,1.72823664860412e-221
"Botrytis cinerea",-0.273121417224168,-0.313430704114855,-0.233419312192837,7.53693290882429e-43,0.10624257675128,0.0453394222027436,0.166963455571548,0.000615078318738726,0.470838938696055,0.411503575275687,0.530621585750667,4.3460786989572e-50,0.22461380439307,0.132062011955776,0.318193958840724,1.82627639457015e-06,-2.06435270484918,-2.4936164752853,-1.6866237831729,2.40327799200659e-61,0.343445985480984,0.325072657075105,0.361854665378165,8.58068014062002e-295,0.324482922734689,0.265953672548282,0.383433867498631,3.36407769175219e-27,-0.321071998271168,-0.350931591121429,-0.291319896447473,8.62205004848646e-99
"Sclerotinia sclerotiorum",0.0338637571686947,-0.0101782852374973,0.0780859420153957,0.131669145686031,0.244162992823763,0.178317941500556,0.30989553789529,1.05763301949629e-12,0.0328469413413884,-0.0246501024773179,0.0903380533689452,0.261556917590235,0.583613928581293,0.50636693442486,0.660471797731124,5.16232343656401e-45,-0.713648237425119,-0.816112674187025,-0.615307860797937,1.48980628349502e-44,0.0247963958333952,0.00780345612470632,0.0418010724871305,0.00425415069728673,-0.169610703486631,-0.215506429029597,-0.123779461821566,4.91593394218341e-13,0.137070938758287,0.105575499120843,0.168594907228676,1.59132776756741e-17
"Sclerotinia borealis",0.128232365007913,0.0896472446331221,0.167006259717313,6.3974034966081e-11,0.117715643391251,0.0679173970828526,0.167402296331163,4.8919836373425e-06,0.311153169098311,0.258422160737763,0.364299629156376,2.25133652269856e-30,-0.129064669684657,-0.19220996665737,-0.0652026242311649,8.42799916402674e-05,-0.742323330690067,-0.843532484337558,-0.642308365695774,3.39718922198147e-44,0.0855539055546578,0.071887035436423,0.0992201341914532,1.43656638800758e-34,-0.1479547727559,-0.20098300188551,-0.0947062970119645,5.61877520193369e-08,-0.155799194722814,-0.183213621457895,-0.128407708886296,1.52672787806906e-28
"Microdochium bolleyi",0.197903001356125,0.159588131751715,0.236170714085807,9.24597513201677e-24,-0.112481398064685,-0.185396459604529,-0.0408227407117964,0.00202745313132602,-0.274090161687144,-0.330585139934012,-0.217182923370753,1.44383460438492e-20,0.172496188830576,0.110328188183658,0.234444436299922,7.45195721305751e-08,-0.550260404822113,-0.651471495965543,-0.451234413261598,2.12219682864554e-28,0.124479448085311,0.10824459908915,0.140700633016818,1.16044417015308e-50,-0.2019338574729,-0.256854850238342,-0.146917285887951,7.20979953163564e-13,-0.215704114884243,-0.245719309450931,-0.185557202783854,9.6574090294622e-45
"Pestalotiopsis fici",-0.22713760403872,-0.265729192585757,-0.188582642157003,1.20371180509306e-31,-0.0955483657624116,-0.147600779634453,-0.0429989238840034,0.000369066828627714,-0.0292204567564719,-0.0737554273734057,0.0153958880071936,0.199508435566309,0.243782497241201,0.183010687135141,0.305440314322435,2.23676254567902e-15,-1.13057652358149,-1.25167213333419,-1.01264804105705,7.95987492325179e-75,0.154063821071031,0.140035465900507,0.168091689708276,3.62691914846094e-102,-0.546494729865984,-0.597084331695631,-0.496131926026902,2.25177867330027e-97,-0.634018968668301,-0.659903998223673,-0.608275865281363,0
"Eutypa lata",0.0950206229213162,0.0515643712767187,0.13821286140173,1.96245232480459e-05,0.154675896914404,0.0737498241948071,0.235070904333301,0.000188432082655043,-0.0438799405438254,-0.105209532741828,0.0175785259662619,0.161110101084988,0.0871492993702824,0.0239903432065921,0.150805952129809,0.00696523687948759,-0.943586038126223,-1.06080413806918,-0.830959920861709,9.85086623008228e-60,0.272310060534017,0.252641982564951,0.291973479196147,1.60013879182348e-160,-0.438065636624712,-0.482565502830143,-0.393661362465216,1.40247777294989e-79,-0.180145773561312,-0.211581804118788,-0.148652102620477,4.96874860007326e-29
"Pseudomassariella vexata",-0.13144406233114,-0.173656440037766,-0.0892061932592252,8.78243704252555e-10,0.0957123364229832,0.0272232289168047,0.164579541307202,0.00600598164764497,-0.155183471894053,-0.22263210901487,-0.0875736820610518,5.07934449175037e-06,-0.0318272002475218,-0.0929597704321719,0.0294338295769914,0.311334225176018,-0.777700627866364,-0.896209453002374,-0.660260976068573,8.15143218543402e-39,0.109742377529567,0.0902153065674248,0.129315377700581,3.24406893758077e-28,-0.503325298181848,-0.557756329976794,-0.448568616115698,5.95582607809737e-70,-0.353898672590425,-0.390742042709399,-0.31702662163235,5.84690290268843e-77
"Rosellinia necatrix",0.0966913539725654,0.0573881182383291,0.135940451751411,1.34892123379288e-06,-0.155440556084842,-0.215704273365448,-0.0955335741933411,3.11479401029215e-07,0.0716360476588516,0.0119437619863226,0.131471256110097,0.0187747088312365,0.0218411764917628,-0.0348868029566261,0.0785451212668289,0.449171027231418,-0.345534235454173,-0.437832637145152,-0.25301873981822,3.51615366556069e-13,0.217770164649633,0.201671969914843,0.233870786056558,2.29573459466566e-152,0.120716453932471,0.0676970991519569,0.173598436844152,8.06401397948078e-06,0.00421727373261729,-0.0266375661553038,0.0350312873595781,0.788933512719354
"Daldinia sp. EC12",-0.209112395986587,-0.259340028081372,-0.15950842871628,4.19256195553149e-17,-0.023814600444696,-0.0996390025847694,0.0513243308939486,0.538984883402207,-0.00316990475622893,-0.0665580624840259,0.0602919969509631,0.920226160939397,0.0986657536917622,0.0252436776638021,0.173374782903061,0.00845457536699291,-0.852866858486597,-0.968167742904725,-0.735778737123703,1.77834925981404e-45,-0.0438689683933369,-0.0618394816661898,-0.0259401710117671,1.56436577682691e-06,-0.465648374417759,-0.51849753468527,-0.412571469649418,4.15447951499675e-64,-0.20025007509794,-0.232463865362629,-0.168177538028562,2.00528704634454e-34
"Hypoxylon sp. EC38",-0.595243963760362,-0.660530375864689,-0.530423066202082,4.56772908587766e-73,0.63105277813252,0.515468505989069,0.746497057429658,2.42638882276352e-26,-0.237309293372359,-0.324491452496756,-0.150886140583566,9.0275271807587e-08,0.27136893607932,0.178215567801218,0.36533419935239,1.03264171237547e-08,-1.10070128695333,-1.2329748762414,-0.969365382108661,2.9799903244604e-52,-0.066040221715665,-0.0856412060933726,-0.046464833291054,3.59715393961943e-11,-0.298652010491693,-0.360484702882527,-0.236790429208522,3.77682752041542e-21,-0.182315258513801,-0.218278029665331,-0.146309451365846,4.7357541850361e-23
"Hypoxylon sp. CI-4A",-0.166533599089742,-0.212359492191725,-0.120923796075992,7.63226495405716e-13,0.414169059621759,0.345584962664326,0.482673083592472,2.65712124182081e-31,-0.0999023550456137,-0.155897363465101,-0.0438746656964535,0.000480269317061732,-0.0846105197397281,-0.14466376846379,-0.0246741500508414,0.00569986598370393,-1.48348234416187,-1.6143045254842,-1.35599770972982,1.3950108609849e-98,-0.0963956518650144,-0.112346120365261,-0.0803943480800603,5.04606777651932e-32,-0.320277326636376,-0.369894008131625,-0.270604573869606,9.89856250423232e-36,-0.119938714070598,-0.152906161868249,-0.0870110837835168,1.00137685412538e-12
"Hypoxylon sp. CO27-5",-1.09684283446047,-1.16927502032791,-1.02437862388966,4.29258689427337e-172,-0.349855157794856,-0.461098541815177,-0.238809918585363,8.74945755397014e-10,-0.111466734193562,-0.182722827273989,-0.0405146210715388,0.00217178829792806,0.56648923693702,0.458123125866642,0.675854451372856,2.83837109136482e-25,-0.821469125195363,-0.960471865171552,-0.684279334433083,2.40599077761019e-30,0.230307412886901,0.209615793902083,0.250991816664878,1.79406594476309e-103,-0.859096342773151,-0.932726780091484,-0.785475347476408,1.35721630639583e-108,-0.244181257688718,-0.279917147190606,-0.208523330366054,2.32574827797448e-40
"Phaeoacremonium minimum",-0.183801111824456,-0.218288356313823,-0.149362594248274,6.58411027014713e-25,-0.21063898260351,-0.257533462344919,-0.163876801342183,1.51570390011326e-18,0.174118986023804,0.131139866956705,0.21682890224163,1.36610018304649e-15,-0.142349801442327,-0.19526333227681,-0.0896937710525883,1.43017378389938e-07,-0.707162652546203,-0.809231621353675,-0.604259294590019,8.72322563252778e-41,0.206649676987204,0.193312045336732,0.220012582798381,5.35444904192197e-199,-0.220664714966381,-0.265545787916895,-0.175586865869296,1.30312667648217e-21,-0.192160152626412,-0.221636172821822,-0.162753695601614,1.11367901052392e-37
"Coniochaeta ligniaria",0.319965766699306,0.277237871177084,0.362682584783475,5.21255158276641e-47,0.0789225258550349,0.000168837287760595,0.15661736026902,0.0495766628545327,-0.00757434458797511,-0.0597503133655898,0.0443618864047127,0.780714511912102,0.530741230804108,0.471920312840327,0.591118764506711,1.38012758380296e-70,-0.782002437127212,-0.8814944079337,-0.682484727223547,3.60334925466276e-52,0.375032795076901,0.358197116449382,0.391850343008998,0,-0.401805768178368,-0.458570961179423,-0.345377849230042,4.66017300608605e-44,0.139201944996024,0.112816592940149,0.165612269084244,6.88646434535977e-25
"Pyricularia grisea",-0.247098178751409,-0.287978635798779,-0.206412105190855,2.38677634312982e-32,-0.0232819024105865,-0.0862704842302939,0.0384257036818306,0.4591464915942,0.317811152932096,0.255011320870776,0.380384054543725,1.04020803258873e-22,-0.161728606043795,-0.219947527150928,-0.103665430596791,5.85433290939962e-08,-0.763907320165807,-0.895833850770303,-0.638230950458433,4.80846214756815e-36,0.107668380192707,0.0927845193331404,0.122581035188076,1.86269917598645e-45,-0.386715997341651,-0.436286665310614,-0.33715113761336,3.5924720025597e-51,-0.230204444921647,-0.260831085303669,-0.199653520627778,1.38030858605426e-48
"Pyricularia oryzae",-0.171588001928981,-0.212483181216012,-0.130943131751411,1.56744748210948e-16,-0.511373407299219,-0.571343090111118,-0.451273293905493,4.75420203394161e-58,-0.0679167562295174,-0.12074378462062,-0.0152232062459963,0.0113244817954073,0.213491055884786,0.146590395905211,0.280890642095664,2.79145533157319e-10,-0.646839431556747,-0.75567316263906,-0.541412437382111,2.86953509647317e-36,0.19366578695508,0.179518206805952,0.207819703441242,3.97391230581816e-157,-0.320355563071429,-0.37413208817764,-0.266567356327816,3.84676153199291e-31,-0.334005349397949,-0.365826167289263,-0.302017624696693,4.28874277830275e-89
"Pyricularia pennisetigena",-0.280236906376336,-0.329290432819882,-0.231618363055003,1.11767261169807e-29,-0.0153749517348761,-0.101842836744362,0.0700674703831965,0.723506218380568,-0.209977021204412,-0.267593995285594,-0.152416880368567,1.10347210066607e-12,0.288124002896243,0.213129808392482,0.36333985054674,1.01402554646919e-13,-0.520804722450875,-0.668791471651747,-0.376547205569508,2.61554756749458e-13,0.220991149776735,0.20256976613477,0.23940167790809,8.84975491306676e-122,-0.280461088983158,-0.331693506849724,-0.229756467541831,2.33301629088246e-27,-0.0494659768358012,-0.0810930158587175,-0.0179193085870299,0.00212234576642755
"Coniella lustricola",0.313235057857498,0.276296981106389,0.35019121007695,2.22468725079258e-57,-0.219104246336396,-0.273150677636868,-0.165003400674081,9.58235898979936e-16,-0.133105341777389,-0.192244354529103,-0.0744625830677859,8.78437634363155e-06,-0.222888419057193,-0.277102820868776,-0.168799560488822,1.76016544199905e-15,-0.749726029312793,-0.878686640182208,-0.621464247333973,7.15999227384016e-29,-0.0220024176973042,-0.036281948623448,-0.00773853786652251,0.00250871149568075,-0.296457194689958,-0.343464718665772,-0.249369367667969,4.75958830002658e-34,-0.427159796826225,-0.454190401377971,-0.400171611135576,7.78416842995953e-202
"Valsa mali",-0.15107327316586,-0.185158362053788,-0.117069723197149,1.93053646154949e-18,-0.114552108882519,-0.169716703445195,-0.0594243473448858,4.1677889098379e-05,-0.0344835291355424,-0.0831183493524532,0.0141254338823181,0.165164980392161,0.0717631624480031,0.0231177630791157,0.121167028124071,0.00377868093682033,-1.07531866689488,-1.16798847216073,-0.981556748649002,7.23689402256416e-97,0.156773524286005,0.144975059697814,0.168509693662354,6.17035237377434e-148,0.0140608489929239,-0.028020214491951,0.0564329084738334,0.510360099482061,0.0551257323199346,0.0295459112376415,0.0807035594117576,2.46694653172405e-05
"Diaporthe ampelina",0.183896958069184,0.139354248711325,0.228525680366338,6.95431458817119e-16,-0.0930956732281932,-0.148722083224967,-0.037814190359822,0.00101275452255182,0.105399791485518,0.0573402433094549,0.153639426720548,1.96856948582146e-05,0.0775961691164509,0.0200135613585921,0.135811288930771,0.00840358755123232,-0.969648442936581,-1.07755188366667,-0.863722306597468,1.05441454891266e-63,0.0209292768860617,0.00713692243519974,0.0347308023413831,0.00294671456699188,-0.41390750883576,-0.464328620503794,-0.363558172165754,3.14029992175258e-57,-0.172048746810755,-0.200353755561289,-0.143839749399955,4.1035624666723e-33
"Diaporthe helianthi",-0.273672852202152,-0.31097076648044,-0.236423217297519,4.71169110871389e-47,0.227569696752636,0.163089068038401,0.292091824111517,8.16768262567355e-12,-0.0433395591586976,-0.0951533067428773,0.0079796124806282,0.0983729204435742,0.238896747187228,0.176491550304692,0.300274188790476,1.76012846250073e-13,-0.799939970770903,-0.896733748150984,-0.70536362497828,1.65155787160986e-60,0.386352522715202,0.370016242857158,0.402662142461226,0,-0.635689621297157,-0.68572371505525,-0.585460535279494,7.43164438822123e-127,-0.372370027699054,-0.402191158178284,-0.342470923271667,3.17540904676281e-128
"Grosmannia clavigera",-0.0383770366851184,-0.0831698904649943,0.00630088751411241,0.0923492598936242,-0.0904717677687067,-0.159752766840312,-0.0223232584806865,0.00917751298300028,-0.233240480887128,-0.287351906153206,-0.178602081369477,6.70254732250718e-17,-0.0187065465334786,-0.0811414381938618,0.0436467300568039,0.551567812704914,-0.958668738313289,-1.08434782095064,-0.832673794376236,3.3469375858976e-46,0.0896903297118436,0.0750421454290061,0.104341512277152,5.88973201412661e-33,0.142134243871926,0.0919833822604291,0.192324848670685,3.02430198751433e-08,0.0764154968361579,0.0467594131800722,0.106135181773317,4.51527836054711e-07
"Ophiostoma piceae",-0.101315540828883,-0.141771723897195,-0.0611515150615106,6.90582207242706e-07,-0.331819237360726,-0.385514934890938,-0.278504204683172,8.71018628985136e-33,-0.384557345570964,-0.436964414106502,-0.332584241627723,6.21836574591443e-46,0.125714997945851,0.0650794027212585,0.186882043971949,4.80782476099372e-05,-0.714456660102433,-0.820491626639652,-0.612249509573236,6.66361089175739e-44,0.0949245007603836,0.0807699139251379,0.109098261443409,2.46999630713829e-39,-0.095214920119262,-0.149317433701774,-0.041304223630289,0.000530654463819753,0.201697903459868,0.170948739867666,0.232424911319501,3.07441062810827e-37
"Sporothrix schenckii",-0.234185472917448,-0.352413559018871,-0.129956034788447,6.83739581432068e-06,0.172663072406643,0.0779051454650517,0.292559160805527,0.000278502497973809,-0.746694456621252,-1.2846033556335,-0.520890071711416,8.45997590314311e-27,2.68797235625156,2.02578928265939,3.15341089111937,3.98903530632165e-55,-2.68523257782541,-2.93964378057411,-2.36879702025287,1.55753624764395e-53,0.228053028664555,0.191862495534737,0.263034407781429,4.55559125547583e-32,0.47010003612274,0.347105196109137,0.600849720959733,1.48387725540712e-14,0.149683150836897,0.0753515063900314,0.225223625480786,5.45649201992594e-05
"Sporothrix brasiliensis",0.16059543140743,0.11510535547692,0.206186758348283,6.14591999204754e-12,-0.272215453790299,-0.338367725458689,-0.206161828335125,6.59195074077856e-16,-0.223682701352773,-0.285371593193174,-0.162549903006508,4.67387246157005e-13,-0.20254833584926,-0.259667910584262,-0.146269451659662,3.05876406726945e-12,-0.457689934680047,-0.575680604082046,-0.34264286908305,5.81744963036545e-16,0.034980402224668,0.0181266221251522,0.0518471888587434,4.65375707532341e-05,-0.0782805678469286,-0.131977969306343,-0.0241501510213022,0.00458523366061198,-0.00130988209305824,-0.0309282275839816,0.0283028303375657,0.931452459300257
"Sporothrix insectorum",0.234244074291487,0.190386055682956,0.278471447851958,6.87112735697361e-26,-0.475197421921436,-0.541570769127674,-0.408166034796517,3.75944650556568e-41,-0.327797372257458,-0.383286187790574,-0.272944573214861,1.50083661382869e-31,0.0808397846390188,0.0244059515915483,0.136889682029029,0.00494018502610452,-0.660392926395955,-0.780849865961241,-0.541066755407533,1.94485688895067e-27,0.136242531208647,0.12095850900688,0.1515297190773,5.22887409207435e-68,-0.607093457743036,-0.666866267584537,-0.547332049219854,3.26710675577045e-85,-0.350667011051386,-0.382842491392752,-0.318614664035072,3.1709175356103e-99
"Madurella mycetomatis",0.0354690988979623,-0.0145091042644848,0.0856089063337335,0.164056840543311,0.00338296804109123,-0.0650779270224114,0.0720899318640062,0.924753759776058,-0.152010935826699,-0.216251156284412,-0.0881567049429296,3.17544202208801e-06,-0.347823735111798,-0.412173369807,-0.282654733345796,4.18544043436289e-24,-0.491170672530653,-0.623121497612958,-0.366111240498796,1.82463656651709e-15,0.113918171190326,0.0942876404138717,0.133530649916121,7.44824157338067e-30,-0.0579411247956357,-0.116062585767763,4.0179436210363e-05,0.0501859610277466,-0.0300347929683401,-0.0674266338106513,0.00716996696938197,0.113134057493809
"Podospora anserina",-0.050029585058328,-0.0961287585278447,-0.00394634697884593,0.0335952066544525,-0.267666532356582,-0.331943144018805,-0.203964138343589,6.71149099898689e-16,-0.0272378871447544,-0.0875592163095774,0.0329226382361379,0.376872709482639,-0.544029796163535,-0.602607283964877,-0.484643519538307,4.4362178362198e-65,-1.10073932136127,-1.21026655805693,-0.997168125319563,5.18668876292889e-91,0.32060487164975,0.300958475545807,0.340262846085786,9.5378160549176e-222,-0.433679822443426,-0.488837109751919,-0.378595975269612,3.40617346299435e-53,-0.101544084385335,-0.13184352886404,-0.0711361913922059,6.5382108618428e-11
"Sordaria macrospora",-0.149880927479125,-0.189642890606853,-0.110241845711669,1.37811622615646e-13,-0.0653064053071615,-0.139589487044168,0.00831088251778453,0.0814438964251323,-0.434441590362676,-0.498797403968501,-0.370201478694009,5.82553529341312e-39,0.399780335533572,0.341311902325335,0.458883989208976,1.21253800935979e-40,-0.971901653215165,-1.0858138819833,-0.859879653577223,4.24810217881678e-60,0.292897248636525,0.27560734606184,0.310181385450905,3.42265406011074e-236,-0.186917098076121,-0.238367115204438,-0.135509736686194,1.03381077835012e-12,-0.236214630738467,-0.269046427750228,-0.203399349783491,1.60975958988224e-44
"Neurospora discreta",-0.325484354605285,-0.37272325271473,-0.278311698281147,3.81224361826499e-40,0.0407362248090746,-0.0337103996272708,0.114480214926723,0.279884492606761,-0.0386033558941528,-0.0984281360657164,0.0215074789262152,0.207099874137946,-0.0135107075939046,-0.100115389661157,0.0731737374112645,0.760488172590803,-0.718521320408536,-0.839814434836541,-0.598189361243199,1.54290339785204e-30,0.0232463572972072,0.0055220876500016,0.0409710178931977,0.0101945441416355,-0.167659688368293,-0.212334840201277,-0.122954255274162,1.66489690858598e-13,-0.00111993250656969,-0.0310287975163779,0.0286312038757907,0.941014753903696
"Neurospora tetrasperma",-0.46207627102941,-0.54282975393569,-0.383871254335929,8.42792524104283e-33,-0.0267650984416406,-0.14954881541834,0.0964537827760255,0.671611710644908,-0.373034397268749,-0.485105938689586,-0.267328632065637,2.12606568528734e-13,-1.05377720021855,-1.33976580596911,-0.787795551054278,8.64703358438205e-29,-0.896017862285803,-1.17910987824106,-0.624846308302966,5.20899199536404e-13,-0.158985543826765,-0.19641564654301,-0.122118803397805,6.16269844251686e-18,-0.136946550485543,-0.209367132393269,-0.0649600228208265,0.000186834644338352,-0.328377835909687,-0.383387514606282,-0.273745508585246,8.38996621644718e-33
"Neurospora crassa",-0.113589009639743,-0.162589204156675,-0.0648229407940952,5.2426125162963e-06,0.0364227613399251,-0.0416183779690189,0.114909201376995,0.353411773529467,-0.106929523526762,-0.167606612387011,-0.0471860448916039,0.000442614267572744,-0.110839624419914,-0.194687238707243,-0.0285164899825304,0.00816170680150908,-1.31630916934621,-1.44876857089603,-1.18663932839164,3.50259919665384e-78,0.0949066689479126,0.0725620591858875,0.117205301136555,8.39166217562619e-17,0.130976807086457,0.0696376597636441,0.192519290714412,3.0131137248636e-05,-0.499983674363259,-0.547141033247156,-0.452777415557125,5.22874455052719e-93
"Chaetomium thermophilum",0.147498708856132,0.102709069183947,0.192100918436248,2.10294096289769e-10,-0.236639292736644,-0.30407966340108,-0.16856484740653,1.13817705321407e-11,-0.401645480815212,-0.474677499900608,-0.329972866199972,2.84343733666194e-29,-0.354429799038295,-0.441857198457889,-0.266717300059006,3.87095135575664e-15,-0.73307794215322,-0.82975867631254,-0.636501392644599,1.03548532138039e-45,0.209464922474313,0.18873664881926,0.23017165309967,5.62109394163319e-86,-0.273725320305324,-0.323699965770538,-0.224023706889688,1.23903836398475e-26,-0.351364057097944,-0.388504949067595,-0.314464294665518,5.80974669713217e-77
"Chaetomium globosum",0.0364278587065114,-0.00887133852355169,0.0816935842807042,0.114406751827679,-0.0724964761430012,-0.138881139958344,-0.00605224731049251,0.0322013377200233,0.013607606471514,-0.039456777024355,0.0665272083192576,0.613748735699454,-0.0833300921437742,-0.134769901799023,-0.0315088680340481,0.00172841116937901,-0.996318349496142,-1.08164629952326,-0.910710252902825,2.23014212969127e-90,0.355448270555166,0.336280468493404,0.37461001377978,1.59224186639335e-278,-0.179671786045275,-0.237255279214026,-0.122347440238652,8.44101377080312e-10,-0.169785314552308,-0.201867382185275,-0.137725806437973,1.71706690332453e-25
"Thermothelomyces thermophilus",-0.119547961570628,-0.164716733751132,-0.0746064686535219,1.96325236273146e-07,0.0444848786689641,-0.0377798137831308,0.125355275482464,0.290407127564497,-0.126372247815406,-0.190004155974981,-0.0635652616866507,8.33551004816019e-05,0.0313764063766856,-0.037844026709833,0.100291972788953,0.37654691069891,-0.540927248636063,-0.661481992392075,-0.424553427120431,5.04634964804125e-20,0.295605113387525,0.278238794997198,0.312969878493875,2.38120864757248e-238,-0.497353529267913,-0.548558879937085,-0.446213712439828,2.80977574374117e-78,-0.344872358480608,-0.376690902408993,-0.313278471841366,1.21083998859444e-98
"Thielavia terrestris",0.332494410726096,0.289045238341506,0.375977492469586,2.17074845113405e-50,-0.041038254368783,-0.104613612455971,0.0224742978772864,0.207385484643058,0.041559242154278,-0.0161314630370116,0.0989623012512102,0.157980430973553,0.131951735514837,0.0836502227159309,0.180784621960409,6.68999623863772e-08,-0.710264177415625,-0.837030886568046,-0.581172018563696,6.4869240549732e-26,0.207747584054049,0.187679912071418,0.227805214080278,1.03694523576432e-90,-0.070104307654351,-0.121343415231118,-0.0191785314479896,0.00697453091176417,0.20711033137003,0.172239325433209,0.242115282177119,2.50882820939804e-31
"Lomentospora prolificans",0.375809641652737,0.332777499915734,0.418716067105969,1.45169712676894e-62,-0.0938259643560456,-0.161708279757352,-0.0260403757725029,0.00673869235577399,0.0643806816717493,0.0139649313116189,0.11473049525857,0.0124365951107034,0.0970375964255982,0.0380016059649951,0.156330732896129,0.00129800496134555,-1.1278108889059,-1.23045421483776,-1.02664384748256,2.00580584535624e-85,0.357764314925037,0.342603491865697,0.372923436957084,0,0.14886691334873,0.0989453402126801,0.19839396744099,5.73756608810577e-09,0.0157100656430949,-0.0145038165943598,0.0457565673085071,0.309063551072918
