"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Brachyspira pilosicoli","Leucoagaricus sp. SymC.cos",-0.0301094643437067,0.522219972005627,-0.0409880129636953,0.444632691042207,-0.152537280900949,0.878763188550709,0.825261261261261,0.656879497727354,"0/0"
"Streptococcus sp. FDAARGOS 192","Hyaloscypha variabilis",0.0186362897465391,0.69208417511043,0.0294572641564415,0.582838891962775,0.151625897676558,0.8794820061802,0.826234234234234,0.656879497727354,"0/0"
"Streptococcus thermophilus","Trichophyton mentagrophytes",-0.00900346312924586,0.848279368252485,-0.0197123587652842,0.713245406029237,-0.149999545255641,0.880764974034029,0.827711711711712,0.656879497727354,"0/0"
"Streptococcus sp. HSISS1","Erysiphe pulchra",-0.0183562845610023,0.696479580322433,-0.0289849447754217,0.588898870356168,-0.14892842223403,0.881610113607453,0.828684684684685,0.656879497727354,"0/0"
"Fusobacterium nucleatum","Pseudocercospora musae",-0.0391917964086929,0.404794875352386,-0.028636431485884,0.593388867448012,0.147988738920561,0.882351655423789,0.829585585585586,0.656879497727354,"0/0"
"Fusobacterium periodonticum","Baudoinia panamericana",-0.0377555160906007,0.422243198515502,-0.0273220764746631,0.61046079113875,0.146265901795745,0.883711482749423,0.831459459459459,0.656879497727354,"0/0"
"Escherichia coli","Schizosaccharomyces pombe",-0.0185296481749896,0.693756981451106,-0.00810690174071214,0.879876188946137,0.145987176997306,0.883931511246675,0.831675675675676,0.656879497727354,"0/0"
"Clostridium beijerinckii","Cordyceps sp. RAO-2017",-0.0438324805036683,0.351427518597474,-0.0334313273772194,0.533035008868745,0.145876600200365,0.884018804297912,0.831675675675676,0.656879497727354,"0/0"
"Bifidobacterium angulatum","Albugo candida",-0.0175743139091094,0.708808131980685,-0.00719390058740193,0.893318883942696,0.145390731943128,0.884402381752055,0.832288288288288,0.656879497727354,"0/0"
"Streptococcus sp. I-G2","Sphaerulina musiva",-0.0418835100664022,0.37327582897874,-0.0315162489516661,0.556766039145215,0.145380063143748,0.884410804732405,0.832288288288288,0.656879497727354,"0/0"
"Bifidobacterium pseudocatenulatum","Cordyceps sp. RAO-2017",-0.0419256633574803,0.372794590302495,-0.0522733685280246,0.329503923958973,-0.145232569412125,0.884527251863668,0.83254054054054,0.656879497727354,"0/0"
"Streptococcus sp. FDAARGOS 192","Pseudocercospora musae",0.0354533738975357,0.45110793492728,0.0251255046761403,0.639464549801022,-0.144765407491077,0.884896095280264,0.833117117117117,0.656879497727354,"0/0"
"Ruminococcus bicirculans","Albugo candida",0.00446043147701306,0.924491074466564,-0.00585167598081352,0.91313575301807,-0.144411923084107,0.885175202239599,0.833477477477477,0.656879497727354,"0/0"
"Bifidobacterium bifidum","Aspergillus ochraceoroseus",0.00988616018827362,0.83361181936593,-0.000377131739546859,0.994390718789739,-0.143731472530886,0.885712517746678,0.834522522522523,0.65709435055404,"0/0"
"Lactococcus garvieae","Debaryomyces hansenii",-0.000413238596357954,0.992994092685089,-0.0105621503522726,0.843907080063206,-0.142130684048114,0.88697678183658,0.83618018018018,0.657662432456723,"0/0"
"Streptococcus sp. HSISS1","Choanephora cucurbitarum",0.0170863375316417,0.716540520448,0.0270458941193577,0.614075487462226,0.139542558089219,0.88902142839541,0.838918918918919,0.658201913419103,"0/0"
"Lactococcus garvieae","Aspergillus ochraceoroseus",-0.00272360942046126,0.9538499334601,-0.0126100683358002,0.814148045789602,-0.138459065410136,0.889877619026121,0.840072072072072,0.658315467008216,"0/0"
"Bifidobacterium catenulatum","Paracoccidioides brasiliensis",-0.0116829776401642,0.803937390574231,-0.021559406229866,0.687725674091659,-0.138348680778893,0.889964853687534,0.840144144144144,0.658315467008216,"0/0"
"Streptococcus sp. A12","Aspergillus kawachii",0.0139249342771377,0.767307357598074,0.0237756342994504,0.657568381540575,0.137999184966001,0.890241061687741,0.840432432432432,0.658315467008216,"0/0"
"Bifidobacterium angulatum","Tuber magnatum",-0.0291377641544006,0.535740925176255,-0.0389423787693391,0.467707298308297,-0.137464042071205,0.890664013156449,0.840936936936937,0.658315925987572,"0/0"
"Escherichia coli","[Candida] arabinofermentans",-0.0616147649563396,0.190037254192254,-0.0518880788025795,0.333086021783722,0.136653558401686,0.891304640073928,0.841765765765766,0.658315925987572,"0/0"
"Anaerostipes hadrus","Colletotrichum salicis",-0.0272769375688455,0.562115014970883,-0.0370201842045734,0.489978313525926,-0.136586507660428,0.891357641869698,0.841801801801802,0.658315925987572,"0/0"
"Lactococcus garvieae","Erysiphe pulchra",-0.0308790953228017,0.511636209968191,-0.0212273344120429,0.692288718432938,0.135255952449433,0.89240950982805,0.843387387387387,0.659287901403335,"0/0"
"Lactococcus garvieae","Pichia kudriavzevii",0.0247204119140955,0.599337924734642,0.0342346785080377,0.523234044642088,0.133354508501078,0.893913020952295,0.845873873873874,0.660777362448454,"0/0"
"Dialister pneumosintes","Coniochaeta ligniaria",0.00130454046553555,0.977885801794796,-0.00818382523106438,0.878745113357145,-0.132877477220436,0.894290279505864,0.846378378378378,0.660777362448454,"0/0"
"Lactococcus garvieae","Phytopythium vexans",0.0490836495340067,0.296677528973851,0.0585331540924997,0.274800468735713,0.132715954856283,0.894418024337729,0.846594594594595,0.660777362448454,"0/0"
"Ruminococcus bicirculans","Baudoinia panamericana",-0.00681643008107011,0.88483653503071,-0.0162173552723965,0.762397867862873,-0.131668827487371,0.895246242866415,0.847891891891892,0.660830463235477,"0/0"
"Brachyspira pilosicoli","Albugo candida",0.00461805907590763,0.921831037377893,-0.00477606462687289,0.929055799076441,-0.131556113237547,0.895335400287099,0.847963963963964,0.660830463235477,"0/0"
"Bifidobacterium bifidum","Moniliophthora perniciosa",-0.040253565648817,0.392176916353931,-0.0495675594789582,0.355186893486597,-0.130697571666044,0.896014553396988,0.848900900900901,0.660830463235477,"0/0"
"Lactobacillus ruminis","Aspergillus kawachii",-0.00341163267911543,0.942210045238622,-0.012731318155492,0.812394022288785,-0.130522161630305,0.896153321674264,0.849081081081081,0.660830463235477,"0/0"
"Bifidobacterium bifidum","Phytopythium vexans",-0.00560595107631056,0.90518092865809,0.00367133703736947,0.945436215540577,0.129920034775866,0.896629693173335,0.84954954954955,0.660830463235477,"0/0"
"Streptococcus sp. FDAARGOS 192","Erysiphe pulchra",-0.0166413043086956,0.723617806830509,-0.0257310791506188,0.631411007610671,-0.127351089348668,0.898662525993305,0.852108108108108,0.660830463235477,"0/0"
"Streptococcus sp. HSISS1","Trichophyton mentagrophytes",-0.00362852313651168,0.938543151448284,-0.0126777623430279,0.813168656098484,-0.126734678050748,0.899150398013024,0.852792792792793,0.660830463235477,"0/0"
"Bifidobacterium adolescentis","Naumovozyma dairenensis",-0.0398872262680151,0.396503344290988,-0.0308771356764145,0.564798272440235,0.126336170985466,0.899465825323825,0.853081081081081,0.660830463235477,"0/0"
"Fusobacterium nucleatum","Trichophyton mentagrophytes",-0.0133682847525819,0.776357370797746,-0.0223831215281011,0.676455954477702,-0.12628482688145,0.899506466493588,0.853117117117117,0.660830463235477,"0/0"
"Streptococcus salivarius","Phytopythium vexans",-0.00503299029112304,0.914833127007527,-0.0140382631308363,0.79354870355485,-0.126122004887303,0.899635349174312,0.853261261261261,0.660830463235477,"0/0"
"Streptococcus sp. HSISS1","Hyaloscypha variabilis",0.0271137536026466,0.564457355410433,0.0183544396350108,0.732215003836086,-0.122729498185288,0.902321304268994,0.856972972972973,0.662742837865635,"0/0"
"Alistipes sp. 3BBH6","Cordyceps sp. RAO-2017",0.0960627554869134,0.0407636000711404,0.104690370001677,0.0503531530287749,0.122051475573521,0.902858251353694,0.857657657657658,0.662742837865635,"+/0"
"Streptococcus milleri","Cordyceps sp. RAO-2017",0.00918231254415349,0.845303067795395,0.017895929813444,0.738657857404146,0.122048489915577,0.902860615887045,0.857657657657658,0.662742837865635,"0/0"
"Lactococcus garvieae","Colletotrichum salicis",0.0465493181651796,0.322349430014472,0.0378853707297585,0.479884361113144,-0.121547168961083,0.903257656194288,0.858486486486487,0.662742837865635,"0/0"
"Fusobacterium periodonticum","Trichophyton mentagrophytes",-0.00894046630498038,0.849328238094281,-0.0175870062874188,0.743009123029416,-0.121108056719596,0.903605447811875,0.859387387387387,0.66283171082503,"0/0"
"Streptococcus milleri","Pseudocercospora musae",0.0240688270737245,0.608999979622787,0.0326742243335082,0.542355609123681,0.120607662572678,0.904001799297552,0.860144144144144,0.66283171082503,"0/0"
"Streptococcus sp. FDAARGOS 192","Aspergillus kawachii",-0.0064383473392297,0.891183451305366,-0.0150369277050258,0.779228435662621,-0.120428997306841,0.904143322028091,0.860324324324324,0.66283171082503,"0/0"
"Porphyromonas asaccharolytica","Schizosaccharomyces pombe",-0.0645662232924407,0.169637025854669,-0.0730152095207891,0.172906874614766,-0.118882749346996,0.905368248856685,0.861981981981982,0.663209322195559,"0/0"
"Streptococcus sp. JS71","Sphaerulina musiva",-0.0430026084497461,0.360629942512289,-0.0345370364391827,0.519569247646171,0.11873090085068,0.905488554364337,0.86227027027027,0.663209322195559,"0/0"
"Romboutsia ilealis","Leucoagaricus sp. SymC.cos",0.0104334828829505,0.824545662772987,0.0189045484560603,0.724509791498138,0.118654897261401,0.905548770792702,0.862378378378378,0.663209322195559,"0/0"
"Streptococcus sp. HSISS3","Trichophyton mentagrophytes",-0.00429234575935322,0.927328523706022,-0.0127528943114353,0.812081995350697,-0.118490688350185,0.905678872740726,0.862558558558559,0.663209322195559,"0/0"
