"","Median","low-CI","high-CI","p-value"
"Hebeloma cylindrosporum",-0.104206677579728,-0.18056854524328,-0.0273251561490781,0.00790104175555113
"Fistulina hepatica",-0.021082619075371,-0.0839084361584329,0.0416901830463921,0.509552115869383
"Laccaria bicolor",0.387974235261283,0.322461221198455,0.453791336545416,1.57962552794371e-29
"Laccaria amethystina",0.122568263542317,0.0360725631075223,0.208933771519199,0.00573785937563013
"Pleurotus ostreatus",0.27574357602923,0.197129827267914,0.354010442412795,1.50490735025409e-11
"Coprinopsis cinerea",0.0793692050747853,0.0162440226667136,0.142647999429752,0.0137081136567844
"Moniliophthora perniciosa",0.789357328411891,0.666910701133519,0.915476885774996,3.15242334092121e-40
"Moniliophthora roreri",0.140616580196962,0.0728136718547245,0.20839995254391,4.48296640749249e-05
"Hypsizygus marmoreus",0.404357372443834,0.3255410770243,0.483190680936439,4.87562161022358e-23
"Termitomyces sp. J132",0.133820873535934,0.0650153381105058,0.200943390848225,0.000112546370694375
"Gymnopus luxurians",0.270744414598756,0.205378796030364,0.336468829023158,8.83164066587889e-16
"Lentinula edodes",-0.213271591737524,-0.276999764399097,-0.149942332062625,6.18350898077192e-11
"Cylindrobasidium torrendii",0.100693560043526,0.0401685961598517,0.162130430524758,0.00112553487790354
"Armillaria solidipes",-0.513836764655206,-0.60556617152846,-0.420933811641039,7.06086689114758e-24
"Armillaria ostoyae",-0.0424201830086246,-0.128349529905854,0.043913692993822,0.333610933504535
"Armillaria gallica",0.271337231146424,0.221255930838339,0.321568818770775,1.37556388359842e-24
"Hypholoma sublateritium",0.24269817687331,0.180039249989554,0.306341849237834,1.24336510758687e-14
"Galerina marginata",-0.175862684377963,-0.235691125562362,-0.115843763884813,1.30570563404708e-08
"Agaricus bisporus",0.727638164611433,0.634061170807121,0.824158312874818,3.78626954157188e-56
"Leucoagaricus sp. SymC.cos",-0.12185498482718,-0.177669902371616,-0.0651958886926264,2.34967193879892e-05
"Protomyces lactucaedebilis",-0.18092833448842,-0.336999380867983,-0.0221382803445111,0.0259037723124868
"Neolecta irregularis",0.273256635317222,0.142492741305802,0.406838167776017,4.15352497460411e-05
"Saitoella complicata",0.859607115683222,0.739153559266767,0.983033908760832,4.02569643571335e-44
"Schizosaccharomyces pombe",0.0309246277199631,-0.0681724532544512,0.130696928839115,0.521329371095352
"Pneumocystis jirovecii",1.11248622465449,0.801808338451679,1.53127853042847,1.59592575727675e-24
"Pneumocystis murina",0.393473508109115,0.239532162508806,0.55202733729207,6.21040796331817e-07
"Pneumocystis carinii",0.235758283903281,0.107172796963863,0.364857898279363,0.000332903811408767
"Tortispora caseinolytica",0.0804673028291484,-0.0509318882321412,0.211931899895834,0.231025282715219
"Yarrowia lipolytica",-0.485040620556512,-0.633625342738697,-0.338161836275996,2.22721001700496e-12
"Sugiyamaella lignohabitans",1.3036511302566,1.1463218700097,1.47365471785723,1.28986888101143e-76
"Lipomyces starkeyi",-0.497698238944292,-0.580876749521834,-0.414135192202591,1.13406390301809e-31
"Metschnikowia bicuspidata",0.196473186643822,0.125733324211447,0.26736603732723,5.15829123813001e-08
"Clavispora lusitaniae",0.495475979828029,0.392951847086431,0.597863126252353,4.74626800690231e-21
"[Candida] intermedia",0.757225332891291,0.666755254349913,0.847489622027835,3.34726028743443e-53
