"","Median","low-CI","high-CI","p-value"
"Moniliophthora perniciosa",-0.18593715998246,-0.223323293555717,-0.14846220679108,2.72500321213531e-22
"Moniliophthora roreri",-0.711851167698018,-0.740573059232423,-0.683124495053846,0
"Hypsizygus marmoreus",-0.389532024987688,-0.428343811473638,-0.35065139647839,2.43166186746151e-83
"Termitomyces sp. J132",-0.270840886399485,-0.302713939441123,-0.239238641342609,1.1410495259959e-62
"Gymnopus luxurians",-0.426344725679295,-0.454907233168255,-0.397911279359096,5.87001614125597e-185
"Lentinula edodes",0.156357061542641,0.132196781278783,0.180480895986558,2.26296552986528e-36
"Cylindrobasidium torrendii",-0.396124036341462,-0.43146682228466,-0.360770183986276,1.1509486947557e-104
"Armillaria solidipes",-0.0770214842241201,-0.11313972447945,-0.0407942817442207,3.14942225156679e-05
"Armillaria ostoyae",-0.324685091243066,-0.360175917448769,-0.289200008946159,1.31592320777401e-70
"Armillaria gallica",-0.0484597754757938,-0.077158849330909,-0.0196438388323203,0.000959999849345196
"Hypholoma sublateritium",-0.267843582191904,-0.297378565886672,-0.238092796513036,5.41729758986669e-66
"Galerina marginata",0.0103902148740722,-0.0220925276715013,0.0428292893038824,0.532285648852603
"Agaricus bisporus",-0.311627451795456,-0.348518852363045,-0.274716706245969,2.90081251502432e-60
"Leucoagaricus sp. SymC.cos",-0.65613614300881,-0.685121292951767,-0.627222931307394,0
"Protomyces lactucaedebilis",-0.511095657728356,-0.578762344397944,-0.443370145051578,5.53571259463297e-48
"Neolecta irregularis",-0.516651791751416,-0.557602124778374,-0.475755722173689,2.73093516887052e-132
"Saitoella complicata",0.48091412541269,0.447815908790494,0.514265000304158,1.36904403249847e-165
"Schizosaccharomyces pombe",-0.552237221052467,-0.586805951756834,-0.517779549321115,1.01078393260298e-202
"Pneumocystis jirovecii",-0.320797519404885,-0.391581544879533,-0.248546879821445,7.59695958023063e-18
"Pneumocystis murina",-0.732138652721027,-0.771344743237732,-0.692861400237482,2.06692078074173e-266
"Pneumocystis carinii",-0.680409897684367,-0.717356078470938,-0.643378646458061,2.16328629076464e-264
"Tortispora caseinolytica",-0.438836737229339,-0.486305867589666,-0.391248141621246,4.70865092668529e-70
"Yarrowia lipolytica",-0.329620857648207,-0.399806311872811,-0.257774035140568,9.98477039549294e-21
"Sugiyamaella lignohabitans",-0.562760430895272,-0.609367317450204,-0.516344179084456,3.34887577103486e-125
"Lipomyces starkeyi",-0.618210492148665,-0.655339019106215,-0.580989757685978,7.14669955546524e-214
"Metschnikowia bicuspidata",-0.163042065353151,-0.194828400367403,-0.131282556142695,8.70264817112613e-24
"Clavispora lusitaniae",-0.430189935086364,-0.475560971154048,-0.384882135022226,7.64000138307133e-77
"[Candida] intermedia",-0.650996983865377,-0.695164178076274,-0.606700576923757,2.05662642261709e-172
"Kuraishia capsulata",-0.7261240317537,-0.768699270660984,-0.683549905943179,1.83038402087775e-229
"Nadsonia fulvescens",-0.230021783614688,-0.273619375775039,-0.186642259688803,4.04079878213814e-25
"Ascoidea rubescens",-0.272478430192232,-0.312288425185559,-0.232631167157008,2.41501300488723e-40
"Komagataella phaffii",-1.90922451863014,-2.29636599564494,-1.55879003075602,3.86096988586756e-50
"Komagataella pastoris",-0.531676143307004,-0.587202769101636,-0.476654446317095,2.70816688389121e-76
"Wickerhamomyces anomalus",-0.467839277647709,-0.498596072944626,-0.437084448275324,5.82494756464752e-184
"Cyberlindnera jadinii",-0.274929572879006,-0.318075261147319,-0.231735252252836,5.3477703333131e-35
"Cyberlindnera fabianii",-0.64097601005303,-0.678715605746054,-0.603278919315879,2.10654069270152e-226
"Hanseniaspora osmophila",-0.517407598018608,-0.555618289121403,-0.479108154482071,4.91572559571157e-149
"Hanseniaspora opuntiae",-0.528598153394962,-0.574224777859163,-0.482601699673256,4.19406251022488e-108
"Hanseniaspora uvarum",-0.505171452650376,-0.542869634029693,-0.467451785170922,8.72344357571841e-143
"Hanseniaspora guilliermondii",0.0979478308622879,0.0735061725203398,0.122432996255702,4.09837769234669e-15
"Hanseniaspora valbyensis",-0.576188751690074,-0.614778823528702,-0.537574107430198,2.71038414311321e-178
"Brettanomyces nanus",-0.198572479479672,-0.238156317718471,-0.158979003629288,1.20185368050769e-22
"Brettanomyces bruxellensis",-0.796510736953445,-0.845759017729124,-0.747099675953608,3.23393917476149e-200
"Ogataea parapolymorpha",-0.324999052188555,-0.368592901207166,-0.281339669091524,2.62428233858463e-47
"[Candida] arabinofermentans",-0.716162591629507,-0.755156483784639,-0.677162782426502,3.08052464348632e-263
"Pichia membranifaciens",-0.472448177077596,-0.505448775955769,-0.439421896812557,2.84406616948297e-169
"Pichia kudriavzevii",-0.902872080054193,-0.937823091435677,-0.868051698165785,0
"Millerozyma farinosa",-0.16777080572558,-0.197979544767736,-0.137527171641812,2.22541522009958e-27
"Yamadazyma tenuis",-0.744838220057411,-0.782414655431163,-0.707186955203343,6.31675907255874e-305
"Scheffersomyces stipitis",-0.747360738050113,-0.785031020420339,-0.709706358713543,7.52435524310237e-302
"Debaryomyces hansenii",-0.759952171811109,-0.801691442352597,-0.718198820840561,6.99286560704633e-247
"Suhomyces tanzawaensis",-0.559689801546123,-0.606407797125703,-0.512966450109304,2.03637331645621e-114
"Babjeviella inositovora",0.00728372255891317,-0.0328510412299909,0.0474279050168272,0.720371008186615
"Meyerozyma guilliermondii",-0.201217916633206,-0.249941804409053,-0.152447427055919,6.76065868127916e-16
"Hyphopichia burtonii",-0.563196249827713,-0.597676811841374,-0.52880093157643,1.35275432348434e-220
"Spathaspora passalidarum",-0.335453093899185,-0.368531706849512,-0.302405707508721,9.67968559367288e-85
"Lodderomyces elongisporus",-0.534689158795108,-0.568287668783496,-0.5010359007536,4.32662299144185e-201
"Candida dubliniensis",-0.145678120103538,-0.181669075261949,-0.109686935280971,2.66761522856263e-15
"Candida maltosa",-0.328229622138659,-0.364955702353979,-0.291499596710383,4.75191471919354e-68
"Candida parapsilosis",-0.488772286303412,-0.530684066095399,-0.446766173781147,9.81474863350601e-111
"Candida orthopsilosis",-0.219249129256385,-0.26398042662797,-0.174503257375495,1.4081219320242e-21
"Candida tropicalis",-0.338480563504875,-0.371079822730104,-0.305941710221495,6.66795074678103e-90
"Candida albicans",-0.198806864704416,-0.242802595394099,-0.154882976782161,7.10278924698857e-19
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.286690314706425,-0.340080271994954,-0.233387605172683,8.41847113746539e-26
"[Candida] glabrata",-0.171413242013853,-0.213261536401384,-0.129245467270925,2.18033441967983e-15
"Kazachstania africana",-0.347886293435677,-0.389546541317202,-0.306366142126818,3.38835822236654e-60
"Kazachstania naganishii",-0.508778956182212,-0.556758523798238,-0.460950505720815,9.87234447275401e-92
"Eremothecium gossypii",-0.0660149755417256,-0.176246613927242,0.0374441998314255,0.236060393616062
"Eremothecium cymbalariae",-0.531585675918559,-0.588667560135477,-0.474181428038463,3.17974093915026e-70
"Eremothecium sinecaudum",-0.670483839105599,-0.717490115403557,-0.623381768188843,3.29038145390759e-161
"Torulaspora globosa",-0.938507150720186,-0.980969869019484,-0.89607395549587,0
"Torulaspora delbrueckii",-0.861734297309264,-0.907352104272887,-0.816152739834722,1.32601304789062e-287
"Zygotorulaspora mrakii",-0.413163292720469,-0.459772924855646,-0.36632300364903,2.69694050560357e-65
"Pachysolen tannophilus",-0.412085203169107,-0.445990424435352,-0.378147673719775,1.20202025259755e-121
"Naumovozyma castellii",-0.645124784492249,-0.685949048696564,-0.604446253052917,8.74280556850444e-205
"Naumovozyma dairenensis",-0.62797548104326,-0.664278932615244,-0.591563604148114,3.5651251978824e-232
"Zygosaccharomyces bailii",-0.949456446379776,-1.05138155463459,-0.852070999384664,9.77231923321742e-97
"Zygosaccharomyces parabailii",-0.458025978667765,-0.826751334025743,-0.169980097891098,6.10439141326134e-07
"Zygosaccharomyces rouxii",-0.960927430490067,-1.01987843608123,-0.901794428087841,1.8988212412428e-209
"Vanderwaltozyma polyspora",-0.51971394571831,-0.551695744222661,-0.487793121138,2.0396841816638e-211
"Lachancea mirantina",-0.248491798424849,-0.294911639876662,-0.202191609853308,1.51946019678172e-25
"Lachancea thermotolerans",-0.714192618802376,-0.776274656073924,-0.651940813673307,4.54343417741782e-108
"Lachancea dasiensis",-0.105240869892759,-0.155835485248675,-0.0547561998326154,4.23072236200227e-05
"Lachancea meyersii",-0.270514564723593,-0.312281976801138,-0.228766275807048,1.45659922864038e-36
"Lachancea sp. PJ-2012a",-0.723563940855496,-0.770597662119525,-0.676547760600713,1.92859676439637e-183
"Lachancea quebecensis",-0.426268818235459,-0.484004911462274,-0.368183543112227,9.75073141477358e-45
"Lachancea fermentati",-0.455308474009847,-0.496418340622922,-0.414300378884233,1.5590611173852e-103
"Lachancea nothofagi",-0.257493062023978,-0.311377726449702,-0.203345007396173,1.35976367934094e-20
"Kluyveromyces lactis",-0.638028578399278,-0.685335244124283,-0.590758312803225,2.26555613426502e-150
"Kluyveromyces marxianus",-0.206475969047566,-0.249240784159264,-0.163720388151721,4.32068554383293e-21
"Kluyveromyces dobzhanskii",-0.61896218862229,-0.67470940321383,-0.563393899187085,2.09468865767964e-101
"Tetrapisispora phaffii",-0.117712379336813,-0.149727169161682,-0.08576879545798,4.66349206755314e-13
"Tetrapisispora blattae",-0.410070916455525,-0.44402208215308,-0.376125191096087,5.31107145621075e-119
"Saccharomyces sp. 'boulardii'",1.34827577757245,1.11844672357962,1.57596124186242,2.42448759693944e-48
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",-0.493435632584882,-0.554050611586601,-0.433003344031609,3.59623675178943e-56
"Saccharomyces kudriavzevii",0.589158180471591,0.48147564969785,0.708890575710792,2.92576364660086e-30
"Saccharomyces paradoxus",-0.368501796216732,-0.406405214124342,-0.330471142663309,5.76448652157681e-78
"Saccharomyces arboricola",-0.43946979649262,-0.481064357597713,-0.397848491137098,5.23426180147379e-94
"Saccharomyces eubayanus",-0.546723592968508,-0.583513251644597,-0.509906914246582,1.71383135170263e-177
"Saccharomyces cerevisiae",-0.537935619672906,-0.599548831775162,-0.476602451372467,7.64755981604303e-66
"Drechslerella stenobrocha",-0.000806473603860677,-0.0378450476304669,0.0364056624740609,0.966247843631178
"Arthrobotrys oligospora",-0.317179701470653,-0.347453535533001,-0.28682046265761,6.80464837597997e-92
"Dactylellina haptotyla",-0.055382199462723,-0.0839052326502026,-0.0269766176353457,0.000139222631082599
"Tuber borchii",-0.407794020365693,-0.433877372138084,-0.381699257306742,7.18915791501424e-197
"Tuber magnatum",-0.377596154048601,-0.402852107975349,-0.352246239394823,9.54958923613652e-178
"Umbilicaria pustulata",-0.235140469962564,-0.267304893386149,-0.203053783000019,5.15969769189147e-46
"Xylona heveae",-0.129235088868538,-0.165423084615091,-0.0931391295089295,2.17204684248371e-12
