"","2014_ZellerG-Median","2015_FengQ-Median","2016_VogtmannE-Median","2019_Thom-Median","2019_WirbelJ-Median","2019_Yachida-Median","2021_JunY_1-Median","2021_JunY_2-Median","Average","N.count","P.count","Missing"
"Pseudogymnoascus sp. VKM F-4517 (FW-2822)",2.851606227513e-05,0.292801916331327,6.76343845276649e-05,2.26335468833295e-05,-4.49131836699158e-05,0.000124492738011206,0.452261156972868,1.79495200258908,0.46771990169792,1,7,0
"Pseudogymnoascus sp. VKM F-4515 (FW-2607)",-5.15401871731612e-05,7.51221031093576e-05,-9.889209041514e-06,2.00001789779493,-0.93573125902089,0.584937730195684,0.415066279163917,3.39231584387277,1.38240159710451,3,5,0
"Pseudogymnoascus sp. VKM F-4246",1.16990801057745,0.807320397673317,1.42399202981237,0.585010056762642,-0.406349281048719,0.502561437198057,0.59454497253812,1.00001250342519,0.793325893503676,1,7,0
"Pseudogymnoascus sp. VKM F-4520 (FW-2644)",1.54431612862012,1.48542671191677,0.684508094481253,0.848362477840733,0.241863462425004,0.553374163589959,1.55033715003522,0.810551732053843,1.04063283163378,0,8,0
"Pseudogymnoascus sp. VKM F-3557",0.00525429592297555,2.45941088076563,-0.000109911748119056,0.0473330712492206,-0.952618395021435,0.906861407534465,1.16994133505796,0.813796182459031,0.900756553248034,2,6,0
"Pseudogymnoascus sp. 05NY08",0.807345920976569,0.585040960063342,1.59295692837601,0.490329365296398,-1.1126236628332,0.847987299594665,0.632248586716799,0.415119805729225,0.680024407093301,1,7,0
"Pseudogymnoascus sp. VKM F-4519 (FW-2642)",0.970923543921077,8.2036236583772e-05,0.118684704261616,0.487400868107455,-0.356077813579479,2.12104269592333,1.19067243933024,1.93682943307198,1.06094710834244,1,7,0
"Pseudogymnoascus sp. WSF 3629",0.584943626863783,0.514615070863717,0.600873164882025,1.16994678124163,-0.762765133194012,0.53465539180997,0.226456425995141,0.72938333190856,0.531208167115704,1,7,0
"Pseudogymnoascus sp. VKM F-3775",0.421765972007554,0.584992100703802,0.147759442182138,0.502556836783415,-0.999905154274354,0.736960549328673,0.426859285670473,0.632242313837484,0.381994377720399,1,7,0
"Pseudogymnoascus sp. 24MN13",0.878048697905731,0.3860579985749,0.784268999107437,1.6048435351313,-0.777523747451349,1.30119412337567,1.50703949157459,0.537044316638562,0.930690629763774,1,7,0
"Pseudogymnoascus sp. VKM F-4281 (FW-2241)",0.309472826686882,0.646379603830799,0.340991447823091,0.999990551687854,-0.831716286356999,0.406779724330635,0.749353355506594,0.744103988192288,0.500121383105182,1,7,0
"Pseudogymnoascus sp. VKM F-3808",1.35752844158007,1.12924885643239,0.0700904924494195,0.883773865161472,-0.152089228529277,0.890732513566645,1.27506778837631,0.605686087107621,0.842048804239339,1,7,0
"Pseudogymnoascus sp. 03VT05",0.40755762087634,0.647667943668184,1.06860784133978,1.0275103591463,-1.2894171552746,0.700461882115438,0.350424680532348,0.562842277303077,0.562576738868263,1,7,0
"Pseudogymnoascus sp. 23342-1-I1",0.206506625023857,0.371494231616667,0.370944248467053,0.319767279596277,-0.637620139026835,0.46813474360715,0.0421034774299355,0.440533454699584,0.232925193702373,1,7,0
"Pseudogymnoascus sp. VKM F-103",1.01281569323129,1.81251298925965,0.606134621413616,3.40372361674985,8.5035125659412e-06,1.17026242566157,0.411838335983541,0.616598035625735,1.56985975167377,0,8,0
"Pseudogymnoascus sp. VKM F-4518 (FW-2643)",2.31675429491166,1.67805394381926,1.36630520867292,2.4429615008105,-0.156782766492552,1.26479941070218,1.18360556231704,0.794806068510565,1.55483233954723,1,7,0
"Pseudogymnoascus sp. VKM F-4513 (FW-928)",0.476215116588105,-0.428416080652751,0.708304047328151,0.736936091403301,-1.61791840894325,0.758961520726858,-0.0242222436983014,0.369939823660035,0.282203761568183,3,5,0
"Pseudogymnoascus destructans",0.523598625596419,0.716219066799983,0.459365892872344,1.51520968336703,0.0309446707583095,0.523640811060543,0.302519664066183,0.505043399932654,0.63522856950549,0,8,0
"Glarea lozoyensis",0.544400120586879,0.299626901353566,-0.12100288081459,0.632266827844917,-0.16352905691851,0.359988144524847,0.2360357360213,0.110372598066675,0.261876671012268,2,6,0
"Rutstroemia sp. NJR-2017a BBW",0.0338443919295411,0.164489760989502,0.485423500211374,1.0000069270282,-0.484831817381405,0.659713743676433,0.0965562895145043,0.570789807069856,0.377598090253764,1,7,0
"Rutstroemia sp. NJR-2017a BVV2",0.321995211974276,0.00622016182078055,-0.128481417982013,0.403924740996384,-0.932803310476217,0.521128416886604,0.289517908172666,0.00215488382518045,0.116850207583631,2,6,0
"Rutstroemia sp. NJR-2017a WRK4",0.137569233311276,-0.353617199922918,0.473974149223727,0.438654866014101,-1.07232771958703,0.29609679459306,0.491161720388162,-0.00647204797689167,0.126214513858723,3,5,0
"Pezoloma ericae",-0.264447410525412,-0.0225162868588887,0.212075414942173,0.321867748242644,-1.11487708969377,0.397070270459627,-0.26662007897033,0.349052102759066,0.0195030977318646,4,4,0
"Diplocarpon rosae",0.388744287953107,0.648114419455263,0.33069466046759,0.563725889723521,-1.11014407759867,0.443178930323563,0.125538881578201,0.264472689781152,0.281999223896639,1,7,0
"Marssonina brunnea",0.226424434887276,0.886512125477037,0.469070558502244,0.638179539896527,-0.476409160628572,0.89615025579082,0.438977370164879,0.26060348529087,0.471537987268778,1,7,0
"Hyaloscypha variabilis",-0.0897282875732708,0.201558115350374,0.341122932462909,0.192712896641853,-0.895503476662087,0.366715830047221,0.0417615465226338,0.016240826625625,0.0647030240631699,2,6,0
"Hyaloscypha bicolor",0.0953628944889272,0.489541769088161,0.256381089143728,0.881974842501079,-0.777571236330395,0.404060693915713,0.129031991973294,0.375756903273268,0.293865251806501,1,7,0
"Phialocephala subalpina",-0.0280507947193997,0.502510720974084,-0.219212195457077,0.591056844226021,-1.2291046056281,0.563311610763694,0.0947338058940382,0.351970539789507,0.171721787603583,3,5,0
"Cadophora sp. DSE1049",-0.0926512063436784,0.0531186871227495,-0.0454797238861254,0.820556134678958,-0.840755512068037,0.313852001612658,-0.189265455931473,0.0592075070424754,0.0756483122344003,4,4,0
"Rhynchosporium secalis",-0.101885445870378,0.282065245506931,0.691845787044897,1.16994377893846,-0.763427862602038,0.472007595904116,1.11631760533728,0.348277594064601,0.514782414896419,2,6,0
"Rhynchosporium commune",0.0747961787869628,-0.159948347316693,0.769409062838334,0.922838899661267,-0.992966921002245,0.772589165183834,0.322000898158057,0.29861170903566,0.356070928099457,2,6,0
"Rhynchosporium agropyri",0.417323500346384,-0.0868092313752295,0.43124284396902,0.807288757965557,-0.768651571031019,0.743082477820329,1.47815569604157,0.0226028611517144,0.515736821324107,2,6,0
"Botrytis cinerea",0.278429947219993,0.512374762208745,0.777940760044521,0.819842187410622,-0.927921013586144,0.758610279090054,1.15623941435414,0.304626840650808,0.560775665035326,1,7,0
"Sclerotinia sclerotiorum",0.502561129916989,0.728698226869244,0.398551442250691,1.30578181272587,-0.767017109032432,0.430967039252156,0.453903662580578,0.798193994949347,0.573939470222099,1,7,0
"Sclerotinia borealis",0.529886817276082,0.489390801741033,0.684594821087343,0.415074978267168,-0.689590367985117,0.418109012412029,0.442505086183239,0.402831775455733,0.382052100310052,1,7,0
"Microdochium bolleyi",0.682159870750786,0.334005260578038,0.0130577309480772,0.647529779269737,-0.615566521499072,0.364498251084094,0.458026356665858,0.407642707910958,0.333553843926009,1,7,0
"Pestalotiopsis fici",0.207993098402206,0.253691131818559,0.109090919742749,0.622225653106722,-1.03134298611575,0.426261762939408,-0.0180845073957575,-0.168625564774189,0.116924425313453,3,5,0
"Eutypa lata",0.61664960246695,0.683707463232526,0.273888232683437,0.590134167437025,-0.850477858012386,0.924590995000618,0.211875442849836,0.53170948562476,0.447658829716578,1,7,0
"Pseudomassariella vexata",0.223187362917579,0.648892564537294,0.225998908331644,0.387059154845096,-0.722339333971799,0.645911404282545,0.185568063557176,0.335582345435245,0.290214742345821,1,7,0
"Rosellinia necatrix",0.569221186612321,0.31340837361218,0.362052055584202,0.425974956559947,-0.262950272030604,0.464713763380471,0.636852327260811,0.539242830366791,0.402812638460673,1,7,0
"Daldinia sp. EC12",0.327586237875814,0.540016613852205,0.189231923275502,0.536139331056406,-0.742232201512154,0.36790665010078,0.219097053388732,0.475118493405421,0.284140173212666,1,7,0
"Hypoxylon sp. EC38",0.0589668872582418,1.40376345920774,0.289517873874367,1.00003382337962,-0.719928820088985,0.350435940705583,0.426651090346232,0.454356917179693,0.524347347736208,1,7,0
"Hypoxylon sp. CI-4A",0.30876021896087,0.874461969395856,0.120634746888335,0.347941272362628,-1.2426866439206,0.187437220548264,0.177488424225145,0.38909490426585,0.237828659081705,1,7,0
"Hypoxylon sp. CO27-5",-0.276988496126983,0.602029004827137,0.265615924952987,1.36922268049473,-0.667476516501885,0.778996844757638,-0.0538170050298437,0.498258791079094,0.4396311795929,3,5,0
"Phaeoacremonium minimum",0.184470706203978,0.0488434977253427,0.335952914632168,0.373685210539355,-0.635484863944463,0.460129946598987,0.289722092231396,0.34906753923564,0.208554160510927,1,7,0
"Coniochaeta ligniaria",0.848829387875633,0.594951306377892,0.26855235115792,1.04768735696064,-0.767850622168125,0.758389771474127,0.285365273337206,0.732335037586783,0.553632109705478,1,7,0
"Pyricularia grisea",0.224313238411246,0.427825496553604,0.625099174545986,0.334693250453792,-0.72436324938563,0.47298663064141,0.249235846347804,0.390891711893378,0.294234981580735,1,7,0
"Pyricularia oryzae",0.228930228512625,-0.226064337822673,0.229298601756333,0.467365647095135,-0.707250024842704,0.40500808276357,0.239785340905526,0.283800907325976,0.156489640233992,2,6,0
"Pyricularia pennisetigena",0.258197448640266,0.634779743127371,0.169828739099677,0.907464984399103,-0.348660432925002,0.654807732072972,0.555682545832075,0.606121854266157,0.472630812806999,1,7,0
"Coniella lustricola",0.683038106809782,0.0833227992525476,0.129116117148435,0.281202765209338,-0.573136144792279,0.24987432601918,0.224808409032745,0.153736426475899,0.188421512431417,1,7,0
"Valsa mali",0.29486662570186,0.286215362910677,0.317613245675863,0.506549763324919,-0.99904317053537,0.346523158732757,0.516699049667672,0.599742779013394,0.2973489076476,1,7,0
"Diaporthe ampelina",0.58489867065204,0.241045028623101,0.453577739291187,0.536029310975228,-0.873302898806317,0.267496391206427,0.21536706436669,0.400570193583054,0.282711418782451,1,7,0
"Diaporthe helianthi",0.156147869478296,0.727596873615139,0.342559729870752,0.80911738000577,-0.749512553611122,0.985195812937211,0.0149086043761379,0.347395010104091,0.412424558459624,1,7,0
"Grosmannia clavigera",0.522899932205797,0.335286065639202,0.0874516743048188,0.419356583138266,-0.423284880771399,0.289042432697305,0.720174519573908,0.633960995047896,0.359668140595718,1,7,0
"Ophiostoma piceae",0.416026436441384,0.105972411744223,-0.154384717815171,0.532819371481379,-0.685178296181204,0.376087542516204,0.468133752568119,0.779967607934911,0.289228650762875,2,6,0
"Sporothrix schenckii",0.72980915949009,0.71621078623708,1.64473401705884e-05,3.17435532431927,-0.896436645656091,1.07221149955376,1.31453684473091,1.46388982333372,1.40698384912915,1,7,0
"Sporothrix brasiliensis",0.644884554416151,0.20158120515825,0.142282635678186,0.193699608179935,-0.235726639151995,0.282902945045753,0.56772977153417,0.521141278949084,0.313839645259598,1,7,0
"Sporothrix insectorum",0.750046702184373,-0.116028396902927,-0.0349016598428312,0.473955814759943,-0.483467049980655,0.445231952847174,0.0684529799646063,0.375136587669664,0.231421067170721,3,5,0
"Madurella mycetomatis",0.536075123631158,0.357613545904705,0.265356803926073,0.210588013416587,-0.338379141061774,0.485395602268706,0.516621672471472,0.756790781261845,0.378740234264532,1,7,0
"Podospora anserina",0.42070254961221,0.289461186135112,0.321957241430378,-0.0400739274076639,-1.08988427122958,0.880443214083337,0.231554779662971,0.449864092034619,0.268156537851547,2,6,0
"Sordaria macrospora",0.355895951007159,0.427874510559095,0.00552384139153149,0.880417181284606,-0.765388791561744,0.63470259144585,0.453388103386768,0.436601654077113,0.369236294474035,1,7,0
"Neurospora discreta",0.214751135871559,0.705257586834728,0.374404487722034,0.747980420529441,-0.497333760110675,0.39477611788927,0.503452339417264,0.705377045173015,0.438027987940464,1,7,0
"Neurospora tetrasperma",0.444318597487997,0.781070036139076,0.0213866455241896,0.137540441759125,-0.215772277048303,0.481653537920257,1.00494261935569,0.687742713452254,0.468464993722882,1,7,0
"Neurospora crassa",0.452332028454108,0.68055106854952,0.145512877506214,0.643112322149862,-1.09067334839463,0.746966851852318,1.1730410982008,0.516344934339944,0.520021790390078,1,7,0
"Chaetomium thermophilum",0.663006396689274,0.247920143117372,0.115524228197308,0.450639906978858,-0.652119271506325,0.818756945634723,0.434284803632574,0.395635701178032,0.362873971840955,1,7,0
"Chaetomium globosum",0.620517688628273,0.376228626931388,0.210069898449205,0.30212187589915,-1.02242268193379,0.737870480817174,0.407206875260311,0.483255661700072,0.337580346816668,1,7,0
"Thermothelomyces thermophilus",0.429004115143999,0.579651284195028,0.379472181372173,0.651439394659314,-0.57267473312701,0.814772863034147,0.122415802162524,0.380422845983261,0.396989950027637,1,7,0
"Thielavia terrestris",0.840323647617012,0.356011326590291,0.468390804834628,0.632661082841413,-0.459237852533782,0.901625785184342,0.723050529256796,1.00809042234481,0.616096289737231,1,7,0
"Lomentospora prolificans",0.80208655193943,0.336296444723737,0.243428045482461,0.57871173089248,-0.757231549023382,0.663013497680156,0.750006488710639,0.621445839866315,0.469714532784991,1,7,0
"Thielaviopsis punctulata",0.698006906156112,0.743021460617555,0.700424947211785,0.58500075147609,0.131725765440568,0.114812581804093,1.70964414862651,0.795638685240768,0.766176123954626,0,8,0
"Ceratocystis platani",0.336417523857397,0.0346812863420927,0.530479472761647,0.633205269444434,-1.25533069500659,0.719200132615163,-0.0997989350391076,0.701882413795217,0.308494787392822,2,6,0
"Verticillium alfalfae",0.897437719252854,0.640464591150364,0.499650099113514,1.00605727216939,-0.317700996366496,1.27503703162961,0.62685463985757,0.789456542591188,0.737566373750047,1,7,0
"Verticillium longisporum",0.597592908456254,0.692970547282522,0.208051279254671,0.701314087762834,-0.84642287835882,0.573556632045638,0.265298133938849,0.458134013074148,0.396558006754179,1,7,0
"Colletotrichum sublineola",0.63507146319897,0.0588332429991904,0.415047801702145,0.263092112766015,-0.447995184320597,0.470604836051101,0.630439202594226,0.413159314293029,0.340051539916417,1,7,0
"Colletotrichum incanum",0.713477422213711,0.75611216046261,0.650210811005922,0.906880272363298,0.0527710030854162,0.309554735040195,0.566311977456673,0.334399263086464,0.559642938587792,0,8,0
"Colletotrichum nymphaeae",0.93338818343708,0.0194907520703635,0.31314374089977,0.786545806044739,-0.714881338997571,0.906851898501582,0.437361310824751,0.340180142402879,0.458769666777505,1,7,0
"Colletotrichum higginsianum",0.469004084342126,0.469600404693107,-0.123583364350932,0.691765776274206,0.135148574615039,0.729476270017908,0.930513158516407,0.441770001739221,0.501121941004256,1,7,0
"Colletotrichum gloeosporioides",0.421891198448572,0.225731850842176,0.231552723883056,0.784205132028942,-0.0607135472642023,0.514526290916,0.327015311342651,0.532267543683522,0.391386209923761,1,7,0
"Colletotrichum simmondsii",0.8073454194316,1.11117890560828,0.702661743324212,0.990627733189544,-1.23144437344678,0.779993358680641,0.691823543262975,0.728725617685528,0.693796481359385,1,7,0
"Colletotrichum chlorophyti",0.439965076497421,0.769498722744895,0.591830507271983,0.658649290175604,-0.788891693270609,0.452431668155762,0.0305500062843784,0.373259324161204,0.380011959656146,1,7,0
"Colletotrichum tofieldiae",0.0559041224556626,0.466249666740217,0.031996544997997,0.0956511845266222,-0.494282858636949,0.26263395060057,0.530053553756894,0.511013997732327,0.215773823127445,1,7,0
"Colletotrichum salicis",0.772642084105146,0.672497316042779,-0.0860109659604895,0.754876387742421,-0.723632261788424,0.384691294703917,0.0940003159400809,0.484735994844357,0.365922448281715,2,6,0
"Colletotrichum fioriniae",0.502084547489285,-0.182890877684194,-0.0547314004694825,0.614689358956205,-0.621417843957075,0.223563151858834,-0.0336620088075463,0.121804646832307,0.116676554011853,4,4,0
"Stachybotrys chlorohalonata",0.485449697176106,0.485437480882907,0.414967728571019,0.821078713739289,-0.00342461535295986,0.495179003020182,0.222478617328894,0.528407639361537,0.448402168572526,1,7,0
"Stachybotrys chartarum",0.493247254173841,0.0347545672080704,-0.267227696360485,0.192700264979471,-0.395458548829503,0.911274171037163,0.27684354512942,0.563866049195613,0.283407350874247,2,6,0
"Acremonium chrysogenum",0.717200177912415,0.41835297577313,0.334659532970203,0.538453153299773,-0.599177237521197,0.277933433974715,0.581075325711961,0.602700711187467,0.403402896000729,1,7,0
"Ustilaginoidea virens",0.408885114915533,0.370405601459278,0.418179170090811,0.422743920050405,-0.159795082988746,0.470637923903124,0.464204416649257,0.652091659993009,0.396291832986309,1,7,0
"Beauveria brongniartii",0.662973080172101,0.184477553880735,0.584925769625477,0.425490679408947,-0.285170702852658,0.726376690476348,0.248845474565192,0.530543967713017,0.415568218996539,1,7,0
"Beauveria bassiana",0.684074913708303,0.48729714350909,0.262490670464995,1.03771081583104,0.0933204744429423,0.650215227761294,0.545255174563378,0.620199196495541,0.572112803062912,0,8,0
"Cordyceps fumosorosea",1.18552369890181,0.530490644440128,0.50339425067622,1.12335018878387,-0.355653537796486,0.469508703453625,0.579501676471634,0.863307347035822,0.677467387848703,1,7,0
"Cordyceps militaris",0.391626258161602,0.226448529959378,0.359824581023478,0.625625975736509,-0.531964754566107,0.458342796603807,0.629794164717938,0.433715447891025,0.360588939186347,1,7,0
"Cordyceps sp. RAO-2017",1.84800488624474,0.693901739923194,0.441319729708623,0.940749238091777,-0.0364947809926069,0.830074713413879,0.808618173243057,1.15053659911783,0.927833804744896,1,7,0
"Cordyceps confragosa",0.449371875598965,0.255357151221668,0.173770496736987,0.474498313723278,-0.344388252310946,0.20445458361229,0.579159745072327,0.405271668914935,0.29788459036952,1,7,0
"Drechmeria coniospora",0.936293394344599,0.684511478014212,0.056179985786644,0.659947201234571,-0.103053768930824,0.444853502743828,0.963870226545731,0.664316291050278,0.581120488297629,1,7,0
"Hirsutella minnesotensis",0.463066608841906,0.813541224515099,0.447366736348507,0.616684925512895,-0.767958450696785,0.36821518670348,0.284326719090214,0.434166394280408,0.389547602596474,1,7,0
"Tolypocladium ophioglossoides",1.10239694863548,1.14683001493587,0.379347951966991,0.502578725936909,-0.5177462810141,0.547100214847785,0.576001942431317,1.15690015213868,0.695879756381334,1,7,0
"Tolypocladium capitatum",0.572749142947312,0.517825956988369,-0.0161892672170308,0.745483781433735,-0.243615996437752,0.803766113610776,0.584992186190706,1.07120525316368,0.557780779790302,2,6,0
"Tolypocladium paradoxum",1.13338427506216,0.431626246814063,0.396813571689035,1.16994205098646,-0.309683088131108,0.701669164254401,0.53265553288828,0.93245529240336,0.689010478411207,1,7,0
"Ophiocordyceps australis",0.900484352529952,0.452223800832242,0.269681718787243,0.969665437310806,-0.851502927304013,0.426943018640178,0.345444419430725,0.406843210769729,0.445419660201659,1,7,0
"Ophiocordyceps sinensis",0.266972703941713,0.536035081880418,0.191113415226033,0.329039358678861,-0.44262371038443,0.432933349281075,0.01646795924144,0.0551736226897918,0.199643856699459,1,7,0
"Ophiocordyceps unilateralis",0.695963039631119,0.263054348839969,-0.0614406833779977,0.548441026183819,-0.45101473023022,0.341249720069492,0.379896408097777,0.375807705019008,0.298363448757758,2,6,0
"Ophiocordyceps camponoti-rufipedis",0.620699945961115,0.425369758262366,-0.175586591182692,0.584916302783696,-0.161021531872904,0.416841123964162,0.410184197430313,0.705693651058401,0.386131366194294,2,6,0
"Moelleriella libera",0.925996982428598,1.11544821574948,0.529232608985871,1.38701432733594,0.0178996733754594,0.624532594420707,0.530508911076395,0.689271725231948,0.779916669363375,0,8,0
"Claviceps purpurea",0.246576216799075,0.440534940534162,-0.143056404258025,0.655382274630995,0.0588616121867389,0.415081978806289,0.561925324372385,0.327423713908322,0.340584218085176,1,7,0
"Torrubiella hemipterigena",0.398536737841146,0.321899906717813,0.258811887227002,1.05891947590745,-0.594010221886966,0.338805025696109,0.279912572739285,0.137562955920018,0.334766104762742,1,7,0
"Pochonia chlamydosporia",0.506401327738001,0.903920311524659,-0.0242702743668773,0.615624691282278,0.867080231396616,0.332171619940604,1.35696543041783,0.595305198313107,0.696250985477876,1,7,0
"Metarhizium majus",1.00000514483787,1.19534912238835,1.00181562233345,2.4150322417571,-0.0676269240892715,1.29278012253804,0.536047208870316,0.780066822833192,1.18564855662031,1,7,0
"Metarhizium brunneum",1.73698249739209,0.175276829581789,0.362583773849471,2.3239876952124,0.0143560115798169,0.596337359200383,0.926032762528932,0.840361130904986,1.08473094713893,0,8,0
"Metarhizium guizhouense",0.690267670382158,1.67458168844345,1.4594116475073,1.35987956812507,-0.646289973191182,1.48638923564682,0.363554347269149,0.653964984005351,1.03767374685038,1,7,0
"Metarhizium robertsii",1.3491375166179,1.67805829379473,1.04834658587787,3.34577402731176,0.268425745682823,1.11545305482133,0.459367799312149,0.772531117716274,1.61097835497521,0,8,0
"Metarhizium acridum",0.772591535285227,0.810580928273562,0.152653828486125,0.662987271823502,-0.616227369278458,0.530829932773993,0.688247992203723,0.721881071937216,0.525444365478179,1,7,0
"Metarhizium anisopliae",0.750779407652045,0.256785511603286,0.301150333251678,0.772077399285944,-0.602426702831328,0.662939519611807,1.30549012447698,0.467651948588213,0.574568160043162,1,7,0
"Metarhizium rileyi",0.525194843244207,0.426229639009929,0.223692780257137,0.875406513879359,-0.34719618733172,0.869374363123646,0.582831737513775,0.495679618754592,0.498996379761606,1,7,0
"Metarhizium album",0.86288289445687,0.140122311099046,0.317940237734005,0.292789480109199,-0.691951145711955,0.839534106865923,0.126526211299938,0.422462433843401,0.355099014834483,1,7,0
"Escovopsis weberi",1.02513902374258,0.247021749173904,0.140883179676674,0.978383762264996,-0.744647573633331,0.494864579485748,0.615818878052725,0.547266382095923,0.497547327688775,1,7,0
"Trichoderma parareesei",1.39230701682272,0.823083510431674,1.00096970344162,1.18588948394382,0.184419207125897,0.652118851442615,0.611450317325059,0.643770174965148,0.854851463211971,0,8,0
"Trichoderma asperellum",0.147501222885294,0.165944190087736,0.53283072721675,1.39647050527138,-0.877667226861071,0.984331754897342,0.37854001386624,0.374865892337578,0.51453513012513,1,7,0
"Trichoderma longibrachiatum",0.879525458130563,0.540556198231807,0.545688484517958,1.69301028163961,-0.619766780135485,0.761403591760543,0.617350546922322,0.882665460881636,0.777269853151919,1,7,0
"Trichoderma reesei",0.675561457486211,0.220864590322563,0.412509735867784,1.24793550477906,-0.19474791674467,0.737027792716039,0.302493405038616,0.0968115536452984,0.499757624854212,1,7,0
"Trichoderma guizhouense",0.499593292923308,0.793663213048393,0.585004277047579,0.216386983245553,-0.431668478497197,0.326754738056244,0.106258248145135,0.161888910853626,0.321917374863017,1,7,0
"Trichoderma atroviride",0.0472684825639312,-0.154521179404021,0.207556981924535,0.772991837594275,-0.958146094715173,0.492408194171457,0.109781763856825,-0.32786463680462,0.103089206124826,3,5,0
"Neonectria ditissima",0.721347702771124,0.389643827430033,0.344711720367628,0.942548955259113,-0.269171208787767,0.771492330512144,0.808373166858527,0.620660894689768,0.582104964824064,1,7,0
"Fusarium proliferatum",0.834576333123997,0.879184299417321,0.321905626409396,2.80735142526592,-0.407574897478933,0.695146822029961,0.336221615700169,0.884481621069831,1.11720611802496,1,7,0
"Fusarium nygamai",0.584961391160718,0.603559975975263,0.191143649828221,0.731792575035013,-0.549488187941629,0.513065713308544,0.850764941950819,0.329111979837557,0.458364758056129,1,7,0
"Fusarium mangiferae",0.478009657104331,1.23007919415571,0.210113957095908,0.966801963539782,-0.379858340590016,0.498206600531467,0.170003513265429,0.862521562136232,0.581850934428737,1,7,0
"Fusarium verticillioides",0.69115116356014,0.251496761771464,0.558718372124339,0.792562023002427,-0.269719591301136,0.779190924861221,1.5043983389709,0.158648743280562,0.644903104070646,1,7,0
"Fusarium fujikuroi",0.3301153517272,0.207648330425797,0.319130427728045,2.35050364542086,-0.950748845386239,0.507611244017675,0.140842311993432,0.0971391207094232,0.686027144984763,1,7,0
"Fusarium oxysporum",0.136373450567771,0.285109070545717,0.351088667282732,0.572320970213631,0.130601119982162,0.382132667228826,0.778811417114229,0.295685332022481,0.38146045361339,0,8,0
"Fusarium pseudograminearum",0.876783200693319,0.204462665282805,0.46515314351248,1.584983571031,-1.75250515344665,0.560455321472353,1.13317151721972,0.559757772163427,0.678971883884243,1,7,0
"Fusarium poae",0.65003047568441,0.23869510828328,0.185789273821827,0.24726810087638,-0.490500649278455,0.589433218000379,0.0372885869706267,0.53809394314915,0.28809163368119,1,7,0
"Fusarium graminearum",0.302637314604707,0.700394989467566,0.325642067790673,0.478044302102933,0.807417113616647,0.820983165187666,0.992931863723777,0.402143894843215,0.624428894250225,0,8,0
"Fusarium venenatum",0.412839048931821,0.612628655379005,-0.0257189692364048,1.00732576176334,0.43268632859678,0.6237356746177,1.51594793353495,0.700301719774001,0.725542007242267,1,7,0
"Fusarium langsethiae",0.429044051305105,0.362581464613986,0.115504860093055,0.321944213216919,-0.247303868012881,0.519423642882624,0.212557888885072,0.415015627569712,0.282934870184411,1,7,0
