"","Median","low-CI","high-CI","p-value"
"Baudoinia panamericana",-0.698286237558095,-0.76660628923882,-0.628703977580436,3.00587405631919e-71
"Sphaerulina musiva",0.701984635557191,0.624330062677987,0.779042782190936,1.11278268221513e-65
"Cercospora beticola",-0.363445018888798,-0.442771464500792,-0.284187875987843,5.44001729114314e-19
"Cercospora zeina",0.28078625534279,0.214268477280727,0.346500959223159,1.23278392021946e-15
"Cercospora berteroae",0.26920610397863,0.201651082170655,0.335910104433013,1.02642703831438e-14
"Zymoseptoria brevis",-0.336661998274473,-0.408205292832031,-0.265133711894715,1.66965925383356e-19
"Zymoseptoria tritici",0.201310196877792,0.143741152619293,0.258415707945218,1.70616305874988e-11
"Pseudocercospora eumusae",0.194205855151602,0.123311983718399,0.264642701720006,1.11379428652588e-07
"Pseudocercospora musae",0.094205976660418,0.0368543820634823,0.150900091561629,0.00129363551340016
"Pseudocercospora fijiensis",-0.194955425152032,-0.247204806446215,-0.143002867173258,2.75178424701035e-13
"Phaeomoniella chlamydospora",0.145638643846429,0.0870819548127169,0.204660778174011,1.25532251691828e-06
"Endocarpon pusillum",0.208281781292467,0.1506954494123,0.26584603378925,2.03147866119198e-12
"Cyphellophora europaea",-0.107787263075347,-0.178198042867144,-0.0371391890674578,0.00297373366177898
"Phialophora americana",-0.0829413582040033,-0.150426785701017,-0.0170415694885134,0.0134965636739336
"Rhinocladiella mackenziei",0.0328003149416825,-0.0222757861668618,0.0869176882685077,0.24447328685475
"Capronia coronata",-0.055579470208672,-0.124352264144533,0.0133951649585802,0.114429040830842
"Capronia epimyces",0.486291495577199,0.427089305614428,0.545257479216158,5.68343279153145e-54
"Exophiala dermatitidis",0.37521759654903,0.307264808363627,0.443651771871657,3.2479185396595e-26
"Exophiala aquamarina",-0.111526478742169,-0.168366051522591,-0.0550752301956003,0.000116081557086733
"Exophiala sideris",-0.248186932923281,-0.312558695782726,-0.184457044338613,5.3908741161805e-14
"Fonsecaea multimorphosa",0.457855973871152,0.404937811055751,0.511141245742966,2.49029245926233e-59
"Fonsecaea pedrosoi",-0.205443759704319,-0.285663355521251,-0.125586953304029,4.04987414764859e-07
"Cladophialophora yegresii",-0.0682492911652282,-0.130338487716195,-0.00584771363617567,0.0318146124888296
"Cladophialophora carrionii",-0.0538376010679107,-0.111798134990882,0.00409168815555076,0.0693719799215833
"Cladophialophora bantiana",0.0239325181159791,-0.0318651456828142,0.078929191070757,0.395292094143503
"Cladophialophora psammophila",0.0475852471489329,-0.0247245195190154,0.120052675757166,0.19715006403858
"Ascosphaera apis",-0.184879496331455,-0.253284566037807,-0.117239331079344,1.31355906851483e-07
"Uncinocarpus reesii",-0.414395909964313,-0.483707668599086,-0.345784051349694,5.81107651099892e-32
"Nannizzia gypsea",-0.450828949252438,-0.516741862688283,-0.384844001139621,1.67057188038568e-38
"Microsporum canis",-0.212362417332612,-0.275276649919674,-0.150099600792377,2.09099777531758e-11
"Trichophyton tonsurans",0.059107586437818,0.0304445150584507,0.0919609779787407,2.52184252693307e-05
"Trichophyton interdigitale",-0.0567465448863037,-0.0894223212153735,-0.0262148912520479,0.000233713789812847
