"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Clostridium beijerinckii","Phytopythium vexans",-0.000569666821860778,0.990342172857008,-0.0370116906647319,0.397378159201855,-0.567114976954803,0.570636068086926,0.467711711711712,0.677190971524814,"0/0"
"Bifidobacterium bifidum","Naumovozyma dairenensis",0.0314684285715673,0.503607953252853,-0.00494480717954103,0.91000645421125,-0.566566379598646,0.571008822286785,0.467927927927928,0.677190971524814,"0/0"
"Streptococcus sp. A12","Phytophthora capsici",-0.0643339546298551,0.171180571820743,-0.0280405720996375,0.521467543990996,0.565809443206391,0.57152332636379,0.468396396396396,0.677445011724525,"0/0"
"Fusobacterium periodonticum","Colletotrichum salicis",0.0103909579416922,0.82524925067446,-0.0258780266011576,0.55410115896461,-0.564255978377234,0.57257993608548,0.469189189189189,0.677990100892788,"0/0"
"Clostridium beijerinckii","Leucoagaricus sp. SymC.cos",0.0597588299939478,0.203755797192271,0.0236338828176963,0.588986704882909,-0.562960193358289,0.573461990320526,0.46990990990991,0.677990100892788,"0/0"
"Bifidobacterium pseudocatenulatum","Naumovozyma dairenensis",0.0159745458417402,0.734265204650409,-0.0201310039402543,0.645368046177919,-0.561681509770491,0.57433303442432,0.471063063063063,0.679170302482074,"0/0"
"Bifidobacterium pseudocatenulatum","Erysiphe pulchra",-0.0231586125224155,0.622611456256787,0.0128712455441751,0.768584817812837,0.560516160633179,0.575127419771115,0.471675675675676,0.679214434933722,"0/0"
"Ruminococcus bicirculans","Phytophthora capsici",-0.0356171042968485,0.449018981265835,9.86086039247686e-05,0.998201552552417,0.555788638817066,0.578355353085955,0.474054054054054,0.679831830743278,"0/0"
"Pseudobutyrivibrio xylanivorans","Phytopythium vexans",0.0243635645009045,0.604620889762201,0.0600087672494839,0.169772942761782,0.555505269524444,0.578549106801315,0.474162162162162,0.679831830743278,"0/0"
"Ruminococcus bicirculans","Moniliophthora perniciosa",-0.0425760225752749,0.365418449215638,-0.00697388566646132,0.873343608279984,0.554186368920771,0.579451306100488,0.475027027027027,0.680116893392121,"0/0"
"Streptococcus equinus","Paracoccidioides brasiliensis",0.0278561440319675,0.55383909140743,-0.00770634646892835,0.860171136515772,-0.55328532948153,0.580068045124001,0.475243243243243,0.680116893392121,"0/0"
"Bifidobacterium adolescentis","Pseudocercospora musae",0.0167069619669493,0.72257216506299,-0.0188252078060855,0.666941271624988,-0.552757975009026,0.580429148801058,0.475567567567568,0.68016014022356,"0/0"
"[Eubacterium] eligens","Coniochaeta ligniaria",-0.0510361526873193,0.277854866725676,-0.0156195828487836,0.721048136255762,0.551571620837591,0.581241884356339,0.476792792792793,0.681491012178796,"0/0"
"Adlercreutzia equolifaciens","Trichoderma atroviride",0.0218449776731454,0.642483548086501,0.0567340309572437,0.194326165313031,0.543590190637984,0.586723511512435,0.481801801801802,0.68541607189854,"0/0"
"Streptococcus sp. A12","Pichia kudriavzevii",0.273662917907179,3.05747582807214e-09,0.241148173912161,2.20612901280504e-08,-0.541717650097041,0.58801302885139,0.483243243243243,0.686455965626868,"+/+"
"Streptococcus milleri","Thielaviopsis punctulata",0.0167291404812544,0.72221907404662,-0.0180125635215539,0.680508493683008,-0.54045816833454,0.588881102147482,0.484144144144144,0.686482847019047,"0/0"
"Bifidobacterium angulatum","Hyaloscypha variabilis",-0.00805268876676139,0.864136784947376,-0.0426995649541858,0.328825001791018,-0.539329939088531,0.589659214136714,0.484828828828829,0.687032448581789,"0/0"
