"","Median","low-CI","high-CI","p-value"
"Gelatoporia subvermispora",-0.705612510558206,-0.844943388777876,-0.564436374416949,1.10319508189844e-21
"Fomitopsis pinicola",-0.502256498281372,-0.665841663497455,-0.338980605668415,3.32910129974036e-09
"Daedalea quercina",-0.537952018239986,-0.70061091035063,-0.380186813299738,2.3152747665868e-11
"Grifola frondosa",-0.370864944347063,-0.531863386193605,-0.213405014387123,4.82268460091107e-06
"Postia placenta",-1.39200880455671,-1.65230085454324,-1.1859979966818,3.30568413174189e-41
"Phlebiopsis gigantea",-0.314792073349471,-0.420498262255882,-0.206160241030623,2.81880846388422e-08
"Phanerochaete carnosa",-0.50001023463369,-0.611692073015342,-0.387455302812076,1.02645958771754e-16
"Phanerochaete chrysosporium",0.589001008954055,0.446869345589397,0.733233025959907,4.77182367667047e-15
"Wolfiporia cocos",-0.296521270472109,-0.490190083281154,-0.112816414916361,0.00122906109743189
"Laetiporus sulphureus",-1.02911403244084,-1.12069947023571,-0.935468268536298,1.199814550074e-64
"Ganoderma sinense",-0.602573046820353,-0.699947170265151,-0.507300857701415,3.31049094929489e-29
"Dichomitus squalens",0.425317130141123,0.330620333415463,0.520926257058345,1.81970121912732e-17
"Trametes pubescens",-1.03685742900634,-1.1375438774441,-0.935485896084945,5.56342775336756e-50
"Trametes coccinea",-0.39212086479438,-0.521420058937713,-0.261593636199199,4.61213871968723e-09
"Trametes cinnabarina",-0.364002714886126,-0.556644924982085,-0.173710237744018,0.000123699446492009
"Trametes versicolor",-0.297308297131758,-0.41964673582777,-0.166983519622987,1.00477224363412e-05
"Jaapia argillacea",0.605375047724194,0.465761290743214,0.743501108875527,1.02196951134985e-16
"Plicaturopsis crispa",-1.21453155996491,-1.33131073242444,-1.10103475395802,1.65241570015703e-57
"Piloderma croceum",-0.719438876819157,-0.842849332009428,-0.596626062128163,7.25537744861658e-27
"Fibularhizoctonia sp. CBS 109695",-0.344456087090607,-0.457402588662261,-0.234626270084748,4.99567743027676e-09
"Serpula lacrymans",0.0090749873581604,-0.00737295888430362,0.0257105227515536,0.277735424023998
"Coniophora puteana",-0.232951739064479,-0.328205979114186,-0.136153103246004,3.03897892926405e-06
"Hydnomerulius pinastri",-0.720500520448972,-0.950749249009015,-0.505164687264763,6.43138073472475e-11
"Paxillus involutus",0.156511302259605,-0.0299736623542157,0.350354226986536,0.102097289242679
"Paxillus rubicundulus",0.167498762524874,0.0585819925055558,0.281478223979342,0.00292417060667776
"Pisolithus tinctorius",-1.08644007854921,-1.20798533711293,-0.963922745594433,1.21222714381789e-47
"Pisolithus microcarpus",-0.363187929694201,-0.504886903673649,-0.22573697689218,3.35763775798616e-07
"Scleroderma citrinum",-0.233764102608313,-0.387965958707701,-0.0874855173621006,0.00158938690009003
"Suillus luteus",-1.02745496948689,-1.14704139529216,-0.907962573718605,4.20823634354256e-52
"Rhizopogon vinicolor",-0.678578087104751,-0.839920677475806,-0.522480301740091,1.44689414317762e-16
"Rhizopogon vesiculosus",-1.01794444577029,-1.23397694414611,-0.80416841114157,8.17256673234892e-20
"Schizophyllum commune",-0.251718865217223,-0.379359334521889,-0.12940393751213,5.13131807138585e-05
