"","Median","low-CI","high-CI","p-value"
"Kazachstania naganishii",-0.640222805440135,-0.78191441166926,-0.501052555606144,6.97149994702581e-19
"Eremothecium gossypii",-0.0840320831960317,-0.107649546270548,-0.0618853882034804,2.83183523043231e-14
"Eremothecium cymbalariae",0.192535079237753,0.0370340002995318,0.353131616514769,0.0150537393486642
"Eremothecium sinecaudum",-0.382058245463886,-0.518218759062545,-0.243548955102082,1.29066447883015e-07
"Torulaspora globosa",0.165457282193187,0.0608596271139811,0.271926653410322,0.00191012515185192
"Torulaspora delbrueckii",0.148735770281996,0.070970927551581,0.22675702029729,0.000227474386337895
"Zygotorulaspora mrakii",-0.798727306835147,-0.916528041981848,-0.678886339180502,2.92572311511456e-35
"Pachysolen tannophilus",-0.090256205650295,-0.20570438464076,0.0269612855687073,0.128599961695031
"Naumovozyma castellii",-0.477384126400609,-0.613057666860616,-0.344103668044558,5.69645207103365e-12
"Naumovozyma dairenensis",0.0976899456776105,-0.00959326637856004,0.205045223630376,0.0737667689198843
"Zygosaccharomyces bailii",-0.0169381881881334,-0.16116269400769,0.126487373376075,0.815014674896128
"Zygosaccharomyces parabailii",-0.0105463930537308,-0.0229991499454266,0.00194384823289416,0.0985138524504574
"Zygosaccharomyces rouxii",0.419276942694099,0.262379435009877,0.57638430216794,2.23926602012677e-07
"Vanderwaltozyma polyspora",0.284207930134989,0.198772399102832,0.363785830867283,3.28111887571173e-11
"Lachancea mirantina",-0.502481496621681,-0.661406955640235,-0.345861035767294,2.71555747777602e-10
"Lachancea thermotolerans",-0.328630783531231,-0.488266270382542,-0.169451133362279,5.2044940697311e-05
"Lachancea dasiensis",0.354434151748012,0.236452176895221,0.471916388360966,5.42841047399568e-09
"Lachancea meyersii",0.404949116423176,0.30944373001305,0.499772845004876,2.09726632682596e-16
"Lachancea sp. PJ-2012a",-0.526484880117411,-0.651811945081762,-0.407318113731419,1.59956289551966e-17
"Lachancea quebecensis",0.587049734812404,0.432449932888584,0.745330292924429,6.56166856686104e-14
"Lachancea fermentati",0.001351253883781,-0.0936513224444943,0.0972253692296558,0.979791342854031
"Lachancea nothofagi",-0.0641061173801995,-0.166135387524313,0.0374501854522904,0.220165366595098
"Kluyveromyces lactis",-0.26065354274722,-0.361505620864721,-0.15987343543995,5.57728840875465e-07
"Kluyveromyces marxianus",-0.000244584445298422,-0.120868219326735,0.11800121195997,0.996472305032644
"Kluyveromyces dobzhanskii",0.395783544460914,0.263729539127394,0.528056884803634,8.81192018988465e-09
"Tetrapisispora phaffii",0.543153981055608,0.455155589720689,0.629889306245956,3.86236133924259e-32
"Tetrapisispora blattae",-0.308138338335543,-0.408249407833335,-0.204172729520786,1.71284558153661e-08
"Saccharomyces sp. 'boulardii'",-0.0200959156702678,-0.0543068230830044,0.0144422471135559,0.257616246278456
