"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Pseudocercospora musae",-0.403503156369979,-0.44861824331517,-0.358313444633377,2.72043394774016e-63,-0.598749641833551,-0.67263693385735,-0.52587678887047,6.62226535769758e-53,-0.259180872497451,-0.318741910461418,-0.199919108958445,6.55273998103219e-17,0.24929039669875,0.128265847156967,0.369819652336791,4.79830085728412e-05,-0.80599224679888,-0.916409461234262,-0.693311330294747,6.76599971007871e-37,0.125285302006704,0.108658848453784,0.141908530220158,2.65916560815728e-49,-0.802569874179329,-0.873837218580489,-0.731287784439372,2.5626724687527e-92,-0.524931514783783,-0.559849132887676,-0.490001775866444,3.8482368180985e-176
"Pseudocercospora fijiensis",-0.394535118234066,-0.435980636981969,-0.352634336507339,7.77731531941595e-74,-0.204750308843805,-0.265103455687121,-0.144395953904528,5.46488079309733e-11,-0.0140542422707606,-0.0667957109870457,0.0387604607796319,0.603536637620992,0.56081370697692,0.436372490479536,0.687489847523567,1.00515455555475e-17,-0.74380072711866,-0.866406659914499,-0.622866204525624,1.13316223263748e-25,-0.0313992651176254,-0.0483147554411556,-0.0145062724500096,0.000269175506799598,-0.293571926758457,-0.360264728361316,-0.226493013130391,3.12999087565737e-17,-0.336158258501727,-0.362846749626549,-0.309562062639865,1.15033636354112e-128
"Phaeomoniella chlamydospora",-0.00324051816418629,-0.060987794941226,0.0541828384999444,0.908288027019964,-0.159681106422229,-0.228842388256418,-0.0906600921802573,5.8842387227417e-06,-0.000775112529094261,-0.0943689908612323,0.0935390290545264,0.985963392148028,0.460736833936065,0.323240769210084,0.595510201172888,1.29017088458432e-10,-0.471337615675626,-0.604041842520931,-0.336348978130536,3.20755643594415e-11,0.0543290248101617,0.0343452317881048,0.0742664802623865,9.6790369183461e-08,-0.685019709892044,-0.755076643243942,-0.615031293251284,8.72647466120574e-75,-0.0236403142904321,-0.0624373510643434,0.0151250401802672,0.232020865900855
"Endocarpon pusillum",-0.277242901281583,-0.328616072481634,-0.225519279227212,1.15326831335736e-24,-0.279014682151077,-0.351164167779649,-0.207025255908821,1.45822811771078e-13,-0.083301642565693,-0.147469128096641,-0.0190794901153687,0.0113550995891436,0.560441206562514,0.430680822330331,0.689127489691515,2.78141207903609e-16,0.296100024915845,0.158253199608228,0.434635922376646,1.66418449851974e-05,0.0761667618175559,0.0562037273690327,0.096184802041341,8.9192056059987e-14,0.0370513367361364,0.0106740484586496,0.0636547306059247,0.00595088095181345,-0.24926044509516,-0.272385119357754,-0.226104781600944,1.3379545551139e-96
"Cyphellophora europaea",0.0299925632396285,-0.0244980856647207,0.084601381777983,0.279685382973487,-0.18651419848297,-0.262787969788202,-0.111008201992772,1.56710204799792e-06,0.275583469310332,0.194848582524633,0.357239733554183,6.25251830186361e-11,-0.0815517831496492,-0.202351157006017,0.0408060804361362,0.18708810673151,-0.497168206048313,-0.639605829366279,-0.353976890620551,2.76480744608359e-11,0.0468067292525601,0.0237189319004574,0.0699748373940298,7.07031242707344e-05,0.00107853171196415,-0.0635697633139919,0.0664377550633086,0.974189113792772,-0.0266925014845697,-0.0621254417483538,0.00893033968054309,0.141918478252823
"Phialophora americana",-0.0988250755471025,-0.161100438231572,-0.0367556480393811,0.00168714639504533,0.160328668878254,0.0797248497048844,0.241225976722975,9.31796764536836e-05,-0.462378545730478,-0.55780543675269,-0.367290466018466,8.43272148000921e-20,-0.249938519012228,-0.387957154880644,-0.107848390766019,0.000568213817079333,-0.2824503738744,-0.455844045735177,-0.10405970406769,0.00178725645788642,0.194554111352831,0.169634768898653,0.219424353679992,3.84774391614352e-52,-0.197700921859084,-0.273722581273834,-0.122280692331005,2.30803389470349e-07,0.0488315659658066,0.0136970404774381,0.0836300937989576,0.00638153437789098
"Rhinocladiella mackenziei",-0.00840704696265758,-0.0580003439698235,0.0411523288843041,0.739957625394135,-0.498314447006741,-0.589762119194214,-0.407391619951238,2.33727918286752e-25,0.0693828628750049,-0.00301125697293946,0.139558157735971,0.0596597283391312,0.135602226298602,0.0212488790544821,0.24386711158743,0.0203439982645852,-0.387329792939646,-0.499427530943532,-0.269308901618878,2.80978907906339e-10,0.233791200346501,0.211919559818539,0.25563815110612,4.65153261677443e-97,0.0576721788485012,-0.0235268237692774,0.139152889036632,0.163781448204147,0.149949974415775,0.1136229800743,0.186163572525346,1.29750144982298e-15
"Capronia coronata",-0.313621676298239,-0.367083112334477,-0.260269189011025,6.07822904735932e-30,-0.744586903088226,-0.832872092017744,-0.659052977668701,1.51757917573087e-58,0.414830224907603,0.326264855273455,0.503112978130261,2.86658615802095e-19,-0.0932161988812977,-0.285804024822853,0.112779134204407,0.367711786150538,-0.596230767232771,-0.748032521642758,-0.448411139659954,6.7101665585419e-15,0.209055971847225,0.183405402298102,0.234713753816548,1.87482805154262e-56,-0.710282663032901,-0.788915598243171,-0.630722611546917,1.50021292453401e-62,-0.169703351110617,-0.209061540806829,-0.13033512555692,4.32587124628365e-17
"Capronia epimyces",0.261046402874199,0.206905253784836,0.315076333812467,5.95358143574539e-21,0.302668140318446,0.208512188789558,0.396870919707879,2.17693435733568e-10,-0.175605392007444,-0.265622433127688,-0.0855653351429801,0.000132000757736111,0.0382097632994537,-0.0984843497496447,0.179787338899954,0.577526622122009,-0.55284537275247,-0.667495925327311,-0.436367923537212,1.55776103090902e-18,0.0850750106228362,0.0588689193074219,0.111319110045863,2.03768081642025e-10,-0.0250272017651084,-0.106986575199148,0.0565240455630614,0.545326250654169,0.0441871862546281,0.0102884929271939,0.0781067687452084,0.0107174070351202
"Exophiala dermatitidis",0.122303583165904,0.0740561455009407,0.170246257409925,6.95242350927504e-07,-0.187230585114028,-0.258967984121745,-0.116885112250382,1.30936752130197e-07,0.204410868732874,0.114131013839383,0.294172432948485,1.09986786244433e-05,0.771592772234617,0.658609433389085,0.884574797038145,7.28318167237227e-33,-0.261575584647943,-0.433793049506366,-0.0912812039254432,0.00313694773557835,0.254697667729759,0.233510781152422,0.275852487284025,2.24852442420173e-120,-0.309719266985542,-0.3860294877279,-0.233780581906959,1.35136452794174e-15,-0.0774902286270183,-0.117214046489513,-0.0380001567123127,0.000119645184542964
"Exophiala aquamarina",-0.211943181026564,-0.261237884962355,-0.162593236988213,7.2271485528872e-17,0.191008116206821,0.115152205686921,0.26649719336909,1.12024008071234e-06,0.118765577732568,0.037887040138607,0.199237293594558,0.00410481940391423,-0.0255166441169038,-0.146168495217814,0.0980467723115114,0.663851694742239,-0.698895527698419,-0.847133476430625,-0.557154110116282,3.56019506949855e-23,0.141477999131696,0.119376601029779,0.163591597058873,3.16982700876981e-36,-0.174357840177449,-0.248392507599311,-0.100632161073521,4.55426316394098e-06,-0.18143713462644,-0.216077525123443,-0.146800112257879,2.20583304143613e-24
"Exophiala sideris",-0.098126342404945,-0.141862053016006,-0.0545437665704173,9.84952941954608e-06,-0.180069773929037,-0.244688007253514,-0.115434101205513,3.82580667487806e-08,-0.0557134459720103,-0.115994387970424,0.00435990664357346,0.069177857895032,0.708547453987914,0.553918925419604,0.876175643247382,4.50910968574264e-18,-0.324294292951642,-0.448103763363779,-0.197177437610079,1.43590831622574e-06,0.362170405865908,0.343364097922621,0.380955918073507,4.29942572981386e-296,-0.459328978778878,-0.52192758929563,-0.397299729453493,2.67982386738298e-44,-0.199989151789779,-0.233057074696516,-0.166946912314103,6.18136420667465e-32
"Fonsecaea multimorphosa",0.257578813807163,0.208434603348941,0.306395087931071,1.26866243236194e-24,-0.598053365515761,-0.660821049157856,-0.535249368885921,8.00449257063912e-68,-0.178558970567493,-0.262801000235893,-0.0935635763205969,4.04126773981524e-05,0.269578902596736,0.143635619563741,0.395105974380971,2.6588853048604e-05,-0.877694148560923,-0.971664905586091,-0.779926052708245,1.21046833909761e-46,0.0544083346276624,0.0359652437877012,0.0728749513703968,7.87334646801153e-09,-0.658459922083597,-0.731648439003076,-0.584582535186234,3.04568918355877e-63,-0.054878774027506,-0.0860762743535776,-0.0235770560038753,0.000569940074174253
"Fonsecaea pedrosoi",-0.50210138002094,-0.55988428970473,-0.44497207253265,1.04851437798751e-65,-0.338925999641887,-0.418586122667399,-0.258289886594808,9.79493114282462e-16,-0.86177039377998,-0.950575113136203,-0.772004123086543,4.43719076795137e-68,0.743559112312608,0.56775679825106,0.95581631742095,9.46338210970623e-22,-0.195330291295162,-0.309771903439855,-0.0813077465349327,0.000856535880551731,0.257227063527957,0.235224350937189,0.279270544056047,1.06181712334845e-114,-0.787135608025884,-0.866627942078044,-0.707427056182033,9.08994995573912e-77,-0.293155087601581,-0.326962430766316,-0.259376739354487,6.70335561626346e-64
"Cladophialophora yegresii",-0.120161041623392,-0.172025459870997,-0.0685281096828481,5.36435706430995e-06,-0.519602457182306,-0.60974037784769,-0.42887549296633,3.63523440408371e-27,0.122083045818999,0.026360179698928,0.220256278410576,0.0124555071371744,0.689815844869844,0.525824137932692,0.858851161676894,5.63315243134857e-17,0.40580900829013,0.287482467008944,0.522966109426211,4.30348802486897e-11,0.542817396985072,0.516209988657578,0.56938472015372,0,-0.398465861622617,-0.475422681958361,-0.320550744644904,1.21540557472487e-22,-0.0424885743788418,-0.0830980477619924,-0.00176189915755575,0.0408507535375962
"Cladophialophora carrionii",0.403532905475851,0.355739461269487,0.451729765147325,8.18101736668459e-59,-0.113162100427982,-0.201422078828712,-0.0236326652567571,0.0126700013238802,-0.0600343908598533,-0.159948971234215,0.0388004751724761,0.232717006675593,0.0395023903091604,-0.121449897973138,0.197093793632154,0.633715284373168,-0.600899132102758,-0.743710408469755,-0.457317673282437,8.78441790977101e-15,0.223730556275412,0.202074949614986,0.245396876729682,3.23107692552705e-90,-0.258379407104355,-0.325813861256736,-0.190694790600287,1.17679324605142e-13,0.00826466883643807,-0.0214623769315283,0.0379979901922906,0.586970754879334
"Cladophialophora bantiana",0.370978569333681,0.326414586579887,0.415664396340293,4.76148023577087e-56,-0.181882823557337,-0.254855705123451,-0.109013180134462,1.45940739055474e-06,-0.0164111245314633,-0.113987093581078,0.0794729595736745,0.736091365439182,0.149475097275818,-0.0412546667612389,0.348998400730036,0.122341400621133,-0.476877989208933,-0.628007486359426,-0.324291980776811,1.5867502803301e-09,0.067756900966416,0.0420935457163636,0.0933982527312518,2.1995912525092e-07,-0.109561641964855,-0.177128244183796,-0.0417533050033002,0.00147980154719537,0.113890673615009,0.0734955990630047,0.154375237774989,3.40029168907618e-08
"Cladophialophora psammophila",-0.451627121130022,-0.506439527390095,-0.396770387905974,4.25483651299242e-55,-0.675723817839823,-0.787412862629769,-0.564800503810518,2.5363437286238e-31,-0.763247266127588,-0.87056034533561,-0.656561091221811,1.4238915402531e-40,0.551984145879282,0.355442905520388,0.757139160713042,3.22431591675002e-08,-0.0523949184953507,-0.220577346341493,0.109436029522332,0.537207234780267,0.205770236690222,0.182494399607011,0.229091061994216,6.75271663538741e-67,-0.647293971291181,-0.736397034392035,-0.558937075743401,5.81531980189105e-44,-0.10886640328325,-0.144786637551758,-0.0728577055727063,2.97735562736891e-09
"Ascosphaera apis",-0.320390869653461,-0.376785431057238,-0.264172140436319,2.14395828391163e-28,0.00679818422775382,-0.0588732942353579,0.0720604101567401,0.840526887486304,-0.515510490956281,-0.614514126791382,-0.421481254968995,8.0438772515485e-26,0.420901422438616,0.278513000989558,0.565977070511169,3.02600745556231e-09,0.0968855997925957,-0.0282139939155383,0.221939873321376,0.123433320968233,0.15815584989448,0.136145447492972,0.18012507590415,1.00856580399167e-44,-0.480889941960749,-0.548368762886329,-0.413477757503173,9.02651083989817e-42,-0.164240899472123,-0.198659348864434,-0.12986127783912,7.32241971311806e-21
"Uncinocarpus reesii",0.000486780809710148,-0.0587630960193296,0.0596343125322366,0.986574382721241,-0.258903065206277,-0.340556547308339,-0.1767858110329,1.12878829313236e-09,-0.290474402328204,-0.384081201107177,-0.198400179062,5.19910635776011e-10,0.41915024988735,0.258145049090309,0.589938872241023,4.44481338731482e-07,-1.09414584090725,-1.23680563665952,-0.945140028679133,1.55378420946151e-31,0.104622481726273,0.0820442757906557,0.127214974565408,1.28913546617765e-19,-0.0934848236013634,-0.169375146490797,-0.0179591461391732,0.015276787576194,0.100477570535684,0.0631445616164875,0.137698932575327,1.35143589976961e-07
"Nannizzia gypsea",-0.265228907813868,-0.318578704570743,-0.212803397730627,2.2733439445195e-23,-0.445119683346213,-0.53406381167122,-0.355568621041757,9.06563734949194e-22,-0.106088929796352,-0.184092801910147,-0.0288250772294105,0.00776553048150708,0.0778020624552157,-0.0606576918046373,0.216985707026854,0.261102624531513,-0.214895435937129,-0.353457037371293,-0.0763155882359496,0.00263525561548509,0.276938965342785,0.247862863686853,0.305951737043491,6.92471481369455e-76,-0.0545736919230246,-0.145147428240592,0.0365411567129761,0.238493099755182,-0.303120008321324,-0.34870744850038,-0.257439614927334,2.02745764437726e-38
"Microsporum canis",-0.434503944977713,-0.482105520475049,-0.386861394777127,7.02680830714836e-66,-0.431130690287633,-0.511421454110982,-0.350767496557353,2.73522356058634e-25,0.0451981625238921,-0.0273400046328437,0.116219746305207,0.219715131086773,0.576436204539778,0.446263702334557,0.706638731274788,5.76651127883455e-17,-0.643703507660077,-0.75521027186365,-0.530054025380549,1.23175666708554e-22,0.0527595864464776,0.0314046261519836,0.0741275982353632,1.29554201853075e-06,-0.687764087946799,-0.762152245671823,-0.614225494395691,2.17990851475654e-67,-0.464574910572986,-0.501394184005047,-0.427940413328621,4.76687996097773e-134
"Trichophyton tonsurans",-0.0429644007795043,-0.0766934288009416,-0.0115307585888521,0.00711015781774389,0.768177108121974,0.218669607226046,1.59326919045618,6.29508219492416e-28,-0.0299342315847229,-0.0718282506178598,0.0111585336598169,0.155586102562562,0.0948286346094659,0.0329588185549017,0.163154438335336,0.00330037564178842,-0.134070060527405,-0.299642791705671,-0.0702193654683433,3.54968792864776e-06,-0.0137447084674632,-0.0230497912875564,-0.00460534864054194,0.00305195031408006,0.0384049291740025,-0.0121455682463444,0.101970775813742,0.141259596430518,-0.173330177008039,-0.238330771073541,-0.126004625314358,3.18951987796934e-21
"Trichophyton interdigitale",-0.299221786317944,-0.528493216426796,-0.198989933031844,6.41961635291752e-30,0.0255454181008029,-0.0388285389577578,0.087297061475952,0.415865890611393,-0.212878754029804,-0.36818967435207,-0.142721480541372,8.12623685835898e-15,0.0598396303240683,0.00965379398178309,0.111760011580655,0.0199008196135875,-0.0554675539067104,-0.138928251132211,0.00658135128592858,0.0837126391242053,0.0280883358828491,0.0143117176582708,0.041934837294231,6.57413289669359e-05,-0.148406671659069,-0.352620432285191,0.0110761923707508,0.0707203449569275,-1.25670597631797,-1.39601910134934,-1.11525368373969,9.18200822809619e-92
"Trichophyton soudanense",-0.0281540816767233,-0.0400227306009835,-0.0164614139087787,2.18558012065567e-06,-0.0123718818635137,-0.024356390173345,-8.74107541658576e-05,0.0483344106115349,-0.0024281696174416,-0.0165025899433151,0.0117520530235463,0.736577470619894,-0.0142846305766824,-0.036053451054379,0.00764542397089766,0.207281850707059,-0.011948278306976,-0.0312361497786667,0.00739623570094273,0.228534498864757,0.00239445659752325,-0.000965645477258434,0.00574335576414564,0.16226657399264,0.0227621909733019,0.00750591069133929,0.0379961204774473,0.00333795993021129,-0.0318937382643736,-0.0411924111851142,-0.0228045718636718,2.2788837707106e-12
"Trichophyton rubrum",-0.0225475220759298,-0.039079157724684,-0.00621396782013531,0.00676846224060402,-0.0121776487991012,-0.0346553815433095,0.0107975484427102,0.295445987559405,-0.0764032161196814,-0.0985931240102335,-0.0548999657191016,8.05949383217682e-12,0.136110805767255,0.100509607023103,0.185055632269772,1.18887682629587e-19,0.0659571057122784,0.0221537862875582,0.112202565403404,0.0029540963114893,-0.00751577850220062,-0.0118072606767106,-0.00329525884216414,0.000503773592863759,0.208155137386794,0.158745078814121,0.257747475433286,2.92670474251113e-16,0.427002444335857,0.37855217768351,0.477886833743201,3.59047313743533e-84
"Trichophyton equinum",-0.0661257838290174,-0.0891343826230605,-0.0451237342651584,7.69972761499228e-11,0.129663655505309,0.084430234112346,0.196427675761949,5.68090585120198e-11,0.0623780514866796,0.018172795534093,0.115065986916152,0.00480548272101468,0.046835731865979,0.0173899763594167,0.0799783226162073,0.00173572197798318,-0.0358710998530768,-0.12141571119231,0.0264518725116654,0.274864110796478,0.0564619023436429,0.0492137322184436,0.0637879474601145,9.19025272773623e-54,-0.0508313735734784,-0.144726325237876,0.0275054170588401,0.208201360263403,0.257320343935318,0.197057461810628,0.357037917422384,3.71409672891399e-57
