"","Median","low-CI","high-CI","p-value"
"Hypsizygus marmoreus",0.0906008423616863,0.0376757572573747,0.143351079976578,0.000798592087665052
"Termitomyces sp. J132",-0.372466601629964,-0.410440669268254,-0.334858459946365,1.65752544894586e-81
"Gymnopus luxurians",-0.141703751282183,-0.183594286997465,-0.100165089890269,2.43019060845092e-11
"Lentinula edodes",-0.419240952572314,-0.462803904153658,-0.376439522522965,1.58135329520832e-81
"Cylindrobasidium torrendii",-0.284383850325965,-0.334824768117052,-0.233369382232194,2.72864508131995e-27
"Armillaria solidipes",0.0736033038562479,0.0118500044702997,0.13568268633759,0.0194959238546907
"Armillaria ostoyae",-0.0746182422159837,-0.138860514996078,-0.0112389873132702,0.0207248976732226
"Armillaria gallica",-0.281203284815993,-0.324471013657053,-0.238043302309106,4.34025379558497e-37
"Hypholoma sublateritium",0.244471896472539,0.20713754330366,0.281729431911841,8.22695500602899e-37
"Galerina marginata",-0.170245237251791,-0.213745067301457,-0.126725544622534,2.3252353729554e-14
"Agaricus bisporus",-0.302338099539054,-0.363941566852986,-0.240799647429633,1.03079383599977e-21
"Leucoagaricus sp. SymC.cos",-0.58352130305466,-0.624429862154656,-0.543063720749793,2.42177242415485e-166
"Protomyces lactucaedebilis",0.259855688766449,0.159792988739556,0.361709061623676,2.42941712429801e-07
"Neolecta irregularis",-0.598086636182194,-0.660882540557935,-0.535524765999844,8.66119101620136e-75
"Saitoella complicata",-0.860146281684567,-0.936152237677035,-0.784639249663031,3.36825195282585e-104
"Schizosaccharomyces pombe",-0.867363936746154,-0.919455670113299,-0.815403724761226,1.85874092180885e-207
"Pneumocystis jirovecii",-0.169087951370657,-0.25964856156059,-0.0776189272634971,0.000332173535611254
"Pneumocystis murina",-1.23003914144385,-1.29473307486902,-1.16607662628303,3.40770336016782e-289
"Pneumocystis carinii",-1.10158558143726,-1.16787738710548,-1.0360580264253,8.40447683780328e-224
"Tortispora caseinolytica",-0.106120440698302,-0.159257837087121,-0.0525719500312041,9.37159804415204e-05
"Yarrowia lipolytica",-0.833951327605828,-1.00270299243329,-0.708869980873086,1.35652139957679e-45
"Sugiyamaella lignohabitans",-1.18668033408154,-1.262169537611,-1.11149840080103,1.13190465709287e-206
"Lipomyces starkeyi",-0.628053538452394,-0.686720553369884,-0.569780243427282,2.41980942476908e-94
"Metschnikowia bicuspidata",-0.25168842835664,-0.304363379155967,-0.199282856329201,5.40102257628519e-21
"Clavispora lusitaniae",-0.174023201521364,-0.23521640021731,-0.112903639968152,2.19175008606413e-08
"[Candida] intermedia",-0.302804294567453,-0.363632501820004,-0.242329455017036,7.01076800787979e-23
"Kuraishia capsulata",0.143413773572921,0.087767249159295,0.199123018043792,4.09144498502854e-07
"Nadsonia fulvescens",-0.123638050506121,-0.177774682859186,-0.069794856760032,6.53872935091474e-06
"Ascoidea rubescens",-1.1202958191487,-1.17229848642579,-1.06854231940895,0
"Komagataella phaffii",-6.90780330815201,-7.19591840573543,-6.78645090404932,3.62405633167327e-139
"Komagataella pastoris",-0.681743931497511,-0.749863341512026,-0.614159669951375,1.2509433756073e-86
"Wickerhamomyces anomalus",-0.218553323494981,-0.268952305885707,-0.168268672439069,2.52246205173734e-17
"Cyberlindnera jadinii",0.200224890955632,0.143217647930819,0.256703660592081,9.65377399414968e-12
"Cyberlindnera fabianii",-0.806258447094909,-0.857500431661991,-0.754952598344357,4.85616693259845e-188
"Hanseniaspora osmophila",-0.507889049118941,-0.564954124687185,-0.451204957523449,9.17034119004101e-67
"Hanseniaspora opuntiae",-0.670246376110225,-0.752337192450053,-0.588287150001806,5.38128082286271e-56
"Hanseniaspora uvarum",-0.893882739494616,-0.962053111678971,-0.82594593321811,2.29648469777249e-145
"Hanseniaspora guilliermondii",-1.08212604710394,-1.1485598842683,-1.01630507017333,3.44408232250114e-215
"Hanseniaspora valbyensis",-0.626058494208176,-0.693934677418248,-0.558371195559551,2.18363666658456e-72
"Brettanomyces nanus",-0.311488488095981,-0.362192905667479,-0.260928080305246,2.60689750038671e-33
"Brettanomyces bruxellensis",-0.549316548348939,-0.610942738676806,-0.488816951694994,6.11967946764447e-73
"Ogataea parapolymorpha",0.18989892000022,0.120628252208968,0.260160461515721,6.24011717719322e-08
"[Candida] arabinofermentans",-0.916583555519015,-0.964330975143788,-0.868678355494132,8.64928757820318e-265
"Pichia membranifaciens",-0.0406074013331708,-0.0897183195806556,0.00841796729384045,0.104403510753567
"Pichia kudriavzevii",-0.71587566223143,-0.772208116254639,-0.660059315960058,1.96952740650522e-133
"Millerozyma farinosa",-0.159137458136238,-0.208137830788454,-0.110103200687308,1.50120954524849e-10
"Yamadazyma tenuis",-0.276849311191451,-0.338165108909633,-0.215970808134107,6.6478183527657e-19
"Scheffersomyces stipitis",-0.172304402956003,-0.217477058100063,-0.127666922096216,2.86064249142467e-14
"Debaryomyces hansenii",-0.890398441053384,-0.956128302198522,-0.824736351100973,1.63666679033026e-144
"Suhomyces tanzawaensis",-0.408288784656835,-0.467808595860407,-0.349101873391085,6.02496646305111e-42
"Babjeviella inositovora",-0.254692598628631,-0.307498495897682,-0.201932894975279,2.60510460748196e-21
"Meyerozyma guilliermondii",-0.757083231159786,-0.835439179870359,-0.679358794390455,2.52780156070162e-84
"Hyphopichia burtonii",-0.889485078007701,-0.948501565143684,-0.831029584242842,2.55485098317929e-189
"Spathaspora passalidarum",-0.423387716417873,-0.468492232960769,-0.378703987554112,3.90178671224647e-73
"Lodderomyces elongisporus",-0.0741986394560572,-0.113618897861256,-0.0347196257951566,0.000233578026290209
"Candida dubliniensis",-0.151748691746071,-0.197138858639395,-0.10647026253874,6.76005045831233e-11
"Candida maltosa",-0.703219485001329,-0.75227349763763,-0.653940137384447,6.86634692871377e-153
"Candida parapsilosis",-0.357201630876029,-0.423675664912019,-0.290871697190706,2.93107261360122e-26
"Candida orthopsilosis",-0.521765101121304,-0.579200051686192,-0.464508571792886,5.11425494302911e-70
"Candida tropicalis",-0.485906302356527,-0.532309801011285,-0.439764920477638,2.78962880678929e-91
"Candida albicans",-0.503032080917043,-0.570579358921542,-0.436634309467475,5.67444046836779e-51
