"","Median","low-CI","high-CI","p-value"
"Cryptococcus gattii VGI",0.209135374647333,0.128864861823422,0.299306909915522,2.32541531969502e-08
"Cryptococcus depauperatus",-0.298327431811861,-0.328801369603848,-0.267741648933609,4.7233723902714e-88
"Cryptococcus neoformans",0.0664445773701508,0.0494241951094711,0.0834640016059297,2.05742778761214e-14
"Sphaerobolus stellatus",-0.00582738291022166,-0.0146855641312108,0.00304868691501177,0.197982235057517
"Punctularia strigosozonata",0.178490012965866,0.159420240365178,0.197572487492542,3.14576865532676e-75
"Gloeophyllum trabeum",0.304791474886917,0.288144125642968,0.321483570980133,4.32516476749572e-277
"Neolentinus lepideus",0.242080651954471,0.223704749825015,0.26048139106174,5.82960420587308e-148
"Sistotremastrum niveocremeum",0.125695366934726,0.102769482414472,0.148676006737831,7.63436273436517e-27
"Sistotremastrum suecicum",0.248902648506871,0.227168793529028,0.270633096520558,5.87198887151128e-110
"Serendipita vermifera",0.0082280447564118,-0.010678591145732,0.0271132079372237,0.393729318338307
"Serendipita indica",0.0104321267557197,-0.00919034095096776,0.0300095545359381,0.297691397556385
"Exidia glandulosa",0.308239783579644,0.293855714301636,0.322634460601159,0
"Schizopora paradoxa",-0.0460120640083275,-0.062443944091978,-0.029618648726849,3.73302710340801e-08
"Fomitiporia mediterranea",0.0652616367019342,0.0497277863260217,0.0807814509865991,2.07851370333114e-16
"Pyrrhoderma noxium",0.0392129801045178,0.0216358647121527,0.0568064286988678,1.23759024618688e-05
"Botryobasidium botryosum",0.227342446437078,0.210502477438359,0.244205640573718,7.7338157231545e-155
"Rhizoctonia solani",-0.00094271609495084,-0.0110810527945027,0.00923191336380874,0.858612767764648
"Peniophora sp. CONT",0.217137780375538,0.200816298938332,0.233448943876765,8.65577057950946e-148
"Stereum hirsutum",0.0898277454956037,0.0719058187283318,0.107745600600624,1.19898129531897e-22
"Heterobasidion irregulare",0.121612784617177,0.101632887626412,0.141580920632721,1.63294017501073e-32
"Phlebia centrifuga",0.180432607804828,0.159047522398394,0.201821314019197,2.4581574577143e-61
"Gelatoporia subvermispora",0.131098635221427,0.111376906112582,0.150869296772353,5.85775303687447e-39
"Fomitopsis pinicola",0.126870550424046,0.107274308177293,0.146453742383039,5.69746487239346e-37
"Daedalea quercina",0.089595874419886,0.0675465998028618,0.111646434556974,2.21113131887459e-15
"Grifola frondosa",0.0783927599860439,0.0584318812911432,0.0983263161667125,1.29850218650233e-14
"Postia placenta",0.228569626930363,0.198967513114338,0.258342250661735,4.10445350138578e-54
"Phlebiopsis gigantea",0.342380110673262,0.324508770515656,0.360226653092025,2.71562176552748e-300
"Phanerochaete carnosa",0.240044561578407,0.224036948761549,0.256088819326699,1.79354981240557e-188
"Phanerochaete chrysosporium",0.130206117290828,0.111705856097934,0.148709730591931,2.49512840353555e-43
"Wolfiporia cocos",0.306395081680691,0.282747916572961,0.330104216804601,7.87198660542919e-144
"Laetiporus sulphureus",0.180444216608297,0.166370321512572,0.194533204005304,3.7258013100303e-139
"Ganoderma sinense",0.290723662417064,0.272062281644992,0.309423171623773,2.84526877352405e-205
"Dichomitus squalens",0.385730822475687,0.368514415059722,0.4029342164314,0
"Trametes pubescens",0.0139049926494638,-0.00605280547569551,0.0339029712740403,0.172493542854938
"Trametes coccinea",0.0856958685426168,0.0685338834674405,0.102847228817187,1.33055464646326e-22
"Trametes cinnabarina",0.516876515582227,0.492657836872683,0.541092083957078,0
"Trametes versicolor",0.147198930347015,0.126402126024235,0.167971217840338,6.14944381899801e-44
"Jaapia argillacea",0.116730457461787,0.0971045680671893,0.136360804223457,2.39962063143008e-31
"Plicaturopsis crispa",0.156015677506198,0.136433868279347,0.175626556040317,1.3132641656647e-54
"Piloderma croceum",-0.123548516188074,-0.137161504720588,-0.1099075895013,3.80596420384767e-70
"Fibularhizoctonia sp. CBS 109695",0.215606899916921,0.202206929197572,0.229031753234604,1.52915299061201e-215
"Serpula lacrymans",0.10606231327699,0.0425972935858867,0.13485297092,0.0153869045274253
"Coniophora puteana",0.359290957691321,0.342129600312959,0.376482895211147,0
"Hydnomerulius pinastri",0.0938730417462283,0.0750495674952962,0.112710981309156,1.68965021090327e-22
"Paxillus involutus",0.133745071904097,0.11444681199269,0.153112140033215,5.659533945286e-42
"Paxillus rubicundulus",0.130719364705871,0.115361931394002,0.146045873731356,8.33662417926962e-62
"Pisolithus tinctorius",0.455993695239798,0.437771137862914,0.474258118915425,0
"Pisolithus microcarpus",0.0698684057381071,0.0527847168539999,0.086966489391028,1.15681352897269e-15
"Scleroderma citrinum",0.266739800130197,0.248309436639972,0.28514751999541,2.11821424946761e-175
"Suillus luteus",0.184828580354485,0.168409108508085,0.201248882708737,6.64770640274554e-107
"Rhizopogon vinicolor",0.639612989241382,0.615743256221482,0.663506241626914,0
"Rhizopogon vesiculosus",-0.183361250275536,-0.205905961722651,-0.160872561085466,1.38459856112091e-57
"Schizophyllum commune",0.0812509510152413,0.0637125460398648,0.0988159375232938,1.13793268356181e-19
"Amanita muscaria",0.104399770439158,0.0818007251285972,0.127017408874854,1.2334101707198e-19
"Amanita thiersii",0.0308453784892325,0.0110479712876926,0.050648426507259,0.00226566953747487
"Hebeloma cylindrosporum",0.134031459282637,0.117660871483254,0.150400332634988,1.01563465468478e-57
"Fistulina hepatica",-0.0702696210808163,-0.0858494635772837,-0.0546989237135398,1.05621478248373e-18
"Laccaria bicolor",0.199874801351309,0.184215763538744,0.215521893947939,4.57553465288093e-135
"Laccaria amethystina",0.225883698639885,0.207328311578358,0.244432558705851,4.0824585236157e-123
"Pleurotus ostreatus",-0.0166911572107676,-0.0324968461137504,-0.00084299168640232,0.0389816103176374
"Coprinopsis cinerea",-0.0874744279021653,-0.106253306676773,-0.0686890599293625,8.67456877743984e-20
"Moniliophthora perniciosa",1.05511082852854,1.02644656798847,1.08384312581867,0
"Moniliophthora roreri",0.222918644623206,0.209922699523901,0.235891968431956,1.63924969619598e-246
"Hypsizygus marmoreus",-0.148082663361577,-0.157965387003587,-0.138189448148897,7.30378698215124e-185
"Termitomyces sp. J132",0.164722540839608,0.15018919252512,0.179267717749013,8.22396947037257e-109
"Gymnopus luxurians",0.0361344030988013,0.0220485614995812,0.0502360034573862,4.90865874089241e-07
"Lentinula edodes",-0.087873533819948,-0.102811723150928,-0.0729289776311789,1.23661835107052e-30
"Cylindrobasidium torrendii",0.196660487522235,0.177691112560297,0.21563605887336,2.40404810467605e-90
"Armillaria solidipes",0.0625500180564778,0.0457716407148325,0.0792790394430665,2.73395341084682e-13
"Armillaria ostoyae",0.053937474154017,0.0293656034493557,0.0785264338364016,1.65149360384852e-05
"Armillaria gallica",0.180468511989398,0.165444796134381,0.195512563857661,2.66409060941924e-122
"Hypholoma sublateritium",0.130372480628431,0.113844586672322,0.146912842158946,1.06355885699862e-53
"Galerina marginata",-0.0222533255545247,-0.0382429752435627,-0.00629145952246657,0.00628510403465705
"Agaricus bisporus",0.175468021263543,0.152906686688999,0.198056327494013,2.13997442151517e-52
"Leucoagaricus sp. SymC.cos",0.229285032371498,0.216782471382495,0.241794921041486,8.64652307022827e-277
"Protomyces lactucaedebilis",0.0817731992744788,0.0374868114085532,0.126233439805143,0.000296604635715722
"Neolecta irregularis",0.232455597466675,0.207837214980671,0.257108607892021,2.38661733877282e-75
"Saitoella complicata",0.555585154913527,0.528656675417034,0.582477178773548,0
"Schizosaccharomyces pombe",0.150367806273383,0.130145983754201,0.17061258989561,5.55815745236815e-48
"Pneumocystis jirovecii",0.182570751135803,0.145130974393344,0.219575289733813,5.9866891013554e-22
"Pneumocystis murina",0.0979042757162006,0.0713140641909876,0.124652062330528,6.71745377990475e-13
"Pneumocystis carinii",0.0799175404202186,0.059914857047006,0.0999431924065873,5.36137405783227e-15
"Tortispora caseinolytica",0.218463582772543,0.19353564399357,0.243449185292754,2.09239184046889e-66
"Yarrowia lipolytica",0.109411804494679,0.0637807911931566,0.155953581227045,1.19050050828384e-06
"Sugiyamaella lignohabitans",0.155660853984158,0.126752813668883,0.184645876022273,8.04486677387544e-26
"Lipomyces starkeyi",0.159964525978715,0.14273236473741,0.177200426239868,6.00342714209192e-74
"Metschnikowia bicuspidata",0.259057143102928,0.23794860287227,0.280282339302088,2.58593987440148e-127
"Clavispora lusitaniae",0.187380142325858,0.161615332064971,0.213178587678451,1.11576156716275e-45
"[Candida] intermedia",0.0403492696305024,0.0145785163416586,0.0661343293237038,0.00216039799392849
"Kuraishia capsulata",-0.235712256802057,-0.264152850455921,-0.207267456326706,8.1211439553308e-60
"Nadsonia fulvescens",0.509891458852052,0.485326711967207,0.534508551893002,0
"Ascoidea rubescens",0.151121917905219,0.134003315410465,0.168276254105014,1.42508086524382e-66
"Komagataella phaffii",-0.448060789624005,-0.680337123834557,-0.324390665190099,1.91294332051307e-09
"Komagataella pastoris",0.296228519405738,0.261273642526395,0.331423867087329,5.04644572519617e-64
"Wickerhamomyces anomalus",0.328609861170884,0.310098753335231,0.347160781128535,1.66738210044989e-264
"Cyberlindnera jadinii",0.117395918227201,0.0926426526177577,0.142199979074448,1.59735668305614e-20
"Cyberlindnera fabianii",0.272690198168176,0.254914348799677,0.290468680325791,2.13931023147803e-198
"Hanseniaspora osmophila",-0.0371807505242831,-0.0578943861078976,-0.0164483465452579,0.000441134493985771
"Hanseniaspora opuntiae",-0.143028886629086,-0.172470378445744,-0.113734852270281,5.3269848817027e-22
"Hanseniaspora uvarum",0.224291225873068,0.19961386403526,0.248949923119815,3.02130422320029e-70
"Hanseniaspora guilliermondii",0.137550690428486,0.115491167487098,0.159593884201062,2.91231908116648e-34
"Hanseniaspora valbyensis",0.300151257386677,0.279230511057091,0.321092802323125,3.96237565057243e-174
"Brettanomyces nanus",0.214403352717701,0.192342096952343,0.236453998210205,6.97874851700926e-81
"Brettanomyces bruxellensis",-0.00953152663770057,-0.0376561762141772,0.0185705097675656,0.50504634042805
"Ogataea parapolymorpha",0.143163110458052,0.116398686273947,0.169964092622767,9.417242125113e-26
"[Candida] arabinofermentans",0.0339603041396064,0.015234420921491,0.0526806121489396,0.000379611343115621
"Pichia membranifaciens",0.0878930832304661,0.0682230166058603,0.107568564262016,1.7984413131491e-18
"Pichia kudriavzevii",0.076676846049818,0.0576345228844592,0.0957153591640322,2.8579545599322e-15
"Millerozyma farinosa",0.215004682641948,0.198516923800292,0.231470798901868,2.89254243936623e-141
"Yamadazyma tenuis",-0.0502761522262764,-0.0709971694014759,-0.0295459747897048,1.91891147174995e-06
"Scheffersomyces stipitis",0.274997918071076,0.258120984654325,0.291857929916197,3.75504206813338e-219
"Debaryomyces hansenii",-0.071832182820455,-0.092816902714039,-0.0508293678372655,2.18150722992342e-11
"Suhomyces tanzawaensis",0.443777398345963,0.417102931920263,0.47050438894894,7.17106318100792e-234
"Babjeviella inositovora",0.561929437056926,0.538077706103256,0.58581129264098,0
"Meyerozyma guilliermondii",0.245119305193371,0.210490753293796,0.279830095442551,4.01649135504884e-43
"Hyphopichia burtonii",-0.170614106691713,-0.191995039479033,-0.149184359711746,1.18070638142703e-54
"Spathaspora passalidarum",0.232644561264064,0.212371755509114,0.252988426595503,7.19274757027219e-112
"Lodderomyces elongisporus",0.0202141596976953,-3.82556587986097e-05,0.0404605018516435,0.0503899971137898
