"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI"
"Oidiodendron maius",1.15001901634744,1.10718880081367,1.19571065490824,0.950028184674649,0.900009605378613,1.00281008377005,1.41769798768401,1.33511860468613,1.50352699761879,1.32848405972806,1.24998103560426,1.41665644229428,0.555555587066519,0.522283314716883,0.592340763736419,1.28886169618055,1.26789018768509,1.30768649188486,0.955542008061767,0.921147793204171,0.992068019375191,1.15804818112953,1.13052498019689,1.1856326320574
"Pseudogymnoascus sp. VKM F-4516 (FW-969)",1.0000318263685,1.00002210277029,1.00002716542307,1.00004005149362,0.99995841141523,1.00004253541666,1.00003752243664,1.00001499597934,1.00001328414851,1.00002722792769,0.999930940908072,1.00000233371856,1,1,1,0.99993515808902,0.999978386130611,0.999999704933037,1.00000842523625,1.00000243889904,1.00006962822821,1.00000903154971,1.00003556885753,1.00005099158547
"Pseudogymnoascus sp. VKM F-4514 (FW-929)",1.00005864561607,1.00001970121449,1.00003833314685,1.0000548147819,0.9999548347205,1.00001129832879,1.00002837098086,0.999964833146078,1.0000967564195,0.999954906453254,0.999966543921681,1.00004084907732,1.00002347410217,1.00009833690031,1.00003813354926,0.999974178001652,0.999983370738292,0.999973744390418,1.74484861307814,1.62842759566344,1.88186108549359,1.00004352442863,1.00003039573957,1.0000276075403
"Pseudogymnoascus sp. VKM F-4517 (FW-2822)",1.00001976602351,1.00006559286644,1.11501929143613,1.22501712411406,1.00005332767027,1.70831947382082,1.00004688168186,0.999964432628328,1.00001689570361,1.00001568850227,1.00000848328884,1.00003877025219,0.999968869037948,0.923088060030033,0.999976298648254,1.0000862955136,1.0000483730223,1.00004257058401,1.36818295026519,1.3018318778803,1.44648281981986,3.47003930101326,2.93752855686954,4.12110958170792
"Pseudogymnoascus sp. VKM F-4515 (FW-2607)",0.999964275702703,0.999955981512569,0.999922273690028,1.00005207202967,1.00000116396249,1.0000353970344,0.999993145346128,0.999915551149886,1.00002272481919,4.00004962353218,1.55000054852943,17.9999679063245,0.522777422470277,0.519988707271678,0.526395347435056,1.49997424579126,1.38895414787301,1.59610794237386,1.33335993186023,1.15003055197352,1.57687922289699,10.4999885086568,7.24995493775316,12.5143094096982
"Pseudogymnoascus sp. VKM F-4246",2.24997350152337,2.04549441247323,2.500032949092,1.74995812216173,1.55005542629887,1.99999083102161,2.68326962596542,2.33329938839624,3.16671678402957,1.50004944581906,1.30004359371057,1.74994004605048,0.754530287967792,0.666727274279843,0.928565191483224,1.41672666233071,1.37498449396351,1.48752780440385,1.50999625611676,1.48045944187126,1.58748289427727,2.00001733350294,1.91665914178089,2.0499351825866
"Pseudogymnoascus sp. VKM F-4520 (FW-2644)",2.91665779635269,2.72500219317804,3.12496937371221,2.79999977631467,2.55002494987455,3.08326233377909,1.60715390816036,1.49667564019611,1.75004739324233,1.80045616826373,1.58334946733561,2.06240728575248,1.18251908059129,1.07693641651427,1.30550611425134,1.46751389518783,1.4294647990577,1.50159691825104,2.92885576968728,2.79385788466029,3.07469962405959,1.75388205416798,1.69798715710863,1.81254179654575
"Pseudogymnoascus sp. VKM F-3557",1.003648640547,0.96533521799671,1.0939807609639,5.49992094138319,3.64446755882373,10.0083460682762,0.999923817883686,0.901807854093777,1.09170537515438,1.03335292764844,1.00001050916553,1.17778091787128,0.516693845638634,0.506618314620306,0.568160260140949,1.87496206607517,1.76665747366129,1.99997130102574,2.25002547374338,2.07889840219711,2.49999189726988,1.75783076576562,1.66803752468867,1.86164236606063
"Pseudogymnoascus sp. 05NY08",1.74998908165466,1.59995233249,1.89994766404194,1.50008157802598,1.33339431671344,1.60005862475594,3.01667008941945,2.55164570057138,3.57687665641793,1.40476554517703,1.26663786057841,1.54172272629257,0.462452257253905,0.383416250561015,0.505488361053299,1.79998801377253,1.75002116602256,1.85500721634653,1.5499789114086,1.49995634809781,1.62492487635673,1.33340940281524,1.29170785706925,1.37503166822007
"Pseudogymnoascus sp. VKM F-4519 (FW-2642)",1.96009495208075,1.80829739616061,2.14492149447938,1.00005686480283,0.904678432781132,1.04167507855729,1.08574454488186,1.00099705769676,1.20002034970364,1.40191693244504,1.26929701430189,1.58337137922968,0.781285739402575,0.699959255680094,0.874979721793939,4.35008230028133,4.1499408332727,4.51004290034935,2.28259109823077,2.17288900584862,2.40832821561992,3.82863315443798,3.59558195922828,4.05005332794657
"Pseudogymnoascus sp. WSF 3629",1.49998037658682,1.42855786774334,1.54992953999776,1.42861291703688,1.33332493591517,1.52630592002437,1.51663420400375,1.41663307525322,1.62496238359832,2.25003396762099,2.12498442648104,2.44997697524767,0.589365643210734,0.541618878150679,0.656284269893739,1.44859609548528,1.41913200183841,1.47863157175749,1.16995774549763,1.13046568521332,1.21252892921671,1.65793027153517,1.59521397704359,1.72292958966164
"Pseudogymnoascus sp. VKM F-3775",1.33956628592772,1.28564361517388,1.41663167211537,1.50003077603249,1.39285113097997,1.58324898067091,1.10784760776725,1.0208345027128,1.21430595090484,1.41672214473031,1.32735577033237,1.51137714365966,0.500032872104188,0.447013851581073,0.54165258258079,1.666660838652,1.62504897484635,1.70001048892299,1.34430387008429,1.29167061341238,1.39854824349797,1.5499721720706,1.50116460914293,1.59926608121379
"Pseudogymnoascus sp. 24MN13",1.83788780347582,1.69999824561764,2.00004232532645,1.30681778893611,1.18914813741439,1.43745109228361,1.72221946484833,1.53333499205539,1.9166692295194,3.04162761439837,2.66671579570849,3.49998423690021,0.583367230283044,0.532551385252219,0.636343338696271,2.46432771483757,2.38035902433949,2.51822920612869,2.84226188787858,2.72385269823839,2.96637801755645,1.45099677880057,1.38993520025091,1.51203536738387
"Pseudogymnoascus sp. VKM F-4281 (FW-2241)",1.23925478272034,1.18330908827243,1.29175191026033,1.56523535609584,1.49997123317972,1.66673236814053,1.26662674524235,1.19997655482943,1.33930235207895,1.99998690190104,1.83340957906411,2.13020892671489,0.561860433490731,0.50993202221297,0.616718040499168,1.32572332882134,1.29170872611853,1.35410937276027,1.68103918656049,1.61107232914444,1.75480920009053,1.67493369841687,1.62178867198798,1.74170476899182
"Pseudogymnoascus sp. VKM F-3808",2.56245814791753,2.30830282825733,2.83337668323724,2.18744820441295,1.99998896380052,2.49999289091754,1.04978252873268,0.979212931799145,1.13122899701128,1.84519573793929,1.66669491613548,2.01389544939169,0.899946267742338,0.799955590604224,1.00836723308619,1.85411729380927,1.80353035946605,1.9090514965488,2.42010188987363,2.30493693126229,2.54366250406458,1.52170224091657,1.48078834812609,1.5640891811044
"Pseudogymnoascus sp. 03VT05",1.32643834734504,1.27221460246972,1.38333047780741,1.56663374984926,1.46737906326045,1.671736756494,2.09740845239378,1.94118751345448,2.27423466709027,2.03850339443397,1.87920351444537,2.25006283401997,0.409116277718411,0.382165463020333,0.436364113653485,1.6250249648983,1.59895932120624,1.66270513122928,1.27493587000438,1.23336114485353,1.3181469455611,1.47717656236393,1.44163292969029,1.51420507287113
"Pseudogymnoascus sp. 23342-1-I1",1.15389074077863,1.11112995963718,1.20184134436734,1.29369204286085,1.2333790926771,1.35225318951415,1.29319895651828,1.22724355160401,1.36396008654228,1.24812919757567,1.17494376027313,1.30994891592497,0.642772388144631,0.602036034690079,0.686097565436623,1.38331982110854,1.36182680159465,1.40399816382845,1.02961392993621,0.999932440748761,1.06075926953631,1.3571060417713,1.32607303779917,1.38893934567345
"Pseudogymnoascus sp. VKM F-103",2.01784546799918,1.87498647398797,2.18747695457738,3.51253594561169,2.81011744670172,4.92855604949184,1.52217541213466,1.3862824933187,1.68336954909784,10.58334382867,10.0055646059978,15.0083521891551,1.00000589420313,0.875076016603413,1.1750315757766,2.2505263019986,2.16669153229528,2.35006564072343,1.33037995439812,1.26662696149761,1.3946864425084,1.53325540380935,1.47096641000739,1.62496698623265
"Pseudogymnoascus sp. VKM F-4518 (FW-2643)",4.98210108943333,4.54995654017615,5.25005771033629,3.19996016082443,2.79928915755457,3.70831116602626,2.57809461087896,2.3583185786811,2.81666893771711,5.43756786090461,4.16663358008535,7.00004670450246,0.897023218579168,0.822884170732593,0.977210251814769,2.40293797636134,2.33751016933155,2.49095830861384,2.2714374260292,2.16666401165023,2.41666482593957,1.7348441555606,1.67129526752539,1.79415291354247
"Pseudogymnoascus sp. VKM F-4513 (FW-928)",1.39108937804566,1.32881338351847,1.45838574503127,0.743077154044671,0.694423969555207,0.792798965346772,1.63388228589152,1.53124685014377,1.75000258306204,1.66663258408695,1.55007151802863,1.79165155510682,0.325805212606845,0.298404339255914,0.348980154278054,1.69227205665733,1.65785878323915,1.72724796710384,0.983350579568135,0.934365744229217,1.02181637285567,1.29229892635475,1.25000640251919,1.33751901255566
"Pseudogymnoascus destructans",1.43753653795938,1.37299869859561,1.50412580093741,1.64287084516723,1.5385296158007,1.75003802360325,1.37493735968746,1.30299496112496,1.45445596222301,2.8584036937867,2.62505790753922,3.12215132106547,1.02168089916422,0.916614099531951,1.12733697651449,1.43757857319966,1.40323097098045,1.48336188450823,1.23329648340005,1.19386217453845,1.27237325225919,1.419166047679,1.37780650801997,1.46296589670258
"Glarea lozoyensis",1.45841380279894,1.40262193768563,1.52218120217845,1.23082606545363,1.16660799841987,1.29995766270015,0.919548209969742,0.8749701880315,0.985303287072402,1.54999850913497,1.45829153494381,1.64999572124004,0.892838375701087,0.824976688870583,0.971416785471805,1.28341535093947,1.25994990142478,1.30453958221623,1.1777519625295,1.13967559479189,1.2152874673892,1.07950699970393,1.05266501589324,1.1076813665156
"Rutstroemia sp. NJR-2017a BBW",1.02373647497857,0.978179192602251,1.07151345340333,1.12076962451265,1.04579983803826,1.19858625123531,1.3999967715027,1.31821503633466,1.49790512678539,2.00000960292318,1.84023801467505,2.19440596432479,0.714580367441585,0.656269038286146,0.782040440652627,1.57976913836781,1.55056898654719,1.60891831789926,1.06921819212198,1.02761678714159,1.11287027869264,1.48533649933355,1.43418406559496,1.5373222770775
"Rutstroemia sp. NJR-2017a BVV2",1.25005815387716,1.20829492589909,1.29472038527716,1.00432079546355,0.964412494849822,1.04764862951292,0.914793856411304,0.87504605054364,0.954520258301792,1.32310241772113,1.25000030759475,1.39995813836751,0.523839476226158,0.495856237177384,0.554973008939525,1.43507726773662,1.41341003839586,1.45828835796043,1.22223178774885,1.18883010716595,1.25958874357299,1.00149476770108,0.978854221056817,1.0251759883718
"Rutstroemia sp. NJR-2017a WRK4",1.10005010217788,1.06244210267758,1.14240799831927,0.782619411915126,0.743572763611131,0.825025203429901,1.38893024814453,1.32502935860014,1.45958169337373,1.35534005184375,1.28122443008419,1.44439427359619,0.47555110070251,0.440815320793407,0.511677191517529,1.227818059025,1.20829850303251,1.24995034017454,1.40557625089528,1.3595408398984,1.45441337936189,0.995523965627208,0.967686799405717,1.02358580164493
"Pezoloma ericae",0.8325175493811,0.80635026506279,0.859144430146703,0.984514058908095,0.945003384046163,1.02627256756084,1.15835335597521,1.11669089686697,1.2017500924959,1.24994771471023,1.1805599662198,1.31997438313376,0.461730490786952,0.434591518139341,0.492005527110847,1.31683106040291,1.29922227915357,1.33500021573615,0.831264739018699,0.807453485314308,0.856070483682849,1.273723474867,1.24395775621386,1.30427416852783
"Diplocarpon rosae",1.30925334248812,1.27174888124601,1.34785564743531,1.56711865640306,1.50000509713976,1.63897576061031,1.25761877464497,1.20015236974596,1.31705077558695,1.47808157091963,1.40910870074972,1.55004029385402,0.463247765479095,0.441887802839821,0.486079234333414,1.35959685551739,1.33896283719184,1.38059358839011,1.09091513982799,1.05719859201301,1.12563132990073,1.20119692749033,1.17067351788048,1.23265441443025
"Marssonina brunnea",1.16993180250317,1.12963107707662,1.21213395524038,1.84870127732338,1.77270795153194,1.92824486777107,1.38421741290796,1.31091456394908,1.46314178076971,1.55636402678543,1.4598139692508,1.66069734166333,0.718764389797885,0.662079392034377,0.780264691478635,1.86109313700485,1.82326378000297,1.89997547019285,1.35564306227859,1.3095102995513,1.40306290491581,1.19797971968514,1.16785253313307,1.22908575721135
"Hyaloscypha variabilis",0.93969971249435,0.910964441431241,0.968986099482869,1.14993962313377,1.08933074798699,1.21207485736549,1.2667421885939,1.20984053462901,1.32503518229782,1.1429108679374,1.09521695476352,1.19604471573215,0.537559563110823,0.509861774731684,0.568142558178107,1.28941424765157,1.26927333711296,1.30942742407345,1.02936993165637,0.999987852766791,1.06095859175065,1.01132088483441,0.988661158237127,1.03461367443799
"Hyaloscypha bicolor",1.06833410225639,1.0320815538832,1.10533733646482,1.40399886473472,1.33527098144467,1.47625832182096,1.19447866797947,1.13624891836156,1.25713920153803,1.8428962359701,1.74994792876413,1.94121072619564,0.583348028026778,0.547911919804175,0.621687614235228,1.3232271066588,1.30456380984723,1.34235458689242,1.09355970706202,1.0641276541339,1.12404387785498,1.29752011402931,1.26684097195888,1.32891869575449
"Phialocephala subalpina",0.980744473116891,0.948645536485016,1.01404046688832,1.4166768598695,1.36163137561001,1.47510445952148,0.859034396571182,0.818481361716886,0.902169237631695,1.50634981777885,1.41660023753322,1.60604246222828,0.426582117704034,0.401554550734357,0.453605796230638,1.47765719142956,1.45339126855638,1.50190592589156,1.06786835566987,1.03870914639257,1.09806060445344,1.2763027061274,1.24548732484788,1.30789758904726
"Cadophora sp. DSE1049",0.937797796054476,0.913974608113651,0.962355063466727,1.03750528617086,0.999246638425006,1.07781220347886,0.968967562984062,0.931277585038942,1.00833457861501,1.7660866580898,1.69476064294181,1.83884789429063,0.558351094568159,0.528499362125268,0.590424690428069,1.24302214735271,1.22786943745042,1.25846976848475,0.877052156261698,0.85781499369331,0.896444322609588,1.04189327678527,1.0202091489937,1.06438986648871
"Rhynchosporium secalis",0.931814415108093,0.890015900279197,0.973365660331766,1.21593427224997,1.13947023703507,1.30298810722483,1.61534887767392,1.52554954822869,1.70872894645158,2.25002928521973,2.10000723066684,2.43334787373731,0.589094969066827,0.530278546227612,0.666654031386512,1.38703827197896,1.36097324767777,1.41425269686703,2.16792914478584,2.08153084790864,2.25573163024947,1.27303986182207,1.24036025603414,1.30683974297217
"Rhynchosporium commune",1.05321222962174,1.00494110015485,1.10337344008013,0.895057116005298,0.848233033193849,0.94648205183247,1.70457143710532,1.55266113384082,1.85007333918261,1.89584221685432,1.74234591343636,2.06726373875989,0.502443430411309,0.443190500530988,0.538916830434071,1.70833293225425,1.66673295909172,1.75003201737579,1.25006308081889,1.20240129484991,1.30881684644033,1.22996026526541,1.19032469541643,1.2711279356689
"Rhynchosporium agropyri",1.33544772164525,1.28575585358082,1.38911479414644,0.941602965161216,0.895848027067975,0.989740432726186,1.34839468334481,1.27768364824862,1.42202987210514,1.74991974429609,1.59525066306089,1.91669717761899,0.586965831642841,0.542384878309521,0.636862734125781,1.67374816959037,1.63198471576933,1.72219656539144,2.78592360274878,2.65745754911651,2.92326085394645,1.01579048209498,0.98717685994767,1.04630328692595
"Botrytis cinerea",1.2128742219842,1.17273831127541,1.2532223144578,1.4263961975768,1.365826929451,1.48845169684404,1.71468166355038,1.63150123056606,1.80435413112177,1.76521289005734,1.65181187867641,1.89208879291307,0.525615230774792,0.490814873774475,0.573674282627396,1.69186010261326,1.65912536971999,1.7255200060622,2.22875713182563,2.12426095603434,2.33619110745474,1.23509913204386,1.20340792076362,1.26775269339246
"Sclerotinia sclerotiorum",1.41672636058071,1.36815512848092,1.46714480452637,1.65714314279527,1.57495658228353,1.74999659536804,1.31818370565609,1.2572690932767,1.38332283802274,2.47217661172855,2.33329355602722,2.59890849086263,0.587631195404622,0.552998312840636,0.624978371650354,1.34813693097336,1.32500050032667,1.37355928523543,1.3697415110379,1.32708915827334,1.41270043499183,1.73892293230036,1.69587833782854,1.7832587744674
"Sclerotinia borealis",1.44381592041973,1.39206858072637,1.49904131039162,1.4038519543424,1.35296716984872,1.45674723426496,1.60725052400051,1.52780040493341,1.69159430837433,1.33336797172337,1.26881484611911,1.40472748627957,0.620029873332016,0.579529750796802,0.663993893619009,1.33617503816099,1.31634740451272,1.35689868201007,1.35896197258953,1.30681275051546,1.41299122438718,1.32210043346799,1.29215468036229,1.35282818532059
"Microdochium bolleyi",1.60454012829953,1.54549446989116,1.66670594433569,1.260507987834,1.19298189657839,1.33330629209976,1.00909201290705,0.955910755223115,1.06417713019792,1.56648372323992,1.49441104788099,1.64425445439097,0.652673549553071,0.610574385365331,0.697900490679446,1.28743380038606,1.26902179687333,1.30651881895763,1.373661328686,1.31915675038794,1.4290742762518,1.32651658011817,1.29329539431824,1.36076161443351
"Pestalotiopsis fici",1.1550802588408,1.12034190568011,1.19042908252702,1.19225359411088,1.14815293895282,1.23753717632659,1.07854840049621,1.03751633446986,1.12054443109544,1.53924795636039,1.47279153088474,1.60709859027642,0.489254496076268,0.458344355717778,0.521970449835626,1.34374721342568,1.32477757635062,1.3632898198509,0.987543013369262,0.960784820971915,1.01516591342139,0.889689872547253,0.871158051596712,0.908613830375638
"Eutypa lata",1.53331020856625,1.47829154911457,1.58947459852987,1.60626225702894,1.50449303260083,1.71971880228227,1.20906200472019,1.1398992993992,1.28385454385926,1.50538673852731,1.42097350776252,1.59372745694799,0.554601007371093,0.519881781719506,0.591801210871345,1.89814603995514,1.86061716040122,1.93747487802442,1.15819280763705,1.11719443330747,1.20030265887342,1.44564115760126,1.40340845696548,1.48889938958545
"Pseudomassariella vexata",1.16730969057547,1.13346010996246,1.20447772058887,1.56796413972812,1.47579762743198,1.66663474503505,1.16958677904068,1.10927010820331,1.23174574829792,1.30772496810277,1.24707079893434,1.37078363652457,0.606113829708032,0.571406307238687,0.642885199359717,1.56472747080921,1.53635565919739,1.59522214418851,1.13726468493625,1.10001640602494,1.17709305804263,1.26188666798008,1.22223724961729,1.30264706382076
"Rosellinia necatrix",1.48372239312,1.4358228407591,1.53338418658564,1.24263997742825,1.1836946287767,1.30497909758693,1.28525271135424,1.21787676869945,1.35708607719856,1.34348010433006,1.27496436823712,1.41350938826861,0.833381932340789,0.790075710099681,0.879214441785666,1.38004351993215,1.36107606886877,1.39995011375574,1.55493290233102,1.50114536317344,1.61040840711287,1.45320962914,1.41662485407671,1.49086649698143
"Daldinia sp. EC12",1.25491203334366,1.21321572222838,1.29957735327584,1.45398926113859,1.37501981463201,1.53400482005419,1.14015654606725,1.07612362298414,1.2101221033085,1.45008687105318,1.3712203143254,1.54019096484301,0.597813672639431,0.565326397199774,0.632593258097777,1.2904789870242,1.2692383800981,1.31249312770801,1.16400483703084,1.12269014369929,1.20636441090098,1.39003238319784,1.35400159208383,1.42758155282237
"Hypoxylon sp. EC38",1.04171951918369,0.995822113954953,1.09655212916949,2.64590902740091,2.42495227832928,2.89580341568312,1.2222317586918,1.14708896712726,1.30390206452013,2.0000468897101,1.84995026125845,2.16662072777161,0.60712739600393,0.553883152661772,0.662235577851822,1.27494582086327,1.25102787599009,1.29823592220875,1.34410988758725,1.29382069307819,1.39644320484197,1.37017191327653,1.32918759991042,1.41264641086914
"Hypoxylon sp. CI-4A",1.2386428138407,1.19524627388242,1.28340590763409,1.83332424923192,1.73335398410502,1.93641969790798,1.0872131017396,1.03039944928184,1.14810033198715,1.27274312479907,1.20738348701529,1.33890396857576,0.422584968489765,0.396899403444787,0.451691444271904,1.13873908099195,1.12223734754711,1.15553602554028,1.13091337290206,1.09332199602551,1.16917058957847,1.30957156730454,1.27732366208971,1.34339586436553
"Hypoxylon sp. CO27-5",0.825311989422831,0.783306673439762,0.87259173827179,1.51784976845124,1.39284530581799,1.63894921648374,1.20214916949801,1.1375153373647,1.27143246892315,2.58331340518035,2.36138659420455,2.82695514299303,0.629606998909034,0.582377278660754,0.680476056213953,1.71593730801714,1.68336408413853,1.75003974678867,0.963384084265776,0.918295087715504,1.00986151151745,1.41250775773575,1.36990437846474,1.45743956821762
"Phaeoacremonium minimum",1.1363999760257,1.10619307876821,1.16765617867326,1.03443536080448,1.00000790598988,1.06982756452824,1.26221083655125,1.21498908408638,1.31114054077383,1.29565822788801,1.23675615090355,1.35861677540247,0.643724434151888,0.615188809273785,0.67348439438674,1.37566572168572,1.35642922508987,1.39620137030988,1.22240478197215,1.18754449554756,1.25791259806611,1.27373710346294,1.24362115809986,1.30423326539271
"Coniochaeta ligniaria",1.80103895747161,1.73955905456447,1.86451710590208,1.51042160518375,1.42709723753577,1.60169380153401,1.20459848631309,1.14994721436818,1.26341233323666,2.06721344300278,1.96818864656391,2.16918672013415,0.587291791134242,0.554019384027139,0.623415111742959,1.69160153131584,1.66658444098609,1.71811125528296,1.21871878981293,1.17774131048071,1.26045300687344,1.66132581367639,1.62235742820659,1.7015078443282
"Pyricularia grisea",1.16822101160116,1.12823458914458,1.20951168784057,1.34520448735768,1.28046649130279,1.41246224026582,1.54231684456738,1.4599420229449,1.63037931140934,1.26110924001871,1.20479748554575,1.31847972316878,0.605264126186037,0.565465274938487,0.649265891901113,1.38797985663936,1.36449079565488,1.41176787825884,1.18857739332829,1.14995279476307,1.22834907302125,1.3112035921103,1.27850578248335,1.34497771728296
"Pyricularia oryzae",1.17196560380918,1.1380635357043,1.20740682518093,0.854964049423802,0.828137389287365,0.882220828230507,1.17226488805191,1.12645972015869,1.21886770971341,1.38258257388238,1.3193859118108,1.45001646697633,0.612486510382756,0.58272628233292,0.644106907510797,1.32409632868359,1.30555181505566,1.34301674592,1.18081695419477,1.14764361312919,1.2151697233364,1.21739800550559,1.1850420444762,1.25066693896102
"Pyricularia pennisetigena",1.19598346903135,1.14879319238829,1.24499561577227,1.55270068042483,1.45240366104202,1.66364951021069,1.12492493803643,1.07136125297236,1.18099021032712,1.87574665357009,1.76217338336843,1.99994670637785,0.785312935997336,0.733606024438602,0.839367848441365,1.57440611809782,1.54728755773965,1.60241116954659,1.4698638683384,1.40510523058832,1.53800580997183,1.52216194168428,1.48147763505647,1.56428248803523
"Coniella lustricola",1.60551718440512,1.56030123259786,1.65234016287862,1.05945535853934,1.02141835341355,1.09930127072505,1.09362347562123,1.05055204914962,1.13858554511535,1.21520757262878,1.15005448257342,1.28337495174963,0.67215406399392,0.617662889549563,0.730289470975163,1.18910352701034,1.17295431146795,1.20583979828336,1.16862204438502,1.13236964699038,1.20597803299345,1.11244686326598,1.08652607245972,1.13905451296426
"Valsa mali",1.22677155941117,1.18879734064912,1.26560894000135,1.21943711586078,1.1641549504851,1.27728235841505,1.24626705312223,1.18029277934655,1.31585836481277,1.42064861757169,1.35345535070695,1.49299274495602,0.500331721813558,0.466290753448647,0.537391968960754,1.27149268202271,1.25389271784181,1.28953238773541,1.43067804534014,1.38964045159236,1.47283352601576,1.51544635045922,1.48246183975489,1.54907780815447
"Diaporthe ampelina",1.49993363601944,1.44505221365656,1.55765484475039,1.18184843357755,1.12862692373815,1.23854692748196,1.36943210383621,1.29922720651922,1.44150885723202,1.44997629148668,1.37660402811576,1.52602532275286,0.545895648163687,0.51667092971763,0.576933012530796,1.20371712031212,1.1874993820972,1.22086661721616,1.16099926942413,1.12427491554161,1.19997448385458,1.32002952041431,1.28814533973509,1.35272135764185
"Diaporthe helianthi",1.11430785629783,1.0757665364553,1.15429293180349,1.6558785626326,1.57479205643175,1.74164837646603,1.26800438084391,1.19980711230323,1.33873885962098,1.75213918121742,1.66501187120889,1.84420217911571,0.594804491391195,0.564395093225192,0.626098868264726,1.97958197768743,1.9444333852956,2.01546678763028,1.01038743578974,0.978059402410592,1.0438834305657,1.27226130438261,1.23774285120849,1.30789630736413
"Grosmannia clavigera",1.4368405113736,1.38425494806707,1.49186932950327,1.26162754659511,1.19476487215429,1.33272069356538,1.06249177592398,1.01569672240928,1.11245596219037,1.33733099543594,1.26925945991235,1.40905099192494,0.745724744788744,0.685781036874078,0.806412802319539,1.22182903770836,1.20398772316919,1.23965405081848,1.64738130249296,1.5839699696955,1.71402288507333,1.55181975271591,1.51229495207611,1.59375932013602
"Ophiostoma piceae",1.33424761866719,1.29083727189513,1.37946530167434,1.07621954434018,1.02773146827286,1.1262365923436,0.89851549106727,0.861024782707844,0.937576580737944,1.4467537378545,1.37503724227125,1.5249573446711,0.621928960500933,0.58922587868059,0.654721998302818,1.29781751591989,1.27781725068082,1.31801871074029,1.38331887085681,1.33873252253709,1.42937739781487,1.71709231948133,1.67311163911677,1.76303213404157
"Sporothrix schenckii",1.65841970042963,1.53330324218866,1.78567597939116,1.64286141569257,1.3570981356677,2.000024605497,1.00001140049245,0.999971703719859,1.01930419814682,9.02768027174769,8.50002521371106,9.5000168290422,0.537211969403772,0.513942370604026,0.602900255620219,2.10265404533635,1.93235672543256,2.31882201079692,2.48722469280786,2.25002490189238,2.83329378243716,2.75851117184781,2.46416050721815,3.15001808303791
"Sporothrix brasiliensis",1.56361415962473,1.51116410614145,1.61899838386587,1.14995802764525,1.09394188837707,1.2096774680042,1.10364993285161,1.0496610660473,1.15880126885629,1.14369281356127,1.09359016324418,1.19783592074432,0.849257147853419,0.790568996161965,0.909474361923892,1.21664050837641,1.19848592115127,1.2357075787093,1.48218935772916,1.43263666797074,1.53375832327021,1.43509006194138,1.40140329356671,1.46979129337225
"Sporothrix insectorum",1.68184727352409,1.61092340300179,1.75762994699899,0.922724330276879,0.87718187789606,0.971481858304399,0.976098293470534,0.927644655394256,1.0266412771064,1.3889125970618,1.33287079602348,1.44774079684943,0.715256669354108,0.671715899439986,0.761098110954933,1.36153300272368,1.34146300519703,1.38232275090673,1.04859166251713,1.00935608085171,1.08946062810255,1.29696233921252,1.25911431680293,1.33604471855939
"Madurella mycetomatis",1.45002233608916,1.39285707859547,1.51136234301081,1.2813046556639,1.21667298780605,1.35558378186587,1.20193327206587,1.14171707229918,1.27252227283289,1.15715972278068,1.09997468740455,1.22220897186156,0.790929417178454,0.744504876639794,0.842073172732261,1.39996969949446,1.37508052389749,1.42272584618807,1.4306013147186,1.37910880809378,1.48567301528514,1.68972770779419,1.63526889893894,1.74927579010297
"Podospora anserina",1.33857924440984,1.28574125040168,1.39375358784291,1.22218373454804,1.15588752574527,1.29116836224424,1.25002525381024,1.18375667946954,1.32168963613699,0.972605107345961,0.928493878516805,1.0208872172507,0.469799058999958,0.443690907938734,0.498296552425299,1.84094077457257,1.8056037370117,1.87586673862921,1.17409958438574,1.1336624390405,1.2163611801486,1.36591157605462,1.3309442525201,1.40221692226961
"Sordaria macrospora",1.279780111154,1.23756763811078,1.3233927274645,1.34525019000327,1.27337962776214,1.42305172311091,1.00383617443953,0.949815690034576,1.0611498590333,1.8409075559041,1.75001495612755,1.94122899205616,0.588294807809785,0.548567093433093,0.631272733481536,1.55261764814017,1.52670535183329,1.57978552722521,1.36925210985193,1.32873272344834,1.41175531168337,1.35341253353729,1.3186779466566,1.38890773393014
"Neurospora discreta",1.16050371084285,1.1142485453994,1.2073231013357,1.6304357459282,1.53330817222904,1.73326948249547,1.29630435872489,1.2281239035556,1.37095251278546,1.67944019328692,1.56669224626929,1.80002525861506,0.708414791160669,0.651995750198185,0.774945769424183,1.31473871894124,1.29383116597573,1.33530529906722,1.41760179857364,1.36729811640811,1.47003731763826,1.6305707552013,1.58589482271091,1.67831666428267
