"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"1053","2019_Yachida","Zymoseptoria_tritici","9","48.19",57.06,"fungi"
"1054","2019_Yachida","Pseudocercospora_eumusae","6","51.11",46.31,"fungi"
"1055","2019_Yachida","Pseudocercospora_musae","7","52.65",48.92,"fungi"
"1056","2019_Yachida","Pseudocercospora_fijiensis","6","53.41",51.35,"fungi"
"1057","2019_Yachida","Phaeomoniella_chlamydospora","1","50.55",49.17,"fungi"
"1058","2019_Yachida","Endocarpon_pusillum","6","50.08",49.97,"fungi"
"1059","2019_Yachida","Phialophora_americana","4","48.06",44.76,"fungi"
"1060","2019_Yachida","Capronia_epimyces","6","50.26",56.25,"fungi"
"1061","2019_Yachida","Exophiala_aquamarina","2","54.93",49.62,"fungi"
"1062","2019_Yachida","Trichophyton_mentagrophytes","2","46.44",37.58,"fungi"
"1063","2019_Yachida","Paracoccidioides_brasiliensis","3","50.1",48.33,"fungi"
"1064","2019_Yachida","Paracoccidioides_lutzii","7","49.5",54.18,"fungi"
"1065","2019_Yachida","Emergomyces_pasteurianus","3","46.91",44.45,"fungi"
"1066","2019_Yachida","Polytolypa_hystricis","10","48.56",46.16,"fungi"
"1067","2019_Yachida","Histoplasma_capsulatum","6","51.8",58.97,"fungi"
"1068","2019_Yachida","Emmonsia_crescens","10","51.65",55.85,"fungi"
"1069","2019_Yachida","Blastomyces_gilchristii","7","49.36",49.66,"fungi"
"1070","2019_Yachida","Blastomyces_dermatitidis","6","49.6",50.77,"fungi"
"1071","2019_Yachida","Elaphomyces_granulatus","2","49.38",48.24,"fungi"
"1072","2019_Yachida","Talaromyces_islandicus","3","56.94",60.55,"fungi"
"1073","2019_Yachida","Talaromyces_rugulosus","7","54.85",62.46,"fungi"
"1074","2019_Yachida","Penicilliopsis_zonata","3","53.03",45.98,"fungi"
"1075","2019_Yachida","Penicillium_roqueforti","7","42.12",49.72,"fungi"
"1076","2019_Yachida","Penicillium_nalgiovense","4","49.89",56.16,"fungi"
"1077","2019_Yachida","Penicillium_brasilianum","7","50.63",52.79,"fungi"
"1078","2019_Yachida","Penicillium_camemberti","8","45.71",43.92,"fungi"
"1079","2019_Yachida","Penicillium_decumbens","2","43.31",51.22,"fungi"
"1080","2019_Yachida","Penicillium_oxalicum","9","51.59",58.12,"fungi"
"1081","2019_Yachida","Penicillium_subrubescens","4","49.88",49.51,"fungi"
"1082","2019_Yachida","Aspergillus_ochraceoroseus","10","51.98",42.14,"fungi"
"1083","2019_Yachida","Aspergillus_kawachii","7","49.22",48.71,"fungi"
"1084","2019_Yachida","Aspergillus_oryzae","10","49.66",54.15,"fungi"
"1085","2019_Yachida","Aspergillus_udagawae","1","53.95",55.59,"fungi"
"1086","2019_Yachida","Aspergillus_ustus","10","51.52",50.52,"fungi"
"1087","2019_Yachida","Aspergillus_calidoustus","10","47.71",48.82,"fungi"
"1088","2019_Yachida","Aspergillus_rambellii","2","48.59",48.99,"fungi"
"1089","2019_Yachida","Aspergillus_ellipticus","2","52.08",54.69,"fungi"
"1090","2019_Yachida","Aspergillus_saccharolyticus","5","53.16",51.55,"fungi"
"1091","2019_Yachida","Aspergillus_nomius","9","48.97",44.62,"fungi"
"1092","2019_Yachida","Aspergillus_wentii","7","46.61",48.44,"fungi"
"1093","2019_Yachida","Aspergillus_fumigatus","7","52.36",49.52,"fungi"
"1094","2019_Yachida","Aspergillus_ruber","4","50.48",53.36,"fungi"
"1095","2019_Yachida","Aspergillus_sydowii","6","50.82",53.85,"fungi"
"1096","2019_Yachida","Aspergillus_nidulans","7","57.11",58.56,"fungi"
"1097","2019_Yachida","Aspergillus_heteromorphus","8","50.94",51.58,"fungi"
"1098","2019_Yachida","Aspergillus_steynii","10","53.25",51.45,"fungi"
"1099","2019_Yachida","Aspergillus_taichungensis","10","58.5",61.16,"fungi"
"1100","2019_Yachida","Blumeria_graminis","2","44.39",46.07,"fungi"
"1101","2019_Yachida","Erysiphe_necator","5","48.68",48.08,"fungi"
"1102","2019_Yachida","Erysiphe_pulchra","4","48.31",51.93,"fungi"
"1103","2019_Yachida","Amorphotheca_resinae","2","50.67",50.16,"fungi"
"1104","2019_Yachida","Pseudogymnoascus_sp_WSF_3629","10","56.08",53.88,"fungi"
"1105","2019_Yachida","Pseudogymnoascus_sp_VKM_F_3808","5","50.55",50.77,"fungi"
"1106","2019_Yachida","Rutstroemia_sp_NJR_2017a_BBW","3","41.67",48.83,"fungi"
"1107","2019_Yachida","Rutstroemia_sp_NJR_2017a_WRK4","1","52.52",53.84,"fungi"
"1108","2019_Yachida","Pezoloma_ericae","4","45.37",46.83,"fungi"
"1109","2019_Yachida","Diplocarpon_rosae","1","50.95",55.01,"fungi"
"1110","2019_Yachida","Marssonina_brunnea","6","48.39",47.17,"fungi"
"1111","2019_Yachida","Hyaloscypha_variabilis","8","42.62",46.29,"fungi"
"1112","2019_Yachida","Hyaloscypha_bicolor","8","47.4",52.06,"fungi"
"1113","2019_Yachida","Phialocephala_subalpina","2","48.82",49.71,"fungi"
"1114","2019_Yachida","Cadophora_sp_DSE1049","9","56.93",52.1,"fungi"
"1115","2019_Yachida","Rhynchosporium_secalis","3","50.11",48.03,"fungi"
"1116","2019_Yachida","Botrytis_cinerea","9","50.24",51.95,"fungi"
"1117","2019_Yachida","Sclerotinia_sclerotiorum","2","50.53",53.29,"fungi"
"1118","2019_Yachida","Sclerotinia_borealis","7","50.75",50.72,"fungi"
"1119","2019_Yachida","Microdochium_bolleyi","3","50.13",58.64,"fungi"
"1120","2019_Yachida","Pestalotiopsis_fici","6","56.18",47.67,"fungi"
"1121","2019_Yachida","Eutypa_lata","3","46.76",47.29,"fungi"
"1122","2019_Yachida","Pseudomassariella_vexata","5","51.8",53.02,"fungi"
"1123","2019_Yachida","Rosellinia_necatrix","2","48.78",48.63,"fungi"
"1124","2019_Yachida","Hypoxylon_sp_CO27_5","6","55.88",45.09,"fungi"
"1125","2019_Yachida","Phaeoacremonium_minimum","10","52.86",55.79,"fungi"
"1126","2019_Yachida","Coniochaeta_ligniaria","9","50.69",45.86,"fungi"
"1127","2019_Yachida","Pyricularia_grisea","5","55.98",47.76,"fungi"
"1128","2019_Yachida","Pyricularia_oryzae","9","56.36",56.5,"fungi"
"1129","2019_Yachida","Pyricularia_pennisetigena","2","45.3",48.44,"fungi"
"1130","2019_Yachida","Coniella_lustricola","1","50.86",54.88,"fungi"
"1131","2019_Yachida","Valsa_mali","1","49.95",52.13,"fungi"
"1132","2019_Yachida","Diaporthe_ampelina","10","45.42",51.34,"fungi"
"1133","2019_Yachida","Diaporthe_helianthi","10","47.47",49.7,"fungi"
"1134","2019_Yachida","Grosmannia_clavigera","6","48.98",46.87,"fungi"
"1135","2019_Yachida","Ophiostoma_piceae","6","49.07",50.88,"fungi"
"1136","2019_Yachida","Sporothrix_brasiliensis","10","50.23",51.28,"fungi"
"1137","2019_Yachida","Sporothrix_insectorum","10","53.48",54.67,"fungi"
"1138","2019_Yachida","Podospora_anserina","10","49.18",51.44,"fungi"
"1139","2019_Yachida","Sordaria_macrospora","6","52.69",52.71,"fungi"
"1140","2019_Yachida","Neurospora_tetrasperma","9","43.44",48.17,"fungi"
"1141","2019_Yachida","Neurospora_crassa","10","55.59",51.43,"fungi"
"1142","2019_Yachida","Chaetomium_thermophilum","3","41.56",38.48,"fungi"
"1143","2019_Yachida","Chaetomium_globosum","7","53.51",53.86,"fungi"
"1144","2019_Yachida","Thermothelomyces_thermophilus","10","52.16",53.05,"fungi"
"1145","2019_Yachida","Thielavia_terrestris","3","47.23",52.25,"fungi"
"1146","2019_Yachida","Thielaviopsis_punctulata","8","52.48",58.46,"fungi"
"1147","2019_Yachida","Ceratocystis_platani","3","42.69",45.72,"fungi"
"1148","2019_Yachida","Verticillium_alfalfae","7","55.05",51.83,"fungi"
"1149","2019_Yachida","Verticillium_longisporum","3","45.27",49.22,"fungi"
"1150","2019_Yachida","Colletotrichum_incanum","2","59.67",53.48,"fungi"
"1151","2019_Yachida","Colletotrichum_nymphaeae","7","52.3",51.98,"fungi"
"1152","2019_Yachida","Colletotrichum_higginsianum","7","51.02",49.84,"fungi"
"1153","2019_Yachida","Colletotrichum_gloeosporioides","2","54.36",48.91,"fungi"
"1154","2019_Yachida","Colletotrichum_simmondsii","4","45.06",46.09,"fungi"
"1155","2019_Yachida","Colletotrichum_chlorophyti","1","53.3",54.15,"fungi"
"1156","2019_Yachida","Colletotrichum_tofieldiae","10","50.91",47.68,"fungi"
"1157","2019_Yachida","Colletotrichum_salicis","4","52.25",51.16,"fungi"
"1158","2019_Yachida","Colletotrichum_fioriniae","8","52.22",55.53,"fungi"
"1159","2019_Yachida","Stachybotrys_chartarum","4","47.1",45.99,"fungi"
"1160","2019_Yachida","Ustilaginoidea_virens","4","44.93",49.67,"fungi"
"1161","2019_Yachida","Beauveria_bassiana","4","52.44",52.27,"fungi"
"1162","2019_Yachida","Cordyceps_fumosorosea","8","47.37",49.3,"fungi"
"1163","2019_Yachida","Cordyceps_militaris","10","57.63",51.05,"fungi"
"1164","2019_Yachida","Cordyceps_sp_RAO_2017","7","54.54",55.45,"fungi"
"1165","2019_Yachida","Cordyceps_confragosa","3","53.25",49.86,"fungi"
"1166","2019_Yachida","Tolypocladium_ophioglossoides","6","50.06",46.02,"fungi"
"1167","2019_Yachida","Tolypocladium_paradoxum","8","44.17",51.54,"fungi"
"1168","2019_Yachida","Ophiocordyceps_australis","10","47.19",45.22,"fungi"
"1169","2019_Yachida","Ophiocordyceps_sinensis","7","48.62",50.89,"fungi"
"1170","2019_Yachida","Pochonia_chlamydosporia","1","52.23",52.73,"fungi"
"1171","2019_Yachida","Metarhizium_acridum","1","54.06",49.88,"fungi"
"1172","2019_Yachida","Metarhizium_anisopliae","2","53.75",53.22,"fungi"
"1173","2019_Yachida","Metarhizium_rileyi","10","51.51",50.89,"fungi"
"1174","2019_Yachida","Metarhizium_album","5","49.65",47.93,"fungi"
"1175","2019_Yachida","Escovopsis_weberi","6","52.63",51.37,"fungi"
"1176","2019_Yachida","Trichoderma_asperellum","2","46.44",46.84,"fungi"
"1177","2019_Yachida","Trichoderma_reesei","3","48.61",53.93,"fungi"
"1178","2019_Yachida","Trichoderma_guizhouense","1","51.68",52.85,"fungi"
"1179","2019_Yachida","Trichoderma_atroviride","9","52.03",50.14,"fungi"
"1180","2019_Yachida","Neonectria_ditissima","8","51.43",50.84,"fungi"
"1181","2019_Yachida","Fusarium_verticillioides","2","46.96",43.3,"fungi"
"1182","2019_Yachida","Fusarium_oxysporum","4","54.87",53.17,"fungi"
"1183","2019_Yachida","Fusarium_pseudograminearum","6","46.35",49.03,"fungi"
"1184","2019_Yachida","Fusarium_venenatum","8","48.08",47.82,"fungi"
"1185","2021_JunY_2","Albugo_candida","4","51.6",50.72,"fungi"
"1186","2021_JunY_2","Aphanomyces_astaci","1","49.77",49.06,"fungi"
"1187","2021_JunY_2","Saprolegnia_diclina","4","45.45",51.43,"fungi"
"1188","2021_JunY_2","Saprolegnia_parasitica","9","48.61",53.57,"fungi"
"1189","2021_JunY_2","Phytopythium_vexans","3","48.78",51.06,"fungi"
"1190","2021_JunY_2","Globisporangium_ultimum","7","45.08",51.83,"fungi"
"1191","2021_JunY_2","Pythium_irregulare","9","55.55",55.94,"fungi"
"1192","2021_JunY_2","Pythium_arrhenomanes","4","47.86",51.89,"fungi"
"1193","2021_JunY_2","Pythium_iwayamai","4","51.87",53.47,"fungi"
"1194","2021_JunY_2","Pythium_aphanidermatum","1","48.73",53.88,"fungi"
"1195","2021_JunY_2","Hyaloperonospora_arabidopsidis","9","51.74",52.16,"fungi"
"1196","2021_JunY_2","Phytophthora_parasitica","3","51.77",43.63,"fungi"
"1197","2021_JunY_2","Phytophthora_palmivora","9","49.46",57.33,"fungi"
"1198","2021_JunY_2","Phytophthora_capsici","1","47.01",51.89,"fungi"
"1199","2021_JunY_2","Phytophthora_ramorum","6","44.52",49.28,"fungi"
"1200","2021_JunY_2","Phytophthora_cinnamomi","6","50.96",51.09,"fungi"
"1201","2021_JunY_2","Phytophthora_infestans","2","52.53",57.53,"fungi"
"1202","2021_JunY_2","Phytophthora_sojae","2","47.17",53.9,"fungi"
"1203","2021_JunY_2","Allomyces_macrogynus","6","47.24",45.2,"fungi"
"1204","2021_JunY_2","Rozella_allomycis","10","54.48",49.61,"fungi"
"1205","2021_JunY_2","Basidiobolus_meristosporus","6","48.25",46.8,"fungi"
"1206","2021_JunY_2","Conidiobolus_coronatus","6","56.86",54.33,"fungi"
"1207","2021_JunY_2","Gonapodya_prolifera","1","55.58",43.4,"fungi"
"1208","2021_JunY_2","Spizellomyces_punctatus","4","50.34",46.95,"fungi"
"1209","2021_JunY_2","Batrachochytrium_salamandrivorans","7","49.79",48.41,"fungi"
"1210","2021_JunY_2","Batrachochytrium_dendrobatidis","10","40.35",54.74,"fungi"
"1211","2021_JunY_2","Rhizoclosmatium_globosum","8","49.75",49.38,"fungi"
"1212","2021_JunY_2","Anaeromyces_robustus","5","49.58",50.62,"fungi"
"1213","2021_JunY_2","Piromyces_sp_E2","1","54.69",52.94,"fungi"
"1214","2021_JunY_2","Piromyces_finnis","6","50.35",49.47,"fungi"
"1215","2021_JunY_2","Neocallimastix_californiae","4","55.39",57.49,"fungi"
"1216","2021_JunY_2","Mortierella_elongata","10","54.64",48.68,"fungi"
"1217","2021_JunY_2","Mortierella_verticillata","1","59.14",59.98,"fungi"
"1218","2021_JunY_2","Rhizophagus_irregularis","3","54.57",53.28,"fungi"
"1219","2021_JunY_2","Rhizophagus_clarus","7","50.89",55.3,"fungi"
"1220","2021_JunY_2","Syncephalastrum_racemosum","4","48.6",51.92,"fungi"
"1221","2021_JunY_2","Lichtheimia_corymbifera","3","54.43",53.22,"fungi"
"1222","2021_JunY_2","Lichtheimia_ramosa","4","53.02",51.55,"fungi"
"1223","2021_JunY_2","Phycomyces_blakesleeanus","4","50.77",47.95,"fungi"
"1224","2021_JunY_2","Hesseltinella_vesiculosa","5","50.47",49.13,"fungi"
"1225","2021_JunY_2","Absidia_glauca","1","44.81",53.16,"fungi"
"1226","2021_JunY_2","Absidia_repens","3","46.26",53.04,"fungi"
"1227","2021_JunY_2","Choanephora_cucurbitarum","3","41.69",49.65,"fungi"
"1228","2021_JunY_2","Mucor_ambiguus","2","48.81",51.53,"fungi"
"1229","2021_JunY_2","Mucor_circinelloides","8","43.09",50.3,"fungi"
"1230","2021_JunY_2","Rhizopus_delemar","3","56.36",52.66,"fungi"
"1231","2021_JunY_2","Anncaliia_algerae","9","55.87",52.76,"fungi"
"1232","2021_JunY_2","Edhazardia_aedis","10","51.35",48.39,"fungi"
"1233","2021_JunY_2","Spraguea_lophii","2","43.07",51.76,"fungi"
"1234","2021_JunY_2","Encephalitozoon_cuniculi","1","49.04",37.93,"fungi"
"1235","2021_JunY_2","Encephalitozoon_romaleae","2","49.78",55.02,"fungi"
"1236","2021_JunY_2","Enterocytozoon_bieneusi","2","54.12",53.86,"fungi"
"1237","2021_JunY_2","Leucosporidium_creatinivorum","7","50.22",51.69,"fungi"
"1238","2021_JunY_2","Rhodotorula_graminis","7","51.95",55.1,"fungi"
"1239","2021_JunY_2","Rhodotorula_toruloides","4","54.61",57.29,"fungi"
"1240","2021_JunY_2","Puccinia_coronata","4","50.51",47.49,"fungi"
"1241","2021_JunY_2","Puccinia_striiformis","8","51.96",53.09,"fungi"
"1242","2021_JunY_2","Puccinia_graminis","1","47.82",51.13,"fungi"
"1243","2021_JunY_2","Puccinia_sorghi","7","57.25",57.37,"fungi"
"1244","2021_JunY_2","Malassezia_restricta","1","52.32",49.3,"fungi"
"1245","2021_JunY_2","Tilletia_walkeri","2","50.7",49.03,"fungi"
"1246","2021_JunY_2","Moesziomyces_antarcticus","4","52.42",56.7,"fungi"
"1247","2021_JunY_2","Ustilago_maydis","10","51.13",55.2,"fungi"
"1248","2021_JunY_2","Anthracocystis_flocculosa","6","55.43",55.65,"fungi"
"1249","2021_JunY_2","Sporisorium_graminicola","2","49.43",51.56,"fungi"
"1250","2021_JunY_2","Sporisorium_reilianum","7","47.21",50.93,"fungi"
"1251","2021_JunY_2","Calocera_cornea","1","47.66",45.37,"fungi"
"1252","2021_JunY_2","Trichosporon_asahii","9","47.5",47.53,"fungi"
"1253","2021_JunY_2","Kwoniella_heveanensis","10","53.38",50.49,"fungi"
"1254","2021_JunY_2","Kwoniella_bestiolae","2","53.26",51.73,"fungi"
"1255","2021_JunY_2","Cryptococcus_neoformans","7","45.42",47.52,"fungi"
"1256","2021_JunY_2","Sphaerobolus_stellatus","8","45.77",50.35,"fungi"
"1257","2021_JunY_2","Punctularia_strigosozonata","1","45.63",49.04,"fungi"
"1258","2021_JunY_2","Exidia_glandulosa","3","48.19",52.95,"fungi"
"1259","2021_JunY_2","Schizopora_paradoxa","3","56.15",53.49,"fungi"
"1260","2021_JunY_2","Pyrrhoderma_noxium","7","52.03",51.76,"fungi"
"1261","2021_JunY_2","Botryobasidium_botryosum","5","53.05",56.47,"fungi"
"1262","2021_JunY_2","Rhizoctonia_solani","9","48.44",52.39,"fungi"
"1263","2021_JunY_2","Peniophora_sp_CONT","6","51.54",44.61,"fungi"
"1264","2021_JunY_2","Phlebia_centrifuga","4","52.18",49.64,"fungi"
"1265","2021_JunY_2","Gelatoporia_subvermispora","9","48.24",48.71,"fungi"
"1266","2021_JunY_2","Postia_placenta","4","44.64",45.95,"fungi"
"1267","2021_JunY_2","Laetiporus_sulphureus","6","45.64",50.9,"fungi"
"1268","2021_JunY_2","Ganoderma_sinense","3","49.72",51.07,"fungi"
"1269","2021_JunY_2","Dichomitus_squalens","3","48.61",54.02,"fungi"
"1270","2021_JunY_2","Trametes_versicolor","1","56",57.54,"fungi"
"1271","2021_JunY_2","Piloderma_croceum","1","54.48",48.69,"fungi"
"1272","2021_JunY_2","Fibularhizoctonia_sp_CBS_109695","9","47.71",51.8,"fungi"
"1273","2021_JunY_2","Paxillus_rubicundulus","3","54.71",51.49,"fungi"
"1274","2021_JunY_2","Pisolithus_microcarpus","9","57.16",57.44,"fungi"
"1275","2021_JunY_2","Coprinopsis_cinerea","7","53.94",57.54,"fungi"
"1276","2021_JunY_2","Moniliophthora_perniciosa","10","51.78",47,"fungi"
"1277","2021_JunY_2","Moniliophthora_roreri","3","54.18",50.56,"fungi"
"1278","2021_JunY_2","Hypsizygus_marmoreus","4","53.82",53.93,"fungi"
"1279","2021_JunY_2","Termitomyces_sp_J132","5","47.29",53.24,"fungi"
"1280","2021_JunY_2","Gymnopus_luxurians","8","49.54",48.05,"fungi"
"1281","2021_JunY_2","Lentinula_edodes","1","48.76",55.85,"fungi"
"1282","2021_JunY_2","Armillaria_gallica","5","45.69",54.36,"fungi"
"1283","2021_JunY_2","Hypholoma_sublateritium","9","49.69",53.35,"fungi"
"1284","2021_JunY_2","Galerina_marginata","6","50.95",55.9,"fungi"
"1285","2021_JunY_2","Leucoagaricus_sp_SymC_cos","9","51.8",55.07,"fungi"
"1286","2021_JunY_2","Protomyces_lactucaedebilis","5","56.09",50.74,"fungi"
"1287","2021_JunY_2","Saitoella_complicata","5","51.81",55.49,"fungi"
"1288","2021_JunY_2","Schizosaccharomyces_pombe","4","42.7",43.65,"fungi"
"1289","2021_JunY_2","Pneumocystis_murina","2","56.36",50.29,"fungi"
"1290","2021_JunY_2","Pneumocystis_carinii","5","55.6",61.46,"fungi"
"1291","2021_JunY_2","Yarrowia_lipolytica","7","47.94",49.79,"fungi"
"1292","2021_JunY_2","Sugiyamaella_lignohabitans","8","40.85",49.26,"fungi"
"1293","2021_JunY_2","Lipomyces_starkeyi","5","48.88",51.29,"fungi"
"1294","2021_JunY_2","Candida_intermedia","7","49.23",47.82,"fungi"
"1295","2021_JunY_2","Ascoidea_rubescens","2","51.53",58.03,"fungi"
"1296","2021_JunY_2","Cyberlindnera_jadinii","2","50.23",51.88,"fungi"
"1297","2021_JunY_2","Cyberlindnera_fabianii","6","49.93",52.75,"fungi"
"1298","2021_JunY_2","Hanseniaspora_uvarum","5","49.5",46.98,"fungi"
"1299","2021_JunY_2","Hanseniaspora_guilliermondii","7","53.82",55.19,"fungi"
"1300","2021_JunY_2","Hanseniaspora_valbyensis","5","44.41",45.18,"fungi"
"1301","2021_JunY_2","Candida_arabinofermentans","7","51.33",59.09,"fungi"
"1302","2021_JunY_2","Pichia_kudriavzevii","2","47.4",53.96,"fungi"
"1303","2021_JunY_2","Scheffersomyces_stipitis","7","51.92",52.19,"fungi"
"1304","2021_JunY_2","Debaryomyces_hansenii","5","47.46",53.49,"fungi"
"1305","2021_JunY_2","Candida_dubliniensis","8","47.68",52.28,"fungi"
"1306","2021_JunY_2","Candida_maltosa","10","48.22",58.59,"fungi"
"1307","2021_JunY_2","Candida_tropicalis","1","50.8",46.87,"fungi"
"1308","2021_JunY_2","Candida_albicans","8","50.86",56.94,"fungi"
"1309","2021_JunY_2","Candida_glabrata","4","51.59",51.3,"fungi"
"1310","2021_JunY_2","Pachysolen_tannophilus","10","52.98",50.1,"fungi"
"1311","2021_JunY_2","Naumovozyma_castellii","1","45",48.98,"fungi"
"1312","2021_JunY_2","Naumovozyma_dairenensis","9","52.32",48.85,"fungi"
"1313","2021_JunY_2","Zygosaccharomyces_rouxii","5","52.41",50.44,"fungi"
"1314","2021_JunY_2","Vanderwaltozyma_polyspora","4","51.09",49.89,"fungi"
"1315","2021_JunY_2","Lachancea_thermotolerans","5","52.87",48.21,"fungi"
"1316","2021_JunY_2","Lachancea_fermentati","4","50.07",46.92,"fungi"
"1317","2021_JunY_2","Kluyveromyces_marxianus","1","48.77",46.76,"fungi"
"1318","2021_JunY_2","Kluyveromyces_dobzhanskii","2","50.36",52.18,"fungi"
"1319","2021_JunY_2","Tetrapisispora_phaffii","10","46.14",47.28,"fungi"
"1320","2021_JunY_2","Tetrapisispora_blattae","5","57.02",54.81,"fungi"
"1321","2021_JunY_2","Saccharomyces_eubayanus","8","49.4",52.22,"fungi"
"1322","2021_JunY_2","Saccharomyces_cerevisiae","9","57.05",57.95,"fungi"
"1323","2021_JunY_2","Arthrobotrys_oligospora","3","49.01",59.99,"fungi"
"1324","2021_JunY_2","Dactylellina_haptotyla","2","44.68",50.16,"fungi"
"1325","2021_JunY_2","Tuber_borchii","7","53.01",49.6,"fungi"
"1326","2021_JunY_2","Tuber_magnatum","8","52.22",44.26,"fungi"
"1327","2021_JunY_2","Coniosporium_apollinis","3","46.75",51.51,"fungi"
"1328","2021_JunY_2","Diplodia_seriata","10","45.05",52.24,"fungi"
"1329","2021_JunY_2","Macrophomina_phaseolina","8","48.39",51.38,"fungi"
"1330","2021_JunY_2","Neofusicoccum_parvum","9","50.03",47.48,"fungi"
"1331","2021_JunY_2","Cenococcum_geophilum","1","46.58",53.24,"fungi"
"1332","2021_JunY_2","Clohesyomyces_aquaticus","7","42.18",48.93,"fungi"
"1333","2021_JunY_2","Corynespora_cassiicola","8","50.13",53.02,"fungi"
"1334","2021_JunY_2","Periconia_macrospinosa","8","52.34",49.75,"fungi"
"1335","2021_JunY_2","Epicoccum_nigrum","1","51.55",48.11,"fungi"
"1336","2021_JunY_2","Ascochyta_rabiei","2","48.84",53.08,"fungi"
"1337","2021_JunY_2","Exserohilum_turcicum","5","42.38",49.04,"fungi"
"1338","2021_JunY_2","Stemphylium_lycopersici","8","43.68",51.37,"fungi"
"1339","2021_JunY_2","Elsinoe_australis","3","40.19",43.62,"fungi"
"1340","2021_JunY_2","Aureobasidium_namibiae","10","51.85",47.54,"fungi"
"1341","2021_JunY_2","Aureobasidium_subglaciale","9","50.26",52.94,"fungi"
"1342","2021_JunY_2","Rachicladosporium_antarcticum","5","51.48",51.46,"fungi"
"1343","2021_JunY_2","Hortaea_werneckii","2","50.92",50.8,"fungi"
"1344","2021_JunY_2","Baudoinia_panamericana","1","53.1",55.33,"fungi"
"1345","2021_JunY_2","Sphaerulina_musiva","4","54.38",49.97,"fungi"
"1346","2021_JunY_2","Cercospora_beticola","3","51.43",60.59,"fungi"
"1347","2021_JunY_2","Cercospora_zeina","1","49.82",52.81,"fungi"
"1348","2021_JunY_2","Cercospora_berteroae","8","55.73",49.95,"fungi"
"1349","2021_JunY_2","Zymoseptoria_tritici","10","54.16",57.06,"fungi"
"1350","2021_JunY_2","Pseudocercospora_eumusae","10","43.29",46.31,"fungi"
"1351","2021_JunY_2","Pseudocercospora_musae","6","50.16",48.92,"fungi"
"1352","2021_JunY_2","Pseudocercospora_fijiensis","5","56.52",51.35,"fungi"
"1353","2021_JunY_2","Phaeomoniella_chlamydospora","1","54.68",49.17,"fungi"
"1354","2021_JunY_2","Endocarpon_pusillum","4","53.36",49.97,"fungi"
"1355","2021_JunY_2","Phialophora_americana","3","47",44.76,"fungi"
"1356","2021_JunY_2","Capronia_epimyces","7","47.63",56.25,"fungi"
"1357","2021_JunY_2","Exophiala_aquamarina","6","51.17",49.62,"fungi"
"1358","2021_JunY_2","Trichophyton_mentagrophytes","8","48.53",37.58,"fungi"
"1359","2021_JunY_2","Paracoccidioides_brasiliensis","7","48.43",48.33,"fungi"
"1360","2021_JunY_2","Paracoccidioides_lutzii","10","47.54",54.18,"fungi"
"1361","2021_JunY_2","Emergomyces_pasteurianus","7","48.09",44.45,"fungi"
"1362","2021_JunY_2","Polytolypa_hystricis","6","50.72",46.16,"fungi"
"1363","2021_JunY_2","Histoplasma_capsulatum","4","54.27",58.97,"fungi"
"1364","2021_JunY_2","Emmonsia_crescens","7","54.68",55.85,"fungi"
"1365","2021_JunY_2","Blastomyces_gilchristii","2","48.33",49.66,"fungi"
"1366","2021_JunY_2","Blastomyces_dermatitidis","2","51.64",50.77,"fungi"
"1367","2021_JunY_2","Elaphomyces_granulatus","6","49.55",48.24,"fungi"
"1368","2021_JunY_2","Talaromyces_islandicus","7","61.8",60.55,"fungi"
"1369","2021_JunY_2","Talaromyces_rugulosus","5","59.05",62.46,"fungi"
"1370","2021_JunY_2","Penicilliopsis_zonata","9","51.29",45.98,"fungi"
"1371","2021_JunY_2","Penicillium_roqueforti","10","46.75",49.72,"fungi"
"1372","2021_JunY_2","Penicillium_nalgiovense","6","48.21",56.16,"fungi"
"1373","2021_JunY_2","Penicillium_brasilianum","9","46.55",52.79,"fungi"
"1374","2021_JunY_2","Penicillium_camemberti","8","47.08",43.92,"fungi"
"1375","2021_JunY_2","Penicillium_decumbens","5","48.15",51.22,"fungi"
"1376","2021_JunY_2","Penicillium_oxalicum","2","53.25",58.12,"fungi"
"1377","2021_JunY_2","Penicillium_subrubescens","6","45.82",49.51,"fungi"
"1378","2021_JunY_2","Aspergillus_ochraceoroseus","6","42.25",42.14,"fungi"
"1379","2021_JunY_2","Aspergillus_kawachii","6","51.06",48.71,"fungi"
"1380","2021_JunY_2","Aspergillus_oryzae","9","47.93",54.15,"fungi"
"1381","2021_JunY_2","Aspergillus_udagawae","1","47.18",55.59,"fungi"
"1382","2021_JunY_2","Aspergillus_ustus","9","52",50.52,"fungi"
"1383","2021_JunY_2","Aspergillus_calidoustus","1","49.87",48.82,"fungi"
"1384","2021_JunY_2","Aspergillus_rambellii","2","42.73",48.99,"fungi"
"1385","2021_JunY_2","Aspergillus_ellipticus","8","54.92",54.69,"fungi"
"1386","2021_JunY_2","Aspergillus_saccharolyticus","10","53.03",51.55,"fungi"
"1387","2021_JunY_2","Aspergillus_nomius","3","47.61",44.62,"fungi"
"1388","2021_JunY_2","Aspergillus_wentii","2","48.03",48.44,"fungi"
"1389","2021_JunY_2","Aspergillus_fumigatus","4","55.26",49.52,"fungi"
"1390","2021_JunY_2","Aspergillus_ruber","10","50.21",53.36,"fungi"
"1391","2021_JunY_2","Aspergillus_sydowii","4","56.28",53.85,"fungi"
